date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-12-14,AFG,Afghanistan,215,50,175,2001,55
2020-12-14,ALA,Aland Islands,25,1,22,126,3
2020-12-14,ALB,Albania,161,18,136,489,28
2020-12-14,DZA,Algeria,622,33,545,1175,55
2020-12-14,ASM,American Samoa,34,10,29,166,9
2020-12-14,AND,Andorra,47,8,38,663,11
2020-12-14,AGO,Angola,87,14,77,500,16
2020-12-14,AIA,Anguilla,11,1,11,4,2
2020-12-14,ATA,Antarctica,19,5,18,211,7
2020-12-14,ATG,Antigua,11,0,11,3,1
2020-12-14,ARG,Argentina,3918,55,3736,2635,119
2020-12-14,ARM,Armenia,58,7,54,182,11
2020-12-14,ABW,Aruba,25,2,20,120,3
2020-12-14,AUS,Australia,1956,30,1909,422.9,41
2020-12-14,AUT,Austria,1287,10,1259,647,31
2020-12-14,AZE,Azerbaijan,216,10,200,576,28
2020-12-14,BHS,Bahamas,5,0,4,2,0
2020-12-14,BHR,Bahrain,8,1,7,4,2
2020-12-14,BGD,Bangladesh,812,69,723,1836,95
2020-12-14,BRB,Barbados,6,0,6,1,0
2020-12-14,BLR,Belarus,367,41,340,765,54
2020-12-14,BEL,Belgium,1236,1,1180,336,30
2020-12-14,BLZ,Belize,6,2,4,3,1
2020-12-14,BEN,Benin,29,1,25,4,1
2020-12-14,BMU,Bermuda,6,0,6,2,0
2020-12-14,BTN,Bhutan,1,0,0,0,0
2020-12-14,BOL,Bolivia,956,37,895,674,57
2020-12-14,BES,"Bonaire, Sint Eustatius and Saba",2,0,2,0,0
2020-12-14,BIH,Bosnia and Herzegovina,223,7,219,417,16
2020-12-14,BWA,Botswana,3,0,3,0,0
2020-12-14,BVT,Bouvet Island,6,0,4,1,0
2020-12-14,BRA,Brazil,19583,384,18595,18664,1051
2020-12-14,IOT,British Indian Ocean Territory,10,0,10,0,0
2020-12-14,VGB,British Virgin Islands,2,0,1,0,1
2020-12-14,BRN,Brunei,5,0,4,0,0
2020-12-14,BGR,Bulgaria,762,11,730,999,48
2020-12-14,BFA,Burkina Faso,53,3,42,12,4
2020-12-14,BDI,Burundi,3,0,3,0,0
2020-12-14,CIV,Côte d'Ivoire,92,4,84,105,8
2020-12-14,KHM,Cambodia,118,2,113,40,5
2020-12-14,CMR,Cameroon,74,3,64,18,3
2020-12-14,CAN,Canada,4484,32,4386,1922,75
2020-12-14,CPV,Cape Verde,3,0,3,101,0
2020-12-14,CYM,Cayman Islands,1,0,1,0,1
2020-12-14,CAF,Central African Republic,1,0,1,0,0
2020-12-14,TCD,Chad,4,2,3,13,3
2020-12-14,CHL,Chile,1877,19,1788,552,50
2020-12-14,CXR,Christmas Island,1,0,0,0,0
2020-12-14,CCK,Cocos (Keeling) Islands,1,0,1,0,0
2020-12-14,COL,Colombia,4149,131,3956,2301,255
2020-12-14,COK,Cook Islands,1,0,1,0,0
2020-12-14,CRI,Costa Rica,799,16,756,755,42
2020-12-14,HRV,Croatia,873,24,842,1252,61
2020-12-14,CUW,Curaçao,1,0,1,0,0
2020-12-14,CYP,Cyprus,8,0,7,0,0
2020-12-14,CZE,Czech Republic,1459,22,1421,1044,51
2020-12-14,COD,Democratic Republic of the Congo,15,2,14,107,2
2020-12-14,DNK,Denmark,2467,30,2407,1038,70
2020-12-14,DJI,Djibouti,2,0,2,0,0
2020-12-14,DMA,Dominica,11,1,8,2,0
2020-12-14,DOM,Dominican Republic,640,31,595,401,39
2020-12-14,ECU,Ecuador,1381,38,1301,762,89
2020-12-14,EGY,Egypt,1881,67,1741,3511,177
2020-12-14,SLV,El Salvador,699,26,639,243,33
2020-12-14,GNQ,Equatorial Guinea,1,0,1,0,0
2020-12-14,ERI,Eritrea,2,0,1,0,0
2020-12-14,EST,Estonia,12,0,10,2,1
2020-12-14,SWZ,Eswatini,1,0,1,0,0
2020-12-14,ETH,Ethiopia,87,2,83,93,6
2020-12-14,FLK,Falkland Islands,1,1,1,0,1
2020-12-14,FRO,Faroe Islands,2,1,1,0,0
2020-12-14,FSM,Federated States of Micronesia,1,1,1,0,1
2020-12-14,FJI,Fiji,2,0,2,0,0
2020-12-14,FIN,Finland,749,6,739,357,17
2020-12-14,FRA,France,6222,50,5955,1207,87
2020-12-14,GUF,French Guiana,2,0,2,0,0
2020-12-14,PYF,French Polynesia,4,1,4,2,0
2020-12-14,ATF,French Southern Territories,1,0,1,0,0
2020-12-14,GAB,Gabon,7,1,6,10,1
2020-12-14,GMB,Gambia,2,1,1,0,1
2020-12-14,GEO,Georgia,3,2,1,0,3
2020-12-14,DEU,Germany,7303,59,7140,2990,133
2020-12-14,GHA,Ghana,228,5,207,43,18
2020-12-14,GIB,Gibraltar,9,1,8,12,1
2020-12-14,GRC,Greece,1184,8,1160,658,14
2020-12-14,GRL,Greenland,1,0,1,0,0
2020-12-14,GRD,Grenada,4,1,4,100,0
2020-12-14,GLP,Guadeloupe,3,0,3,0,0
2020-12-14,GUM,Guam,1,0,0,0,0
2020-12-14,GTM,Guatemala,638,16,611,356,33
2020-12-14,GGY,Guernsey,1,0,1,0,0
2020-12-14,GIN,Guinea,10,0,8,2,0
2020-12-14,GUY,Guyana,1,0,1,0,0
2020-12-14,HTI,Haiti,60,5,53,21,5
2020-12-14,HMD,Heard Island and McDonald Islands,1,1,1,100,1
2020-12-14,HND,Honduras,493,24,466,264,23
2020-12-14,HKG,Hong Kong,410,3,396,175,5
2020-12-14,HUN,Hungary,2746,27,2669,1170,108
2020-12-14,ISL,Iceland,1,1,1,5,1
2020-12-14,IND,India,6270,145,5991,4825.3,245
2020-12-14,IDN,Indonesia,3547,107,3179,1595,116
2020-12-14,IRQ,Iraq,741,38,675,1767,56
2020-12-14,IRL,Ireland,932,9,888,125,24
2020-12-14,IMN,Isle Of Man,2,0,2,0,0
2020-12-14,ISR,Israel,1198,12,1142,536,28
2020-12-14,ITA,Italy,7733,43,7542,5180,144
2020-12-14,JAM,Jamaica,3,1,3,11,0
2020-12-14,JPN,Japan,10171,40,9781,600,59
2020-12-14,JEY,Jersey,3,0,2,0,0
2020-12-14,JOR,Jordan,639,32,597,1183,53
2020-12-14,KAZ,Kazakhstan,223,4,201,157,10
2020-12-14,KEN,Kenya,761,31,717,240,44
2020-12-14,KIR,Kiribati,3,1,3,56,1
2020-12-14,RKS,Kosovo,9,1,7,80,1
2020-12-14,KWT,Kuwait,130,5,125,85,8
2020-12-14,KGZ,Kyrgyzstan,105,2,98,50,11
2020-12-14,LAO,Laos,53,3,51,79,5
2020-12-14,LVA,Latvia,1,0,1,0,0
2020-12-14,LBN,Lebanon,271,7,249,248,16
2020-12-14,LSO,Lesotho,1,0,0,0,0
2020-12-14,LBY,Libya,294,9,281,458,23
2020-12-14,LIE,Liechtenstein,2,0,2,0,0
2020-12-14,LTU,Lithuania,4,1,4,6,0
2020-12-14,LUX,Luxembourg,2,0,2,0,0
2020-12-14,MAC,Macau,3,0,3,0,0
2020-12-14,MDG,Madagascar,22,0,21,6,0
2020-12-14,MYS,Malaysia,1206,11,1162,132,24
2020-12-14,MDV,Maldives,2,0,2,0,0
2020-12-14,MLI,Mali,60,2,54,14,7
2020-12-14,MLT,Malta,2,0,2,3,0
2020-12-14,MRT,Mauritania,37,2,35,57,3
2020-12-14,MUS,Mauritius,1,0,1,0,0
2020-12-14,MYT,Mayotte,3,0,3,0,0
2020-12-14,MEX,Mexico,14470,328,13851,15003,915
2020-12-14,MDA,Moldova,235,7,227,225,18
2020-12-14,MCO,Monaco,3,0,3,3,1
2020-12-14,MNG,Mongolia,6,1,6,14,1
2020-12-14,MNE,Montenegro,1,0,1,0,0
2020-12-14,MAR,Morocco,444,12,398,406,25
2020-12-14,MOZ,Mozambique,70,1,65,7,6
2020-12-14,MMR,Myanmar,655,39,580,1106.3,43
2020-12-14,NAM,Namibia,3,0,3,0,1
2020-12-14,NPL,Nepal,480,7,450,824,26
2020-12-14,NLD,Netherlands,3014,32,2954,1609,99
2020-12-14,NCL,New Caledonia,1,0,1,0,0
2020-12-14,NZL,New Zealand,778,14,754,198,22
2020-12-14,NIC,Nicaragua,349,15,327,366,24
2020-12-14,NER,Niger,1,0,1,1,1
2020-12-14,NGA,Nigeria,707,53,649,522,71
2020-12-14,NIU,Niue,2,1,2,0,1
2020-12-14,NOR,Norway,1853,21,1805,189,29
2020-12-14,OMN,Oman,42,1,41,124,1
2020-12-14,PAK,Pakistan,1254,55,1191,2414,93
2020-12-14,PLW,Palau,1,0,1,0,0
2020-12-14,PSE,Palestine,305,22,284,559,32
2020-12-14,PAN,Panama,418,19,388,200,26
2020-12-14,PNG,Papua New Guinea,1,0,1,0,0
2020-12-14,PRY,Paraguay,450,12,426,334,28
2020-12-14,PER,Peru,1658,51,1541,1209,87
2020-12-14,PHL,Philippines,2579,20,2497,695,44
2020-12-14,PCN,Pitcairn,1,0,1,34,0
2020-12-14,POL,Poland,2234,46,2146,1328,99
2020-12-14,PRT,Portugal,2177,14,2118,871,59
2020-12-14,PRI,"Puerto Rico, U.S.",1011,10,963,355,36
2020-12-14,QAT,Qatar,100,2,93,16,4
2020-12-14,REU,Réunion,4,0,3,0,0
2020-12-14,MKD,Republic of North Macedonia,7,0,6,0,0
2020-12-14,COG,Republic of the Congo,2,0,0,0,1
2020-12-14,ROU,Romania,2221,35,2125,1786.6,97
2020-12-14,RUS,Russia,1709,86,1640,3082,145
2020-12-14,RWA,Rwanda,2,0,2,1,1
2020-12-14,SHN,Saint Helena,1,0,1,0,0
2020-12-14,WSM,Samoa,4,0,3,25,0
2020-12-14,STP,Sao Tome and Principe,1,0,1,0,0
2020-12-14,SAU,Saudi Arabia,542,9,514,318,19
2020-12-14,SEN,Senegal,53,1,42,112,3
2020-12-14,SRB,Serbia,705,28,682,2677,46
2020-12-14,SYC,Seychelles,3,0,2,0,0
2020-12-14,SLE,Sierra Leone,1,0,1,3,0
2020-12-14,SGP,Singapore,321,1,317,20,3
2020-12-14,ANT,Sint Maarten,2,1,2,0,0
2020-12-14,SVK,Slovakia,792,23,774,552,37
2020-12-14,SVN,Slovenia,444,2,432,673,11
2020-12-14,SOM,Somalia,1,0,0,0,1
2020-12-14,ZAF,South Africa,1404,72,1345,694,96
2020-12-14,SGS,South Georgia and the South Sandwich Islands,2,0,2,0,0
2020-12-14,KOR,South Korea,1259,9,1175,259,12
2020-12-14,SSD,South Sudan,7,1,7,11,1
2020-12-14,ESP,Spain,4473,24,4346,1331,91
