date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-03-06,AFG,Afghanistan,155,39,119,1604,46
2021-03-06,ALA,Aland Islands,21,8,19,317,6
2021-03-06,ALB,Albania,133,12,118,327,11
2021-03-06,DZA,Algeria,462,25,414,610,36
2021-03-06,ASM,American Samoa,25,8,21,228,7
2021-03-06,AND,Andorra,23,6,20,331,8
2021-03-06,AGO,Angola,67,5,64,107,6
2021-03-06,AIA,Anguilla,5,2,5,102,2
2021-03-06,ATG,Antigua,6,0,4,0,0
2021-03-06,ARG,Argentina,2492,37,2363,1824,73
2021-03-06,ARM,Armenia,42,5,38,233,4
2021-03-06,AUS,Australia,1156,26,1123,302,25
2021-03-06,AUT,Austria,844,10,823,237,8
2021-03-06,AZE,Azerbaijan,83,4,75,82,2
2021-03-06,BHS,Bahamas,5,0,5,8,0
2021-03-06,BHR,Bahrain,7,0,7,9,0
2021-03-06,BGD,Bangladesh,622,57,545,1603,65
2021-03-06,BRB,Barbados,1,0,1,0,0
2021-03-06,BLR,Belarus,190,12,183,301,10
2021-03-06,BEL,Belgium,772,6,748,361,22
2021-03-06,BLZ,Belize,5,0,1,10,1
2021-03-06,BEN,Benin,15,0,14,0,0
2021-03-06,BTN,Bhutan,2,0,1,100,1
2021-03-06,BOL,Bolivia,484,30,448,464,37
2021-03-06,BES,"Bonaire, Sint Eustatius and Saba",4,1,4,0,1
2021-03-06,BIH,Bosnia and Herzegovina,140,7,135,254,4
2021-03-06,BWA,Botswana,2,0,2,0,0
2021-03-06,BRA,Brazil,16027,346,15239,18433.2,716
2021-03-06,IOT,British Indian Ocean Territory,4,0,4,1,0
2021-03-06,VGB,British Virgin Islands,3,1,1,0,1
2021-03-06,BRN,Brunei,5,0,2,0,1
2021-03-06,BGR,Bulgaria,577,18,555,630,29
2021-03-06,BFA,Burkina Faso,36,1,32,22,4
2021-03-06,BDI,Burundi,3,1,2,0,0
2021-03-06,CIV,Côte d'Ivoire,110,2,96,16,4
2021-03-06,KHM,Cambodia,81,7,74,71,6
2021-03-06,CMR,Cameroon,104,3,91,35,8
2021-03-06,CAN,Canada,2340,17,2283,485,41
2021-03-06,CPV,Cape Verde,2,0,1,0,0
2021-03-06,CYM,Cayman Islands,1,0,1,0,0
2021-03-06,TCD,Chad,1,0,1,0,0
2021-03-06,CHL,Chile,1534,21,1455,664,56
2021-03-06,CCK,Cocos (Keeling) Islands,2,2,0,0,2
2021-03-06,COL,Colombia,1956,33,1852,856,72
2021-03-06,COM,Comoros,1,0,1,0,0
2021-03-06,CRI,Costa Rica,326,3,307,178,5
2021-03-06,HRV,Croatia,299,1,293,113,6
2021-03-06,CYP,Cyprus,6,0,6,1,0
2021-03-06,CZE,Czech Republic,1330,36,1268,1011,64
2021-03-06,COD,Democratic Republic of the Congo,50,3,40,159,7
2021-03-06,DNK,Denmark,1524,7,1492,198,33
2021-03-06,DJI,Djibouti,1,0,1,5,0
2021-03-06,DMA,Dominica,3,0,2,0,0
2021-03-06,DOM,Dominican Republic,326,8,289,142,22
2021-03-06,ECU,Ecuador,845,33,789,979,62
2021-03-06,EGY,Egypt,987,31,926,1906,64
2021-03-06,SLV,El Salvador,392,14,372,321,23
2021-03-06,GNQ,Equatorial Guinea,2,1,1,0,1
2021-03-06,ERI,Eritrea,2,0,2,5,0
2021-03-06,EST,Estonia,2,0,2,0,0
2021-03-06,SWZ,Eswatini,1,0,1,0,0
2021-03-06,ETH,Ethiopia,117,3,114,201,11
2021-03-06,FLK,Falkland Islands,1,0,0,0,1
2021-03-06,FRO,Faroe Islands,1,0,0,0,0
2021-03-06,FJI,Fiji,4,0,4,1,0
2021-03-06,FIN,Finland,727,8,710,137,12
2021-03-06,FRA,France,5055,54,4814,1065,108
2021-03-06,GAB,Gabon,2,0,2,0,0
2021-03-06,GMB,Gambia,1,0,0,0,0
2021-03-06,GEO,Georgia,4,0,4,0,0
2021-03-06,DEU,Germany,4813,26,4719,1186,83
2021-03-06,GHA,Ghana,213,8,199,21,15
2021-03-06,GIB,Gibraltar,2,0,2,0,0
2021-03-06,GRC,Greece,1103,11,1080,525,15
2021-03-06,GRL,Greenland,2,0,2,0,0
2021-03-06,GTM,Guatemala,338,8,326,192,11
2021-03-06,GGY,Guernsey,2,0,2,0,0
2021-03-06,GIN,Guinea,36,0,30,11,2
2021-03-06,GNB,Guinea-Bissau,3,0,3,0,0
2021-03-06,GUY,Guyana,1,0,1,0,0
2021-03-06,HTI,Haiti,41,0,33,20,1
2021-03-06,HND,Honduras,286,11,264,214,20
2021-03-06,HKG,Hong Kong,211,4,203,126,6
2021-03-06,HUN,Hungary,2343,31,2277,1484,70
2021-03-06,IND,India,4210,120,3973,2282.2,174
2021-03-06,IDN,Indonesia,1889,55,1684,1082,57
2021-03-06,IRQ,Iraq,636,30,568,983,47
2021-03-06,IRL,Ireland,573,2,549,226,9
2021-03-06,IMN,Isle Of Man,1,1,1,100,1
2021-03-06,ISR,Israel,1020,7,986,449,8
2021-03-06,ITA,Italy,5700,37,5559,3070,73
2021-03-06,JAM,Jamaica,3,2,3,31,2
2021-03-06,JPN,Japan,7855,33,7506,298,44
2021-03-06,JEY,Jersey,3,0,2,0,0
2021-03-06,JOR,Jordan,450,30,420,623,42
2021-03-06,KAZ,Kazakhstan,140,2,132,41,5
2021-03-06,KEN,Kenya,401,18,383,174,32
2021-03-06,KWT,Kuwait,102,2,99,155,4
2021-03-06,KGZ,Kyrgyzstan,57,1,46,115,2
2021-03-06,LAO,Laos,33,3,31,7,3
2021-03-06,LVA,Latvia,2,0,2,0,0
2021-03-06,LBN,Lebanon,197,12,187,222,13
2021-03-06,LSO,Lesotho,2,0,1,0,0
2021-03-06,LBY,Libya,250,6,238,355,22
2021-03-06,LIE,Liechtenstein,1,0,1,0,0
2021-03-06,LTU,Lithuania,1,0,1,0,1
2021-03-06,LUX,Luxembourg,4,0,3,0,0
2021-03-06,MAC,Macau,2,0,2,0,0
2021-03-06,MDG,Madagascar,20,2,20,119,2
2021-03-06,MWI,Malawi,1,0,1,1,0
2021-03-06,MYS,Malaysia,757,9,729,238,11
2021-03-06,MLI,Mali,36,1,32,15,1
2021-03-06,MLT,Malta,3,0,2,0,0
2021-03-06,MTQ,Martinique,2,0,1,0,0
2021-03-06,MRT,Mauritania,9,1,8,2,1
2021-03-06,MUS,Mauritius,2,0,2,0,0
2021-03-06,MEX,Mexico,7153,107,6794,5683,292
2021-03-06,MDA,Moldova,144,13,133,134,15
2021-03-06,MNG,Mongolia,3,0,3,6,0
2021-03-06,MAR,Morocco,363,11,326,320,14
2021-03-06,MOZ,Mozambique,104,4,94,43,11
2021-03-06,MMR,Myanmar,112,11,96,361,16
2021-03-06,NAM,Namibia,1,1,1,100,1
2021-03-06,NPL,Nepal,265,5,243,169,12
2021-03-06,NLD,Netherlands,1560,25,1519,553,36
