date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-02-01,AFG,Afghanistan,83,13,72,425,16
2021-02-01,ALA,Aland Islands,7,1,5,1,2
2021-02-01,ALB,Albania,56,3,53,310,5
2021-02-01,DZA,Algeria,321,12,288,476,23
2021-02-01,ASM,American Samoa,13,6,10,109,5
2021-02-01,AND,Andorra,20,5,18,178,7
2021-02-01,AGO,Angola,55,4,53,60,5
2021-02-01,AIA,Anguilla,9,1,8,2,1
2021-02-01,ATG,Antigua,8,1,8,101,2
2021-02-01,ARG,Argentina,2155,18,2039,1723,65
2021-02-01,ARM,Armenia,30,1,28,108,3
2021-02-01,AUS,Australia,1160,11,1129,179,16
2021-02-01,AUT,Austria,644,4,632,293,15
2021-02-01,AZE,Azerbaijan,50,0,47,110,4
2021-02-01,BHS,Bahamas,3,1,3,2,2
2021-02-01,BHR,Bahrain,3,1,2,0,1
2021-02-01,BGD,Bangladesh,407,37,370,1169,53
2021-02-01,BLR,Belarus,144,7,137,309,13
2021-02-01,BEL,Belgium,718,5,690,135,18
2021-02-01,BLZ,Belize,5,1,4,83,1
2021-02-01,BEN,Benin,21,0,21,102,3
2021-02-01,BMU,Bermuda,1,0,1,0,0
2021-02-01,BOL,Bolivia,607,35,558,883,54
2021-02-01,BES,"Bonaire, Sint Eustatius and Saba",3,2,2,1,2
2021-02-01,BIH,Bosnia and Herzegovina,101,1,98,162,3
2021-02-01,BWA,Botswana,2,0,2,0,0
2021-02-01,BRA,Brazil,9888,156,9429,7410,470
2021-02-01,IOT,British Indian Ocean Territory,2,0,1,1,1
2021-02-01,BRN,Brunei,2,0,2,0,1
2021-02-01,BGR,Bulgaria,378,3,370,209,11
2021-02-01,BFA,Burkina Faso,36,4,28,102,5
2021-02-01,CIV,Côte d'Ivoire,88,2,74,105,5
2021-02-01,KHM,Cambodia,28,4,26,111,2
2021-02-01,CMR,Cameroon,49,3,44,24,1
2021-02-01,CAN,Canada,1888,9,1831,663,29
2021-02-01,CPV,Cape Verde,1,0,1,0,0
2021-02-01,CHL,Chile,1056,15,998,559,33
2021-02-01,CXR,Christmas Island,1,1,1,100,1
2021-02-01,CCK,Cocos (Keeling) Islands,1,0,1,0,0
2021-02-01,COL,Colombia,1786,52,1691,850,92
2021-02-01,COM,Comoros,1,1,1,0,1
2021-02-01,CRI,Costa Rica,293,9,280,107,9
2021-02-01,HRV,Croatia,285,4,275,92,17
2021-02-01,CYP,Cyprus,2,1,1,0,1
2021-02-01,CZE,Czech Republic,846,13,816,779,42
