date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-10-20,AFG,Afghanistan,89,23,86,712,21
2020-10-20,ALA,Aland Islands,9,1,9,3,0
2020-10-20,ALB,Albania,96,3,94,303,6
2020-10-20,DZA,Algeria,104,13,100,510,14
2020-10-20,ASM,American Samoa,12,2,12,122,1
2020-10-20,AND,Andorra,20,6,19,14,7
2020-10-20,AGO,Angola,50,3,50,137,6
2020-10-20,AIA,Anguilla,5,2,5,27,1
2020-10-20,ATA,Antarctica,1,0,1,0,0
2020-10-20,ATG,Antigua,4,1,4,0,2
2020-10-20,ARG,Argentina,2333,48,2319,3264,121
2020-10-20,ARM,Armenia,37,6,36,64,4
2020-10-20,ABW,Aruba,13,2,12,202,3
2020-10-20,AUS,Australia,1062,15,1056,110,21
2020-10-20,AUT,Austria,575,5,570,241,8
2020-10-20,AZE,Azerbaijan,23,2,23,10,2
2020-10-20,BHS,Bahamas,1,0,0,0,0
2020-10-20,BHR,Bahrain,2,0,2,0,0
2020-10-20,BGD,Bangladesh,264,16,257,505,21
2020-10-20,BRB,Barbados,2,0,2,0,0
2020-10-20,BLR,Belarus,186,10,182,399,10
2020-10-20,BEL,Belgium,803,5,795,428,31
2020-10-20,BLZ,Belize,1,0,1,0,0
2020-10-20,BEN,Benin,12,1,11,0,1
2020-10-20,BMU,Bermuda,1,0,1,2,0
2020-10-20,BTN,Bhutan,1,0,1,0,0
2020-10-20,BOL,Bolivia,337,12,334,381,17
2020-10-20,BES,"Bonaire, Sint Eustatius and Saba",3,2,3,14,2
2020-10-20,BIH,Bosnia and Herzegovina,118,4,118,215,7
2020-10-20,BWA,Botswana,2,0,2,0,0
2020-10-20,BRA,Brazil,8038,113,7971,5207,291
2020-10-20,IOT,British Indian Ocean Territory,2,0,2,0,0
2020-10-20,VGB,British Virgin Islands,1,0,1,0,0
2020-10-20,BRN,Brunei,1,0,1,0,0
2020-10-20,BGR,Bulgaria,396,4,394,152,10
2020-10-20,BFA,Burkina Faso,29,1,29,25,1
2020-10-20,BDI,Burundi,2,0,2,1,1
2020-10-20,CIV,Côte d'Ivoire,46,1,45,19,4
2020-10-20,KHM,Cambodia,37,2,37,8,2
2020-10-20,CMR,Cameroon,79,3,77,14,7
2020-10-20,CAN,Canada,1738,18,1727,308,28
2020-10-20,CPV,Cape Verde,2,1,2,61,1
2020-10-20,CAF,Central African Republic,2,0,2,0,0
2020-10-20,CHL,Chile,787,6,779,277,27
2020-10-20,CXR,Christmas Island,1,0,1,1,0
2020-10-20,COL,Colombia,1776,30,1764,975,79
2020-10-20,COK,Cook Islands,1,1,1,100,1
2020-10-20,CRI,Costa Rica,311,9,309,209,8
2020-10-20,HRV,Croatia,315,5,312,158,12
2020-10-20,CUW,Curaçao,1,0,1,0,0
2020-10-20,CYP,Cyprus,5,1,5,100,1
2020-10-20,CZE,Czech Republic,1164,18,1154,1024,39
2020-10-20,COD,Democratic Republic of the Congo,17,0,16,0,0
2020-10-20,DNK,Denmark,1296,12,1291,246,25
2020-10-20,DMA,Dominica,4,0,4,0,0
2020-10-20,DOM,Dominican Republic,187,5,183,85,9
2020-10-20,ECU,Ecuador,594,15,589,484,29
2020-10-20,EGY,Egypt,759,18,750,1023,49
2020-10-20,SLV,El Salvador,306,7,306,126,13
2020-10-20,ERI,Eritrea,2,0,2,3,0
2020-10-20,EST,Estonia,6,1,5,7,1
2020-10-20,ETH,Ethiopia,86,1,84,173,3
2020-10-20,FSM,Federated States of Micronesia,1,0,1,0,0
2020-10-20,FIN,Finland,665,5,664,229,14
2020-10-20,FRA,France,2823,53,2813,801,62
2020-10-20,GUF,French Guiana,2,0,2,0,0
2020-10-20,GAB,Gabon,3,0,3,0,0
2020-10-20,GMB,Gambia,1,0,1,0,0
2020-10-20,GEO,Georgia,5,1,5,34,1
