date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-12-02,AFG,Afghanistan,185,40,143,1230,46
2020-12-02,ALA,Aland Islands,20,4,15,201,5
2020-12-02,ALB,Albania,120,10,112,648,13
2020-12-02,DZA,Algeria,474,27,423,861,46
2020-12-02,ASM,American Samoa,20,8,14,141,10
2020-12-02,AND,Andorra,23,3,18,127,5
2020-12-02,AGO,Angola,48,4,46,397,4
2020-12-02,AIA,Anguilla,7,1,6,4,2
2020-12-02,ATA,Antarctica,10,4,9,141,4
2020-12-02,ATG,Antigua,3,1,3,0,1
2020-12-02,ARG,Argentina,2808,42,2641,2298,100
2020-12-02,ARM,Armenia,51,3,42,265,8
2020-12-02,ABW,Aruba,17,2,16,9,1
2020-12-02,AUS,Australia,1366,26,1323,396,40
2020-12-02,AUT,Austria,710,9,689,289,16
2020-12-02,AZE,Azerbaijan,150,6,141,304,17
2020-12-02,BHS,Bahamas,4,0,2,0,1
2020-12-02,BHR,Bahrain,9,2,7,1,1
2020-12-02,BGD,Bangladesh,603,44,547,1623,66
2020-12-02,BRB,Barbados,2,1,2,7,1
2020-12-02,BLR,Belarus,354,44,328,1209,63
2020-12-02,BEL,Belgium,658,7,621,275,18
2020-12-02,BLZ,Belize,5,0,5,7,0
2020-12-02,BEN,Benin,19,1,17,7,1
2020-12-02,BMU,Bermuda,2,0,2,0,0
2020-12-02,BTN,Bhutan,3,0,3,0,0
2020-12-02,BOL,Bolivia,509,20,470,210,30
2020-12-02,BES,"Bonaire, Sint Eustatius and Saba",2,0,1,0,0
2020-12-02,BIH,Bosnia and Herzegovina,167,6,163,369.3,16
2020-12-02,BWA,Botswana,2,1,2,6,1
2020-12-02,BVT,Bouvet Island,1,0,1,0,1
2020-12-02,BRA,Brazil,12930,309,12234,13121,814
2020-12-02,IOT,British Indian Ocean Territory,3,0,3,1,1
2020-12-02,VGB,British Virgin Islands,6,0,3,0,0
2020-12-02,BRN,Brunei,2,0,1,0,0
2020-12-02,BGR,Bulgaria,474,11,460,779,33
2020-12-02,BFA,Burkina Faso,28,0,27,0,1
2020-12-02,BDI,Burundi,5,2,4,10,2
2020-12-02,CIV,Côte d'Ivoire,65,1,59,17,0
2020-12-02,KHM,Cambodia,102,14,91,122,15
2020-12-02,CMR,Cameroon,48,4,43,139,5
2020-12-02,CAN,Canada,2582,17,2520,861,45
2020-12-02,CPV,Cape Verde,3,0,3,0,0
2020-12-02,CAF,Central African Republic,2,0,1,0,1
2020-12-02,TCD,Chad,1,1,1,100,1
2020-12-02,CHL,Chile,1354,10,1273,436,28
2020-12-02,COL,Colombia,2784,86,2620,1407,175
2020-12-02,COK,Cook Islands,3,0,3,1,0
2020-12-02,CRI,Costa Rica,528,7,496,297,21
2020-12-02,HRV,Croatia,439,17,414,476,25
2020-12-02,CUW,Curaçao,2,0,2,0,0
2020-12-02,CYP,Cyprus,6,0,6,28,0
2020-12-02,CZE,Czech Republic,734,9,696,370,41
2020-12-02,COD,Democratic Republic of the Congo,13,0,13,8,1
2020-12-02,DNK,Denmark,1128,13,1106,356,27
