date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-12-16,AFG,Afghanistan,183,40,147,895,49
2020-12-16,ALA,Aland Islands,17,5,15,10,5
2020-12-16,ALB,Albania,126,6,121,626,10
2020-12-16,DZA,Algeria,572,30,499,1200,41
2020-12-16,ASM,American Samoa,28,7,24,233,10
2020-12-16,AND,Andorra,31,7,28,221,8
2020-12-16,AGO,Angola,80,8,70,148,15
2020-12-16,AIA,Anguilla,6,1,6,105,2
2020-12-16,ATA,Antarctica,16,7,15,408,7
2020-12-16,ATG,Antigua,4,1,4,102,1
2020-12-16,ARG,Argentina,3257,46,3082,2568,92
2020-12-16,ARM,Armenia,51,6,44,86,12
2020-12-16,ABW,Aruba,20,2,18,107,4
2020-12-16,AUS,Australia,1545,19,1501,373,35
2020-12-16,AUT,Austria,950,9,932,460,23
2020-12-16,AZE,Azerbaijan,164,9,150,279,18
2020-12-16,BHS,Bahamas,7,1,7,3,1
2020-12-16,BHR,Bahrain,14,3,14,9,2
2020-12-16,BGD,Bangladesh,644,42,587,1692,70
2020-12-16,BRB,Barbados,1,0,1,0,0
2020-12-16,BLR,Belarus,338,32,316,702,50
2020-12-16,BEL,Belgium,946,11,899,408,21
2020-12-16,BLZ,Belize,2,0,2,3,0
2020-12-16,BEN,Benin,42,0,38,15,2
2020-12-16,BMU,Bermuda,2,0,2,1,0
2020-12-16,BTN,Bhutan,4,0,3,0,0
2020-12-16,BOL,Bolivia,788,27,736,496,50
2020-12-16,BES,"Bonaire, Sint Eustatius and Saba",3,1,2,2,1
2020-12-16,BIH,Bosnia and Herzegovina,200,7,190,365,10
2020-12-16,BWA,Botswana,4,2,3,100,2
2020-12-16,BVT,Bouvet Island,1,0,1,5,1
2020-12-16,BRA,Brazil,15944,319,15132,15963,837
2020-12-16,IOT,British Indian Ocean Territory,5,1,3,0,1
2020-12-16,VGB,British Virgin Islands,2,0,2,0,0
2020-12-16,BRN,Brunei,1,0,1,0,0
2020-12-16,BGR,Bulgaria,621,12,599,965,31
2020-12-16,BFA,Burkina Faso,64,1,58,60,6
2020-12-16,BDI,Burundi,1,1,1,4,0
2020-12-16,CIV,Côte d'Ivoire,116,2,110,17,3
2020-12-16,KHM,Cambodia,98,7,91,142,10
2020-12-16,CMR,Cameroon,73,3,58,17,4
2020-12-16,CAN,Canada,3210,13,3120,865,41
2020-12-16,CPV,Cape Verde,2,0,1,100,0
2020-12-16,CYM,Cayman Islands,1,0,1,0,0
2020-12-16,TCD,Chad,2,0,1,0,0
2020-12-16,CHL,Chile,1544,11,1460,412,37
2020-12-16,CCK,Cocos (Keeling) Islands,1,0,1,0,0
2020-12-16,COL,Colombia,3321,99,3152,1789,204
2020-12-16,COM,Comoros,2,0,2,100,1
2020-12-16,CRI,Costa Rica,667,19,613,409,39
2020-12-16,HRV,Croatia,581,12,556,822,34
2020-12-16,CYP,Cyprus,4,0,3,0,0
2020-12-16,CZE,Czech Republic,1134,21,1102,741,41
2020-12-16,COD,Democratic Republic of the Congo,55,2,49,17,5
2020-12-16,DNK,Denmark,1960,29,1920,824,57
2020-12-16,DJI,Djibouti,2,0,1,0,1
2020-12-16,DMA,Dominica,6,0,4,100,0
2020-12-16,DOM,Dominican Republic,555,23,519,457,28
2020-12-16,ECU,Ecuador,1086,33,1014,672,62
2020-12-16,EGY,Egypt,1453,65,1340,2859,139
2020-12-16,SLV,El Salvador,556,24,516,358,33
2020-12-16,GNQ,Equatorial Guinea,2,1,2,6,0
2020-12-16,ERI,Eritrea,3,1,3,26,2
2020-12-16,EST,Estonia,5,1,4,0,1
2020-12-16,SWZ,Eswatini,3,0,2,0,0
2020-12-16,ETH,Ethiopia,93,7,86,317,4
2020-12-16,FLK,Falkland Islands,3,0,3,1,0
2020-12-16,FRO,Faroe Islands,3,1,3,0,0
2020-12-16,FSM,Federated States of Micronesia,1,0,1,1,0
2020-12-16,FJI,Fiji,1,0,1,1,0
2020-12-16,FIN,Finland,553,3,545,123,16
2020-12-16,FRA,France,4942,52,4713,1088,92
2020-12-16,GUF,French Guiana,3,0,3,0,1
2020-12-16,PYF,French Polynesia,2,0,2,0,0
2020-12-16,ATF,French Southern Territories,2,0,2,0,0
2020-12-16,GAB,Gabon,5,0,5,0,0
2020-12-16,GMB,Gambia,4,0,4,0,0
2020-12-16,GEO,Georgia,2,0,2,5,0
2020-12-16,DEU,Germany,5625,51,5495,2121,108
2020-12-16,GHA,Ghana,215,8,205,47,11
2020-12-16,GIB,Gibraltar,1,0,0,0,0
2020-12-16,GRC,Greece,890,7,871,599,12
2020-12-16,GRL,Greenland,2,0,2,0,0
2020-12-16,GRD,Grenada,1,0,1,0,0
2020-12-16,GLP,Guadeloupe,8,1,7,0,1
2020-12-16,GTM,Guatemala,468,10,437,207,26
2020-12-16,GGY,Guernsey,1,0,1,0,0
2020-12-16,GIN,Guinea,22,1,19,2,3
2020-12-16,GUY,Guyana,1,0,1,0,0
2020-12-16,HTI,Haiti,55,2,47,29,4
2020-12-16,HND,Honduras,333,13,315,321,20
2020-12-16,HKG,Hong Kong,356,0,343,42,2
2020-12-16,HUN,Hungary,2028,25,1967,1025,75
2020-12-16,ISL,Iceland,1,0,1,0,0
2020-12-16,IND,India,5252,121,4998,3872.4,209
2020-12-16,IDN,Indonesia,2967,91,2693,1095,114
2020-12-16,IRQ,Iraq,648,35,600,1516,56
2020-12-16,IRL,Ireland,657,3,638,175,7
2020-12-16,ISR,Israel,1062,6,1021,472,20
2020-12-16,ITA,Italy,6005,31,5852,3467,99
2020-12-16,JPN,Japan,9322,36,8964,613,56
2020-12-16,JEY,Jersey,4,0,4,0,0
2020-12-16,JOR,Jordan,503,24,474,759,44
2020-12-16,KAZ,Kazakhstan,222,3,209,82,6
2020-12-16,KEN,Kenya,585,13,549,203,32
2020-12-16,KIR,Kiribati,3,0,3,0,0
2020-12-16,RKS,Kosovo,4,0,4,0,0
2020-12-16,KWT,Kuwait,84,1,80,157,2
2020-12-16,KGZ,Kyrgyzstan,93,2,85,70,13
2020-12-16,LAO,Laos,52,1,49,3,2
2020-12-16,LVA,Latvia,5,0,5,2,0
2020-12-16,LBN,Lebanon,217,5,206,320,17
2020-12-16,LSO,Lesotho,2,0,1,0,0
2020-12-16,LBR,Liberia,1,0,1,1,1
2020-12-16,LBY,Libya,246,11,230,428,31
2020-12-16,LIE,Liechtenstein,2,0,2,4,0
2020-12-16,LTU,Lithuania,7,0,6,0,0
