date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-04-19,AFG,Afghanistan,157,42,135,1897,42
2021-04-19,ALA,Aland Islands,16,3,11,300,4
2021-04-19,ALB,Albania,92,9,88,183,10
2021-04-19,DZA,Algeria,473,24,425,298,36
2021-04-19,ASM,American Samoa,19,5,15,123,4
2021-04-19,AND,Andorra,19,6,18,143,7
2021-04-19,AGO,Angola,67,6,62,313,8
2021-04-19,AIA,Anguilla,7,2,6,100,2
2021-04-19,ATG,Antigua,2,2,1,100,2
2021-04-19,ARG,Argentina,3851,73,3650,4474,132
2021-04-19,ARM,Armenia,33,1,31,23,1
2021-04-19,AUS,Australia,1253,25,1211,543,29
2021-04-19,AUT,Austria,778,5,760,167,15
2021-04-19,AZE,Azerbaijan,122,9,113,292,13
2021-04-19,BHS,Bahamas,2,0,1,0,0
2021-04-19,BHR,Bahrain,9,0,8,0,0
2021-04-19,BGD,Bangladesh,896,69,815,1837,102
2021-04-19,BRB,Barbados,3,1,3,0,1
2021-04-19,BLR,Belarus,151,5,145,136,10
2021-04-19,BEL,Belgium,838,7,792,315,17
2021-04-19,BLZ,Belize,7,2,5,2,2
2021-04-19,BEN,Benin,23,1,22,101,2
2021-04-19,BMU,Bermuda,2,0,2,0,0
2021-04-19,BTN,Bhutan,4,0,3,1,1
2021-04-19,BOL,Bolivia,503,34,467,420,40
2021-04-19,BES,"Bonaire, Sint Eustatius and Saba",1,1,1,2,0
2021-04-19,BIH,Bosnia and Herzegovina,133,4,128,281.3,8
2021-04-19,BWA,Botswana,3,0,3,0,1
2021-04-19,BRA,Brazil,14419,277,13709,13414,623
2021-04-19,IOT,British Indian Ocean Territory,4,1,3,23,1
2021-04-19,VGB,British Virgin Islands,1,1,1,0,0
2021-04-19,BRN,Brunei,2,0,2,0,0
2021-04-19,BGR,Bulgaria,460,5,444,406,19
2021-04-19,BFA,Burkina Faso,24,1,23,3,1
2021-04-19,BDI,Burundi,1,0,1,0,0
2021-04-19,CIV,Côte d'Ivoire,94,3,81,17,5
2021-04-19,KHM,Cambodia,106,9,98,243,9
2021-04-19,CMR,Cameroon,88,5,80,49,10
2021-04-19,CAN,Canada,2725,19,2651,825,42
2021-04-19,CYM,Cayman Islands,1,0,1,2,0
2021-04-19,TCD,Chad,1,0,1,0,0
