date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-10-09,AFG,Afghanistan,117,16,112,1127,20
2020-10-09,ALA,Aland Islands,13,3,12,206,3
2020-10-09,ALB,Albania,81,6,80,124,4
2020-10-09,DZA,Algeria,163,8,159,263,8
2020-10-09,ASM,American Samoa,12,4,12,262,4
2020-10-09,AND,Andorra,16,4,16,226,5
2020-10-09,AGO,Angola,54,0,53,116,1
2020-10-09,AIA,Anguilla,7,2,7,101,2
2020-10-09,ATA,Antarctica,13,7,12,313,6
2020-10-09,ATG,Antigua,8,1,7,11,1
2020-10-09,ARG,Argentina,2622,60,2591,3387,126
2020-10-09,ARM,Armenia,33,0,33,172,2
2020-10-09,ABW,Aruba,12,1,12,3,3
2020-10-09,AUS,Australia,1217,12,1209,409,17
2020-10-09,AUT,Austria,529,7,526,136,8
2020-10-09,AZE,Azerbaijan,22,3,22,14,3
2020-10-09,BHS,Bahamas,4,0,4,3,0
2020-10-09,BHR,Bahrain,6,0,6,1,2
2020-10-09,BGD,Bangladesh,313,8,308,459,23
2020-10-09,BLR,Belarus,210,11,207,224,11
2020-10-09,BEL,Belgium,705,10,699,215,14
2020-10-09,BEN,Benin,16,1,15,10,0
2020-10-09,BMU,Bermuda,1,0,1,1,0
2020-10-09,BTN,Bhutan,1,0,1,0,0
2020-10-09,BOL,Bolivia,398,12,393,630,23
2020-10-09,BIH,Bosnia and Herzegovina,100,4,100,125,4
2020-10-09,BWA,Botswana,1,0,1,0,0
2020-10-09,BVT,Bouvet Island,2,0,2,0,0
2020-10-09,BRA,Brazil,9052,103,8976,5572,304
2020-10-09,IOT,British Indian Ocean Territory,5,0,5,2,1
2020-10-09,VGB,British Virgin Islands,2,0,1,0,0
2020-10-09,BRN,Brunei,1,0,1,0,0
2020-10-09,BGR,Bulgaria,316,3,310,63,5
2020-10-09,BFA,Burkina Faso,17,1,17,15,1
2020-10-09,BDI,Burundi,4,0,4,2,0
2020-10-09,CIV,Côte d'Ivoire,70,0,68,11,3
2020-10-09,KHM,Cambodia,47,1,46,19,2
2020-10-09,CMR,Cameroon,46,2,46,13,1
2020-10-09,CAN,Canada,1808,18,1803,396,24
2020-10-09,CPV,Cape Verde,1,0,1,0,0
2020-10-09,TCD,Chad,1,0,1,0,0
2020-10-09,CHL,Chile,873,8,864,482,21
2020-10-09,CCK,Cocos (Keeling) Islands,1,0,1,0,0
2020-10-09,COL,Colombia,1846,36,1835,1080,83
2020-10-09,COM,Comoros,1,0,1,0,0
2020-10-09,COK,Cook Islands,1,1,1,43,1
2020-10-09,CRI,Costa Rica,389,10,383,271,20
2020-10-09,HRV,Croatia,320,7,320,158,9
2020-10-09,CYP,Cyprus,3,0,3,2,0
2020-10-09,CZE,Czech Republic,1127,17,1123,627,29
2020-10-09,COD,Democratic Republic of the Congo,29,2,29,108,3
2020-10-09,DNK,Denmark,1284,17,1275,405,29
2020-10-09,DJI,Djibouti,1,0,1,0,0
2020-10-09,DMA,Dominica,5,1,4,0,1
2020-10-09,DOM,Dominican Republic,279,4,275,162,13
2020-10-09,ECU,Ecuador,621,29,611,662,53
2020-10-09,EGY,Egypt,906,26,893,1095,48
2020-10-09,SLV,El Salvador,328,16,326,146,28
2020-10-09,GNQ,Equatorial Guinea,3,0,3,0,0
2020-10-09,ERI,Eritrea,2,2,1,0,2
2020-10-09,EST,Estonia,1,0,1,0,0
2020-10-09,SWZ,Eswatini,1,0,1,0,0
2020-10-09,ETH,Ethiopia,102,1,101,63,2
2020-10-09,FLK,Falkland Islands,2,1,2,1,1
2020-10-09,FJI,Fiji,1,0,1,0,0
2020-10-09,FIN,Finland,777,7,774,210,21
2020-10-09,FRA,France,2788,32,2765,730,50
2020-10-09,ATF,French Southern Territories,1,0,1,0,0
2020-10-09,GAB,Gabon,1,0,1,0,0
2020-10-09,GEO,Georgia,1,0,1,1,0
2020-10-09,DEU,Germany,3591,26,3559,1066,38
2020-10-09,GHA,Ghana,100,4,97,14,7
2020-10-09,GIB,Gibraltar,1,0,1,100,0
2020-10-09,GRC,Greece,809,1,808,406,11
2020-10-09,GRL,Greenland,2,0,2,0,1
2020-10-09,GRD,Grenada,3,0,3,60,0
2020-10-09,GLP,Guadeloupe,4,0,4,0,0
2020-10-09,GTM,Guatemala,455,9,450,467,24
2020-10-09,GIN,Guinea,17,0,17,1,1
2020-10-09,GNB,Guinea-Bissau,1,0,1,0,0
2020-10-09,HTI,Haiti,36,3,36,8,0
2020-10-09,HND,Honduras,194,9,192,194,14
2020-10-09,HKG,Hong Kong,286,2,281,239,4
2020-10-09,HUN,Hungary,1283,13,1280,558,25
2020-10-09,ISL,Iceland,2,0,2,1,0
