date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-06-22,AFG,Afghanistan,252,36,252,3031,49
2020-06-22,ALA,Aland Islands,11,1,11,111,3
2020-06-22,ALB,Albania,184,4,184,156,7
2020-06-22,DZA,Algeria,724,31,716,594,44
2020-06-22,ASM,American Samoa,26,3,26,309,5
2020-06-22,AND,Andorra,24,3,24,211,4
2020-06-22,AGO,Angola,130,6,130,366,10
2020-06-22,AIA,Anguilla,7,1,7,0,2
2020-06-22,ATA,Antarctica,6,2,6,160,1
2020-06-22,ATG,Antigua,8,0,8,5,0
2020-06-22,ARG,Argentina,4064,19,4053,644,55
2020-06-22,ARM,Armenia,151,3,150,85,12
2020-06-22,ABW,Aruba,28,3,27,181,4
2020-06-22,AUS,Australia,2067,24,2062,866,50
2020-06-22,AUT,Austria,854,6,851,298,10
2020-06-22,AZE,Azerbaijan,231,4,229,228,8
2020-06-22,BHS,Bahamas,3,1,3,101,1
2020-06-22,BHR,Bahrain,3,0,3,0,0
2020-06-22,BGD,Bangladesh,1023,32,1017,2974,72
2020-06-22,BRB,Barbados,4,1,4,0,0
2020-06-22,BLR,Belarus,452,12,450,613,17
2020-06-22,BEL,Belgium,781,4,776,69,15
2020-06-22,BLZ,Belize,3,0,3,15,1
2020-06-22,BEN,Benin,29,0,29,2,0
2020-06-22,BMU,Bermuda,1,1,1,0,0
2020-06-22,BTN,Bhutan,3,0,3,4,0
2020-06-22,BOL,Bolivia,1489,72,1481,1746,139
2020-06-22,BES,"Bonaire, Sint Eustatius and Saba",3,0,3,1,0
2020-06-22,BIH,Bosnia and Herzegovina,226,2,226,68,3
2020-06-22,BWA,Botswana,2,1,2,200,1
2020-06-22,BVT,Bouvet Island,1,0,1,0,0
2020-06-22,BRA,Brazil,14865,316,14814,17320,776
2020-06-22,IOT,British Indian Ocean Territory,3,1,3,2,1
2020-06-22,VGB,British Virgin Islands,5,0,5,0,0
2020-06-22,BRN,Brunei,5,0,5,1,0
2020-06-22,BGR,Bulgaria,659,3,657,143,11
2020-06-22,BFA,Burkina Faso,34,0,34,2,2
2020-06-22,CIV,Côte d'Ivoire,213,10,210,46,16
2020-06-22,KHM,Cambodia,106,5,106,311,7
2020-06-22,CMR,Cameroon,88,3,87,118,7
2020-06-22,CAN,Canada,2363,11,2359,182,30
2020-06-22,CYM,Cayman Islands,1,0,1,0,0
2020-06-22,CAF,Central African Republic,5,0,5,101,0
2020-06-22,TCD,Chad,2,0,2,0,0
2020-06-22,CHL,Chile,2367,23,2361,1764,66
2020-06-22,COL,Colombia,3563,37,3549,974,122
2020-06-22,COK,Cook Islands,2,0,2,0,1
2020-06-22,CRI,Costa Rica,1163,4,1161,197,20
2020-06-22,HRV,Croatia,689,5,687,200,12
2020-06-22,CUW,Curaçao,1,0,1,1,0
2020-06-22,CYP,Cyprus,1,0,1,0,0
2020-06-22,CZE,Czech Republic,1086,5,1081,391,9
2020-06-22,COD,Democratic Republic of the Congo,28,2,27,5,4
2020-06-22,DNK,Denmark,1629,12,1628,422,24
2020-06-22,DJI,Djibouti,1,0,1,0,0
2020-06-22,DMA,Dominica,14,0,14,10,1
2020-06-22,DOM,Dominican Republic,763,16,757,522,39
2020-06-22,ECU,Ecuador,1767,60,1756,1923,113
2020-06-22,EGY,Egypt,2534,50,2523,6051,150
2020-06-22,SLV,El Salvador,1174,54,1168,1038,105
2020-06-22,GNQ,Equatorial Guinea,1,1,1,15,1
2020-06-22,EST,Estonia,7,0,7,0,0
2020-06-22,SWZ,Eswatini,1,0,1,0,0
2020-06-22,ETH,Ethiopia,134,0,134,27,3
2020-06-22,FRO,Faroe Islands,1,0,1,0,0
2020-06-22,FJI,Fiji,1,1,1,0,0
2020-06-22,FIN,Finland,855,7,853,132,15
2020-06-22,FRA,France,3503,13,3491,288,30
2020-06-22,GUF,French Guiana,2,0,2,0,0
2020-06-22,PYF,French Polynesia,1,0,1,0,0
2020-06-22,GAB,Gabon,2,0,2,1,0
2020-06-22,GEO,Georgia,1,0,1,0,0
