date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-02-05,AFG,Afghanistan,161,32,128,1132,39
2021-02-05,ALA,Aland Islands,11,2,10,104,3
2021-02-05,ALB,Albania,95,10,88,249,14
2021-02-05,DZA,Algeria,397,23,353,391,33
2021-02-05,ASM,American Samoa,17,3,14,11,4
2021-02-05,AND,Andorra,26,5,20,16,11
2021-02-05,AGO,Angola,77,7,74,322,7
2021-02-05,AIA,Anguilla,4,0,4,53,0
2021-02-05,ATG,Antigua,7,1,7,103,2
2021-02-05,ARG,Argentina,2492,39,2364,1580,77
2021-02-05,ARM,Armenia,39,3,36,51,5
2021-02-05,AUS,Australia,1457,20,1420,570,34
2021-02-05,AUT,Austria,691,3,679,163,10
2021-02-05,AZE,Azerbaijan,79,2,74,23,1
2021-02-05,BHS,Bahamas,3,0,3,0,0
2021-02-05,BHR,Bahrain,2,0,2,1,1
2021-02-05,BGD,Bangladesh,517,43,460,1402,55
2021-02-05,BRB,Barbados,3,0,3,100,0
2021-02-05,BLR,Belarus,226,10,210,210.3,6
2021-02-05,BEL,Belgium,740,5,705,273,11
2021-02-05,BLZ,Belize,6,1,4,102,1
2021-02-05,BEN,Benin,22,0,21,3,0
2021-02-05,BMU,Bermuda,1,1,0,0,1
2021-02-05,BTN,Bhutan,2,1,2,0,0
2021-02-05,BOL,Bolivia,616,44,569,1001,70
2021-02-05,BES,"Bonaire, Sint Eustatius and Saba",3,0,3,0,0
2021-02-05,BIH,Bosnia and Herzegovina,120,0,117,197,5
2021-02-05,BRA,Brazil,10017,213,9499,8489,482
2021-02-05,IOT,British Indian Ocean Territory,3,0,2,1,0
2021-02-05,VGB,British Virgin Islands,1,0,1,6,0
2021-02-05,BRN,Brunei,7,1,6,2,1
2021-02-05,BGR,Bulgaria,475,4,459,372,19
2021-02-05,BFA,Burkina Faso,37,2,31,113,5
2021-02-05,CIV,Côte d'Ivoire,115,3,102,18,8
2021-02-05,KHM,Cambodia,39,3,36,15,5
2021-02-05,CMR,Cameroon,83,4,76,43,4
2021-02-05,CAN,Canada,2276,25,2213,911.037,43
2021-02-05,CYM,Cayman Islands,1,0,1,1,1
2021-02-05,CAF,Central African Republic,2,2,1,1,2
2021-02-05,TCD,Chad,2,0,2,0,0
2021-02-05,CHL,Chile,1261,18,1195,460,47
2021-02-05,CCK,Cocos (Keeling) Islands,1,0,1,0,0
2021-02-05,COL,Colombia,2244,41,2120,793,89
2021-02-05,COM,Comoros,1,0,1,0,0
2021-02-05,CRI,Costa Rica,365,8,346,320,10
2021-02-05,HRV,Croatia,272,6,265,93,11
2021-02-05,CYP,Cyprus,2,0,2,0,0
2021-02-05,CZE,Czech Republic,927,17,888,616,45
2021-02-05,COD,Democratic Republic of the Congo,39,2,36,14,2
2021-02-05,DNK,Denmark,1089,6,1063,128,21
2021-02-05,DJI,Djibouti,1,1,1,12,1
2021-02-05,DMA,Dominica,5,1,5,0,1
2021-02-05,DOM,Dominican Republic,280,12,254,129,20
2021-02-05,ECU,Ecuador,762,23,728,601,39
2021-02-05,EGY,Egypt,893,25,843,1833,58
2021-02-05,SLV,El Salvador,348,13,317,184,25
2021-02-05,EST,Estonia,1,0,1,0,0
2021-02-05,ETH,Ethiopia,108,3,102,54,8
2021-02-05,FJI,Fiji,2,0,2,1,0
2021-02-05,FIN,Finland,350,1,334,51,5
2021-02-05,FRA,France,4256,58,4058,953,96
2021-02-05,GUF,French Guiana,1,0,1,0,0
2021-02-05,PYF,French Polynesia,1,0,1,0,0
2021-02-05,ATF,French Southern Territories,1,1,1,1,1
2021-02-05,GAB,Gabon,3,0,3,0,0
2021-02-05,GMB,Gambia,1,0,1,0,0
2021-02-05,GEO,Georgia,5,1,5,102,1
2021-02-05,DEU,Germany,4351,23,4259,1198,67
2021-02-05,GHA,Ghana,299,9,274,46,18
2021-02-05,GIB,Gibraltar,2,0,2,1,0
2021-02-05,GRC,Greece,877,5,865,333,10
2021-02-05,GRL,Greenland,3,0,3,2,0
2021-02-05,GLP,Guadeloupe,1,0,1,0,0
2021-02-05,GTM,Guatemala,357,5,343,277,8
2021-02-05,GIN,Guinea,25,2,22,16,2
2021-02-05,GUY,Guyana,3,0,2,5,0
2021-02-05,HTI,Haiti,38,1,34,22,2
2021-02-05,HND,Honduras,321,7,298,457,18
2021-02-05,HKG,Hong Kong,187,0,182,19,1
2021-02-05,HUN,Hungary,1551,12,1498,404,53
2021-02-05,IND,India,3776,115,3522,3293,183
2021-02-05,IDN,Indonesia,1994,56,1780,884.57,70
2021-02-05,IRQ,Iraq,560,28,520,843,38
2021-02-05,IRL,Ireland,608,4,591,212,8
2021-02-05,IMN,Isle Of Man,2,0,2,0,0
2021-02-05,ISR,Israel,932,9,901,674,24
2021-02-05,ITA,Italy,4185,21,4079,2109,57
2021-02-05,JAM,Jamaica,1,0,1,0,0
2021-02-05,JPN,Japan,8149,33,7845,580,58
2021-02-05,JOR,Jordan,329,7,310,402,17
2021-02-05,KAZ,Kazakhstan,170,2,159,71.7,8
2021-02-05,KEN,Kenya,412,13,389,337,28
2021-02-05,KWT,Kuwait,87,0,79,42,1
2021-02-05,KGZ,Kyrgyzstan,62,4,50,56,5
2021-02-05,LAO,Laos,33,0,28,4,4
2021-02-05,LVA,Latvia,1,0,1,0,0
2021-02-05,LBN,Lebanon,218,5,206,256,7
2021-02-05,LBY,Libya,182,7,168,344,11
2021-02-05,LTU,Lithuania,1,0,1,0,0
2021-02-05,LUX,Luxembourg,4,0,4,0,0
2021-02-05,MAC,Macau,2,1,2,1,0
2021-02-05,MDG,Madagascar,20,1,19,3,0
2021-02-05,MWI,Malawi,1,0,1,0,0
2021-02-05,MYS,Malaysia,846,5,809,213,10
2021-02-05,MDV,Maldives,4,0,3,0,0
2021-02-05,MLI,Mali,37,4,30,111,5
2021-02-05,MTQ,Martinique,2,0,2,0,0
2021-02-05,MRT,Mauritania,13,1,11,16,1
2021-02-05,MYT,Mayotte,2,0,2,1,0
2021-02-05,MEX,Mexico,9083,189,8647,12910,542
2021-02-05,MDA,Moldova,104,3,100,147,7
2021-02-05,MNG,Mongolia,3,0,3,0,0
2021-02-05,MAR,Morocco,274,5,250,98,8
2021-02-05,MOZ,Mozambique,145,4,135,78,11
2021-02-05,MMR,Myanmar,65,6,58,26,6
2021-02-05,NPL,Nepal,275,6,265,124,9
2021-02-05,NLD,Netherlands,1380,15,1354,489,51
2021-02-05,NCL,New Caledonia,1,0,1,0,0
2021-02-05,NZL,New Zealand,520,8,510,42,9
2021-02-05,NIC,Nicaragua,209,4,191,84,12
2021-02-05,NER,Niger,2,0,2,0,0
2021-02-05,NGA,Nigeria,653,52,606,631,77
2021-02-05,MNP,Northern Mariana Islands,1,0,1,0,0
2021-02-05,NOR,Norway,1025,8,999,102,16
2021-02-05,OMN,Oman,38,1,36,10,1
2021-02-05,PAK,Pakistan,523,22,489,1070,27
2021-02-05,PSE,Palestine,108,7,104,111,9
2021-02-05,PAN,Panama,189,6,175,175,14
2021-02-05,PRY,Paraguay,221,13,206,213,18
2021-02-05,PER,Peru,1544,69,1443,1704,97
2021-02-05,PHL,Philippines,1325,15,1279,304,21
2021-02-05,POL,Poland,1338,26,1290,628,49
2021-02-05,PRT,Portugal,1710,7,1640,1010,54
2021-02-05,PRI,"Puerto Rico, U.S.",542,4,515,75,11
2021-02-05,QAT,Qatar,103,3,97,319,9
2021-02-05,MKD,Republic of North Macedonia,1,0,0,0,0
2021-02-05,COG,Republic of the Congo,4,0,4,1,0
2021-02-05,ROU,Romania,1090,12,1049,544,30
2021-02-05,RUS,Russia,1168,32,1117,1471,55
2021-02-05,SMR,San Marino,3,1,3,0,1
2021-02-05,SAU,Saudi Arabia,443,4,414,275,14
2021-02-05,SEN,Senegal,47,5,43,23,2
2021-02-05,SRB,Serbia,426,9,412,638,13
2021-02-05,SGP,Singapore,153,0,149,26,0
2021-02-05,SVK,Slovakia,528,8,512,473,15
2021-02-05,SVN,Slovenia,198,4,196,407,10
2021-02-05,SOM,Somalia,3,0,3,2,0
2021-02-05,ZAF,South Africa,862,21,830,598,33
2021-02-05,KOR,South Korea,578,4,544,87,5
