date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-07-12,AFG,Afghanistan,183,24,179,1701,35
2020-07-12,ALA,Aland Islands,14,5,14,190,5
2020-07-12,ALB,Albania,164,5,161,403,9
2020-07-12,DZA,Algeria,948,34,932,1616,72
2020-07-12,ASM,American Samoa,22,2,21,264,4
2020-07-12,AND,Andorra,25,2,24,85,5
2020-07-12,AGO,Angola,118,3,118,214,3
2020-07-12,AIA,Anguilla,4,1,4,1,1
2020-07-12,ATA,Antarctica,12,4,11,118,5
2020-07-12,ATG,Antigua,6,1,6,5,1
2020-07-12,ARG,Argentina,3410,11,3396,765,42
2020-07-12,ARM,Armenia,113,6,112,241,5
2020-07-12,ABW,Aruba,19,2,17,14,2
2020-07-12,AUS,Australia,2309,15,2290,559,37
2020-07-12,AUT,Austria,832,3,824,319,9
2020-07-12,AZE,Azerbaijan,185,5,184,284,8
2020-07-12,BHS,Bahamas,5,2,4,1,2
2020-07-12,BHR,Bahrain,4,0,4,1,0
2020-07-12,BGD,Bangladesh,730,34,719,1576,55
2020-07-12,BLR,Belarus,361,9,356,484,4
2020-07-12,BEL,Belgium,769,5,764,158,11
2020-07-12,BLZ,Belize,4,0,4,0,0
2020-07-12,BEN,Benin,23,1,23,0,0
2020-07-12,BMU,Bermuda,1,0,1,0,0
2020-07-12,BTN,Bhutan,3,1,3,32,0
2020-07-12,BOL,Bolivia,1244,90,1228,2030,136
2020-07-12,BES,"Bonaire, Sint Eustatius and Saba",3,1,3,100,2
2020-07-12,BIH,Bosnia and Herzegovina,192,5,191,63,7
2020-07-12,BWA,Botswana,5,0,5,0,0
2020-07-12,BRA,Brazil,13402,267,13281,15927,667
2020-07-12,VGB,British Virgin Islands,1,0,1,0,0
2020-07-12,BRN,Brunei,1,0,1,0,0
2020-07-12,BGR,Bulgaria,544,3,540,87,10
2020-07-12,BFA,Burkina Faso,34,0,34,0,0
2020-07-12,BDI,Burundi,2,0,2,0,0
2020-07-12,CIV,Côte d'Ivoire,133,5,132,307,5
2020-07-12,KHM,Cambodia,91,8,90,129,6
2020-07-12,CMR,Cameroon,57,1,57,7,1
2020-07-12,CAN,Canada,2359,9,2351,368,24
2020-07-12,CPV,Cape Verde,1,0,1,3,0
2020-07-12,CYM,Cayman Islands,1,0,1,0,0
2020-07-12,TCD,Chad,2,0,2,1,0
2020-07-12,CHL,Chile,1814,23,1800,1092,65
2020-07-12,CCK,Cocos (Keeling) Islands,1,0,1,0,0
2020-07-12,COL,Colombia,3767,81,3732,1846,182
2020-07-12,COM,Comoros,2,0,2,0,0
2020-07-12,CRI,Costa Rica,1258,5,1249,234,19
2020-07-12,HRV,Croatia,662,5,661,421,12
2020-07-12,CUW,Curaçao,2,0,2,7,0
2020-07-12,CYP,Cyprus,2,0,2,0,0
2020-07-12,CZE,Czech Republic,1048,4,1041,185,13
2020-07-12,COD,Democratic Republic of the Congo,8,0,8,1,1
2020-07-12,DNK,Denmark,1416,6,1415,206,29
2020-07-12,DJI,Djibouti,1,0,1,0,0
2020-07-12,DMA,Dominica,11,0,11,6,0
2020-07-12,DOM,Dominican Republic,927,29,922,867,57
2020-07-12,ECU,Ecuador,1620,67,1605,1909,96
2020-07-12,EGY,Egypt,1667,36,1641,3375,90
2020-07-12,SLV,El Salvador,999,73,987,1580,126
2020-07-12,ERI,Eritrea,3,0,2,0,0
2020-07-12,EST,Estonia,6,1,6,2,1
2020-07-12,SWZ,Eswatini,2,1,2,1,1
2020-07-12,ETH,Ethiopia,8,0,8,2,1
2020-07-12,FLK,Falkland Islands,1,0,1,0,0
2020-07-12,FSM,Federated States of Micronesia,1,0,1,0,0
2020-07-12,FJI,Fiji,2,0,2,0,0
2020-07-12,FIN,Finland,732,3,728,162,7
2020-07-12,FRA,France,3867,23,3842,381,49
2020-07-12,GUF,French Guiana,3,0,3,0,0
2020-07-12,ATF,French Southern Territories,1,0,1,0,0
2020-07-12,GAB,Gabon,6,2,6,10,1
2020-07-12,GMB,Gambia,2,0,2,100,0
2020-07-12,GEO,Georgia,3,0,3,0,0
