date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-09-02,AFG,Afghanistan,169,23,165,1538,33
2020-09-02,ALA,Aland Islands,10,3,9,142,2
2020-09-02,ALB,Albania,132,9,131,237,9
2020-09-02,DZA,Algeria,156,12,152,271,12
2020-09-02,ASM,American Samoa,19,3,17,105,3
2020-09-02,AND,Andorra,28,10,27,443,10
2020-09-02,AGO,Angola,95,2,93,448,7
2020-09-02,AIA,Anguilla,4,0,4,0,0
2020-09-02,ATA,Antarctica,8,4,8,66,4
2020-09-02,ATG,Antigua,7,1,7,55,1
2020-09-02,ARG,Argentina,3704,41,3671,2645,108
2020-09-02,ARM,Armenia,64,2,63,133,3
2020-09-02,ABW,Aruba,15,3,14,3,0
2020-09-02,AUS,Australia,1637,16,1631,514,34
2020-09-02,AUT,Austria,619,2,618,283,11
2020-09-02,AZE,Azerbaijan,79,0,79,12,1
2020-09-02,BHS,Bahamas,5,0,5,1,0
2020-09-02,BHR,Bahrain,8,0,8,1,0
2020-09-02,BGD,Bangladesh,564,41,555,1423,54
2020-09-02,BRB,Barbados,1,0,1,1,0
2020-09-02,BLR,Belarus,228,5,226,123,11
2020-09-02,BEL,Belgium,589,2,587,55,7
2020-09-02,BLZ,Belize,1,0,1,0,0
2020-09-02,BEN,Benin,33,2,32,123,3
2020-09-02,BMU,Bermuda,1,0,1,1,0
2020-09-02,BTN,Bhutan,2,1,2,100,1
2020-09-02,BOL,Bolivia,726,43,715,1352,71
2020-09-02,BES,"Bonaire, Sint Eustatius and Saba",1,0,1,0,0
2020-09-02,BIH,Bosnia and Herzegovina,143,3,143,187,4
2020-09-02,BWA,Botswana,4,0,3,1,0
2020-09-02,BVT,Bouvet Island,1,0,1,0,0
2020-09-02,BRA,Brazil,8964,149,8895,8110,396
2020-09-02,IOT,British Indian Ocean Territory,2,0,2,1,0
2020-09-02,VGB,British Virgin Islands,3,0,3,0,0
2020-09-02,BRN,Brunei,4,1,4,5,1
2020-09-02,BGR,Bulgaria,337,3,336,152,5
2020-09-02,BFA,Burkina Faso,33,0,31,1,0
2020-09-02,CIV,Côte d'Ivoire,111,1,108,23,5
2020-09-02,KHM,Cambodia,79,5,76,118,6
2020-09-02,CMR,Cameroon,99,3,96,67,5
2020-09-02,CAN,Canada,2112,14,2100,335,29
2020-09-02,CPV,Cape Verde,1,0,1,0,0
2020-09-02,CYM,Cayman Islands,1,0,1,0,0
2020-09-02,TCD,Chad,1,0,1,0,0
2020-09-02,CHL,Chile,1360,7,1345,581,38
2020-09-02,CXR,Christmas Island,2,0,1,0,0
2020-09-02,COL,Colombia,2703,66,2679,1430,120
2020-09-02,COM,Comoros,1,0,1,1,0
2020-09-02,COK,Cook Islands,3,0,3,1,0
2020-09-02,CRI,Costa Rica,673,11,670,611,23
2020-09-02,HRV,Croatia,337,1,333,48,3
2020-09-02,CYP,Cyprus,7,0,7,1,0
2020-09-02,CZE,Czech Republic,914,4,910,355,17
2020-09-02,COD,Democratic Republic of the Congo,36,0,36,17,2
2020-09-02,DNK,Denmark,1381,15,1376,407,33
2020-09-02,DJI,Djibouti,1,0,1,0,0
2020-09-02,DMA,Dominica,6,0,5,1,1
2020-09-02,DOM,Dominican Republic,473,8,466,426,22
2020-09-02,ECU,Ecuador,1108,32,1102,936,77
2020-09-02,EGY,Egypt,1121,24,1109,1460,71
2020-09-02,SLV,El Salvador,577,23,567,559,43
2020-09-02,GNQ,Equatorial Guinea,2,0,2,0,0
2020-09-02,ERI,Eritrea,2,0,2,0,0
2020-09-02,EST,Estonia,5,0,5,1,1
2020-09-02,ETH,Ethiopia,175,6,169,391,11
2020-09-02,FLK,Falkland Islands,1,0,1,0,0
2020-09-02,FJI,Fiji,1,0,1,0,1
2020-09-02,FIN,Finland,762,9,760,256,20
2020-09-02,FRA,France,2885,35,2867,508,52
2020-09-02,GUF,French Guiana,1,0,1,0,0
2020-09-02,GAB,Gabon,9,0,9,0,0
2020-09-02,GEO,Georgia,2,0,2,0,0
2020-09-02,DEU,Germany,3350,16,3333,759,34
2020-09-02,GHA,Ghana,189,5,184,58,12
2020-09-02,GIB,Gibraltar,1,0,1,0,0
2020-09-02,GRC,Greece,984,9,984,99,11
2020-09-02,GRL,Greenland,1,0,1,0,0
2020-09-02,GRD,Grenada,1,0,1,1,0
2020-09-02,GTM,Guatemala,827,21,822,953,44
2020-09-02,GGY,Guernsey,1,0,1,0,0
2020-09-02,GIN,Guinea,29,1,29,109,2
2020-09-02,GNB,Guinea-Bissau,1,0,1,0,0
2020-09-02,HTI,Haiti,54,1,54,25,1
2020-09-02,HMD,Heard Island and McDonald Islands,1,0,1,0,0
2020-09-02,HND,Honduras,339,12,337,424,21
2020-09-02,HKG,Hong Kong,316,1,314,32,2
2020-09-02,HUN,Hungary,1634,7,1624,116,23
2020-09-02,ISL,Iceland,2,1,2,1,1
2020-09-02,IND,India,5440,84,5400,5724,154
2020-09-02,IDN,Indonesia,3040,61,3016,1345,63
2020-09-02,IRQ,Iraq,808,50,801,2795,69
2020-09-02,IRL,Ireland,856,5,852,53,14
2020-09-02,ISR,Israel,930,3,922,453,10
2020-09-02,ITA,Italy,5216,13,5205,667,47
2020-09-02,JAM,Jamaica,3,0,3,0,0
2020-09-02,JPN,Japan,6993,18,6968,459,17
2020-09-02,JEY,Jersey,2,0,2,0,0
2020-09-02,JOR,Jordan,700,12,691,169,25
2020-09-02,KAZ,Kazakhstan,255,8,253,379,13
2020-09-02,KEN,Kenya,570,16,562,220,17
2020-09-02,KIR,Kiribati,3,0,3,0,0
2020-09-02,RKS,Kosovo,2,0,2,0,0
2020-09-02,KWT,Kuwait,114,1,114,59,4
2020-09-02,KGZ,Kyrgyzstan,87,3,85,367,5
2020-09-02,LAO,Laos,31,1,31,18,1
2020-09-02,LVA,Latvia,1,0,1,0,0
2020-09-02,LBN,Lebanon,231,2,230,167,8
2020-09-02,LBR,Liberia,2,0,2,5,1
2020-09-02,LBY,Libya,319,8,315,693,26
2020-09-02,LTU,Lithuania,3,0,3,0,0
2020-09-02,LUX,Luxembourg,6,0,6,0,0
2020-09-02,MAC,Macau,8,0,7,0,1
2020-09-02,MDG,Madagascar,29,0,29,3,1
2020-09-02,MYS,Malaysia,989,11,984,321,13
2020-09-02,MDV,Maldives,3,0,3,0,0
2020-09-02,MLI,Mali,45,2,44,10,3
2020-09-02,MLT,Malta,2,0,2,0,0
2020-09-02,MHL,Marshall Islands,2,0,2,0,0
2020-09-02,MTQ,Martinique,2,0,2,1,0
2020-09-02,MRT,Mauritania,8,0,8,1,1
2020-09-02,MUS,Mauritius,1,0,1,0,0
2020-09-02,MYT,Mayotte,2,0,2,1,0
2020-09-02,MEX,Mexico,7360,179,7308,8443,420
2020-09-02,MDA,Moldova,158,4,155,146,4
2020-09-02,MCO,Monaco,3,0,3,0,0
2020-09-02,MNG,Mongolia,1,0,1,0,0
2020-09-02,MNE,Montenegro,1,0,1,0,0
2020-09-02,MAR,Morocco,380,8,378,161,14
2020-09-02,MOZ,Mozambique,166,3,165,60,9
2020-09-02,MMR,Myanmar,578,14,573,616,14
2020-09-02,NAM,Namibia,1,1,1,8,1
2020-09-02,NRU,Nauru,1,0,1,1,0
2020-09-02,NPL,Nepal,597,3,591,361,20
2020-09-02,NLD,Netherlands,1365,7,1360,312,34
2020-09-02,NZL,New Zealand,695,9,691,110,9
2020-09-02,NIC,Nicaragua,356,8,353,714,31
2020-09-02,NER,Niger,1,0,1,0,0
2020-09-02,NGA,Nigeria,526,28,516,252,39
2020-09-02,NIU,Niue,1,0,1,0,0
2020-09-02,NFK,Norfolk Island,1,0,1,0,0
2020-09-02,MNP,Northern Mariana Islands,2,0,2,55,0
2020-09-02,NOR,Norway,979,13,974,270,17
2020-09-02,OMN,Oman,41,0,41,69,0
2020-09-02,PAK,Pakistan,726,22,720,1180,38
2020-09-02,PLW,Palau,2,0,2,0,0
2020-09-02,PSE,Palestine,269,11,263,427,9
2020-09-02,PAN,Panama,246,5,245,186,12
2020-09-02,PNG,Papua New Guinea,1,0,1,1,0
2020-09-02,PRY,Paraguay,468,13,465,533,26
2020-09-02,PER,Peru,1506,63,1488,2204,89
2020-09-02,PHL,Philippines,1948,12,1943,758,40
2020-09-02,PCN,Pitcairn,1,0,1,0,0
2020-09-02,POL,Poland,1514,21,1510,705,28
2020-09-02,PRT,Portugal,1666,4,1657,243,32
2020-09-02,PRI,"Puerto Rico, U.S.",642,4,636,122,9
2020-09-02,QAT,Qatar,82,0,82,40,2
2020-09-02,REU,Réunion,4,0,4,0,0
2020-09-02,MKD,Republic of North Macedonia,3,1,3,100,1
2020-09-02,COG,Republic of the Congo,1,0,1,1,0
2020-09-02,ROU,Romania,1491,13,1479,274,30
2020-09-02,RUS,Russia,1231,34,1221,591,34
2020-09-02,BLM,Saint Barthélemy,2,0,2,0,0
2020-09-02,LCA,Saint Lucia,1,0,1,0,0
2020-09-02,WSM,Samoa,1,0,1,0,0
2020-09-02,SMR,San Marino,1,1,1,0,0
