date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-12-03,AFG,Afghanistan,149,29,120,1458,37
2020-12-03,ALA,Aland Islands,30,7,23,207,6
2020-12-03,ALB,Albania,117,5,108,391,10
2020-12-03,DZA,Algeria,463,24,397,807,47
2020-12-03,ASM,American Samoa,25,4,21,271,7
2020-12-03,AND,Andorra,24,5,21,232,7
2020-12-03,AGO,Angola,63,2,57,107,6
2020-12-03,AIA,Anguilla,9,1,6,4,1
2020-12-03,ATA,Antarctica,13,3,12,306,4
2020-12-03,ATG,Antigua,4,0,4,0,0
2020-12-03,ARG,Argentina,2781,31,2627,2243,104
2020-12-03,ARM,Armenia,38,2,34,113,2
2020-12-03,ABW,Aruba,13,2,13,7,3
2020-12-03,AUS,Australia,1415,15,1359,304,24
2020-12-03,AUT,Austria,681,3,661,292,17
2020-12-03,AZE,Azerbaijan,184,13,180,211,28
2020-12-03,BHS,Bahamas,3,1,2,100,1
2020-12-03,BHR,Bahrain,4,0,3,0,0
2020-12-03,BGD,Bangladesh,596,35,549,1519,55
2020-12-03,BRB,Barbados,2,0,2,7,0
2020-12-03,BLR,Belarus,330,36,307,833,43
2020-12-03,BEL,Belgium,669,6,630,172,32
2020-12-03,BLZ,Belize,5,0,4,30,0
2020-12-03,BEN,Benin,22,3,21,8,1
2020-12-03,BTN,Bhutan,2,1,2,2,1
2020-12-03,BOL,Bolivia,558,21,514,343,37
2020-12-03,BES,"Bonaire, Sint Eustatius and Saba",4,1,4,100,0
2020-12-03,BIH,Bosnia and Herzegovina,175,10,166,433,23
2020-12-03,BVT,Bouvet Island,1,0,1,0,0
2020-12-03,BRA,Brazil,13006,308,12311,11717,743
2020-12-03,IOT,British Indian Ocean Territory,2,0,1,0,0
2020-12-03,VGB,British Virgin Islands,4,1,4,4,1
2020-12-03,BRN,Brunei,2,0,2,50,0
2020-12-03,BGR,Bulgaria,496,19,478,879,35
2020-12-03,BFA,Burkina Faso,43,1,37,10,3
2020-12-03,BDI,Burundi,1,0,1,0,0
2020-12-03,CIV,Côte d'Ivoire,79,1,66,16,1
2020-12-03,KHM,Cambodia,99,8,93,81,9
2020-12-03,CMR,Cameroon,52,1,48,14,2
2020-12-03,CAN,Canada,2822,30,2727,1021,53
2020-12-03,CPV,Cape Verde,2,1,2,1,1
2020-12-03,TCD,Chad,3,0,2,0,0
2020-12-03,CHL,Chile,1347,13,1269,282,37
2020-12-03,CCK,Cocos (Keeling) Islands,1,1,1,0,0
2020-12-03,COL,Colombia,2741,67,2600,1786,129
2020-12-03,COM,Comoros,1,0,1,0,0
2020-12-03,COK,Cook Islands,2,0,2,0,0
2020-12-03,CRI,Costa Rica,583,10,554,345,20
2020-12-03,HRV,Croatia,539,20,527,843,42
2020-12-03,CUW,Curaçao,1,0,1,0,0
2020-12-03,CYP,Cyprus,5,0,4,0,0
2020-12-03,CZE,Czech Republic,712,7,681,468,30
2020-12-03,COD,Democratic Republic of the Congo,48,5,40,23,3
2020-12-03,DNK,Denmark,1129,3,1101,345,32
2020-12-03,DMA,Dominica,2,0,2,0,0
2020-12-03,DOM,Dominican Republic,446,24,404,208,37
2020-12-03,ECU,Ecuador,1004,22,946,781,49
2020-12-03,EGY,Egypt,1148,41,1085,1822,95
2020-12-03,SLV,El Salvador,453,21,424,243,31
2020-12-03,GNQ,Equatorial Guinea,1,0,1,0,0
2020-12-03,ERI,Eritrea,3,1,2,6,1
2020-12-03,SWZ,Eswatini,3,0,3,0,0
2020-12-03,ETH,Ethiopia,79,2,71,51,9
2020-12-03,FLK,Falkland Islands,2,0,2,0,0
2020-12-03,FSM,Federated States of Micronesia,2,0,2,1,0
2020-12-03,FJI,Fiji,2,0,2,0,1
2020-12-03,FIN,Finland,439,6,432,123,13
2020-12-03,FRA,France,3602,32,3445,981,61
2020-12-03,GUF,French Guiana,3,1,3,0,1
2020-12-03,PYF,French Polynesia,1,1,1,0,1
2020-12-03,ATF,French Southern Territories,2,1,2,4,1
2020-12-03,GAB,Gabon,2,0,2,0,0
2020-12-03,GEO,Georgia,3,0,3,0,0
2020-12-03,DEU,Germany,4274,32,4163,1614,78
2020-12-03,GHA,Ghana,182,6,174,139,8
2020-12-03,GIB,Gibraltar,4,0,4,3,0
2020-12-03,GRC,Greece,780,2,766,462,11
2020-12-03,GRL,Greenland,3,1,3,102,1
2020-12-03,GRD,Grenada,1,0,1,0,0
2020-12-03,GLP,Guadeloupe,3,1,2,2,0
2020-12-03,GUM,Guam,1,0,1,0,0
