date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2021-03-02,AFG,Afghanistan,182,21,158,577,24
2021-03-02,ALA,Aland Islands,30,7,24,26,7
2021-03-02,ALB,Albania,117,13,106,347,19
2021-03-02,DZA,Algeria,403,18,364,480,27
2021-03-02,ASM,American Samoa,30,7,23,137,8
2021-03-02,AND,Andorra,36,10,33,653,12
2021-03-02,AGO,Angola,78,5,71,16,6
2021-03-02,AIA,Anguilla,6,0,6,9,0
2021-03-02,ATG,Antigua,9,0,8,102,1
2021-03-02,ARG,Argentina,2542,30,2420,1351,71
2021-03-02,ARM,Armenia,23,1,23,12,1
2021-03-02,AUS,Australia,1110,26,1066,172,33
2021-03-02,AUT,Austria,349,9,338,295,12
2021-03-02,AZE,Azerbaijan,66,4,60,161,5
2021-03-02,BHS,Bahamas,7,3,7,205,4
2021-03-02,BHR,Bahrain,9,1,8,7,1
2021-03-02,BGD,Bangladesh,475,34,426,1009,47
2021-03-02,BRB,Barbados,4,1,3,0,1
2021-03-02,BLR,Belarus,122,4,117,112,9
2021-03-02,BEL,Belgium,751,4,717,351,19
2021-03-02,BLZ,Belize,4,1,2,0,0
2021-03-02,BEN,Benin,27,1,25,12,2
2021-03-02,BMU,Bermuda,2,1,1,0,0
2021-03-02,BTN,Bhutan,2,1,2,100,1
2021-03-02,BOL,Bolivia,448,18,401,436,40
2021-03-02,BES,"Bonaire, Sint Eustatius and Saba",2,1,2,3,0
2021-03-02,BIH,Bosnia and Herzegovina,84,2,76,66,3
2021-03-02,BWA,Botswana,2,0,2,0,0
2021-03-02,BRA,Brazil,14699,318,14036,15622,701
2021-03-02,IOT,British Indian Ocean Territory,2,0,2,1,0
2021-03-02,VGB,British Virgin Islands,2,0,2,0,0
2021-03-02,BRN,Brunei,1,0,1,0,0
2021-03-02,BGR,Bulgaria,514,10,490,316,28
2021-03-02,BFA,Burkina Faso,32,1,29,100,1
2021-03-02,BDI,Burundi,1,0,1,2,0
2021-03-02,CIV,Côte d'Ivoire,98,6,83,23,6
2021-03-02,KHM,Cambodia,98,9,92,143,8
2021-03-02,CMR,Cameroon,121,4,103,18,11
2021-03-02,CAN,Canada,2168,16,2121,514,29
2021-03-02,CPV,Cape Verde,2,1,1,0,1
2021-03-02,CAF,Central African Republic,2,0,2,0,0
2021-03-02,CHL,Chile,1190,10,1114,527,38
2021-03-02,CXR,Christmas Island,1,0,1,0,0
2021-03-02,COL,Colombia,1930,30,1824,419,56
2021-03-02,CRI,Costa Rica,361,8,333,103,11
2021-03-02,HRV,Croatia,127,2,124,28,3
2021-03-02,CYP,Cyprus,1,0,1,0,0
2021-03-02,CZE,Czech Republic,1243,23,1210,1015,42
2021-03-02,COD,Democratic Republic of the Congo,47,1,44,9,4
2021-03-02,DNK,Denmark,1497,7,1478,124,35
2021-03-02,DJI,Djibouti,2,0,2,0,0
2021-03-02,DMA,Dominica,4,1,2,0,1
2021-03-02,DOM,Dominican Republic,323,11,301,128,26
2021-03-02,ECU,Ecuador,902,39,839,669,64
2021-03-02,EGY,Egypt,833,27,779,1325,50
2021-03-02,SLV,El Salvador,414,11,389,139,24
2021-03-02,EST,Estonia,3,0,2,0,0
2021-03-02,ETH,Ethiopia,125,10,117,216,18
2021-03-02,FLK,Falkland Islands,1,0,1,6,0
2021-03-02,FIN,Finland,333,3,328,71,9
2021-03-02,FRA,France,3952,35,3788,1073,75
2021-03-02,GAB,Gabon,2,0,2,0,1
2021-03-02,GMB,Gambia,1,1,1,100,1
2021-03-02,DEU,Germany,2137,7,2096,562,36
2021-03-02,GHA,Ghana,212,8,193,94,17
2021-03-02,GIB,Gibraltar,1,0,1,0,0
2021-03-02,GRC,Greece,898,5,877,297,6
2021-03-02,GLP,Guadeloupe,2,0,2,0,0
2021-03-02,GUM,Guam,1,0,1,0,0
2021-03-02,GTM,Guatemala,316,7,299,191,12
2021-03-02,GIN,Guinea,36,0,31,7,2
2021-03-02,GUY,Guyana,1,0,1,0,0
2021-03-02,HTI,Haiti,46,2,43,14,2
2021-03-02,HND,Honduras,292,12,272,268,20
2021-03-02,HKG,Hong Kong,226,2,219,222,2
2021-03-02,HUN,Hungary,2056,26,1989,804,66
2021-03-02,ISL,Iceland,3,0,3,50,0
2021-03-02,IND,India,3773,133,3530,2435,184
2021-03-02,IDN,Indonesia,2086,58,1891,1273,68
2021-03-02,IRQ,Iraq,600,33,542,884,42
2021-03-02,IRL,Ireland,546,2,530,101,9
2021-03-02,ISR,Israel,958,12,927,340,24
2021-03-02,ITA,Italy,4790,31,4667,2935,84
2021-03-02,JAM,Jamaica,2,1,2,100,1
2021-03-02,JPN,Japan,3724,16,3573,199,18
2021-03-02,JEY,Jersey,1,0,1,1,0
2021-03-02,JOR,Jordan,365,22,348,464,28
2021-03-02,KAZ,Kazakhstan,87,1,80,12,2
2021-03-02,KEN,Kenya,429,17,403,191,19
2021-03-02,KWT,Kuwait,78,4,72,125,3
2021-03-02,KGZ,Kyrgyzstan,31,0,26,20,0
2021-03-02,LAO,Laos,31,3,29,8,1
2021-03-02,LVA,Latvia,1,0,1,1,0
2021-03-02,LBN,Lebanon,190,10,177,212,17
2021-03-02,LSO,Lesotho,1,0,1,3,0
2021-03-02,LBY,Libya,217,7,203,248,18
2021-03-02,LTU,Lithuania,1,0,1,0,0
2021-03-02,LUX,Luxembourg,2,0,2,0,0
2021-03-02,MAC,Macau,2,1,2,1,1
2021-03-02,MDG,Madagascar,31,1,29,11,1
2021-03-02,MWI,Malawi,2,0,2,0,0
2021-03-02,MYS,Malaysia,759,8,731,139,8
2021-03-02,MDV,Maldives,2,0,2,0,0
2021-03-02,MLI,Mali,22,0,18,2,1
2021-03-02,MTQ,Martinique,2,0,2,0,0
2021-03-02,MRT,Mauritania,7,0,6,23,0
2021-03-02,MUS,Mauritius,1,0,1,0,0
2021-03-02,MYT,Mayotte,1,0,1,0,0
2021-03-02,MEX,Mexico,7442,131,7091,7010,353
2021-03-02,MDA,Moldova,101,5,97,36,5
2021-03-02,MNG,Mongolia,1,0,1,0,0
2021-03-02,MNE,Montenegro,4,0,4,3,0
2021-03-02,MSR,Montserrat,1,0,0,0,1
2021-03-02,MAR,Morocco,310,9,283,259,14
2021-03-02,MOZ,Mozambique,126,6,118,82,6
2021-03-02,MMR,Myanmar,96,8,87,412,9
2021-03-02,NPL,Nepal,256,10,238,199,13
2021-03-02,NLD,Netherlands,1402,5,1371,436,34
2021-03-02,NZL,New Zealand,774,13,757,113,15
2021-03-02,NIC,Nicaragua,176,3,156,76,8
2021-03-02,NER,Niger,1,0,1,0,0
2021-03-02,NGA,Nigeria,498,30,447,690,38
2021-03-02,MNP,Northern Mariana Islands,1,0,1,0,1
2021-03-02,NOR,Norway,1106,7,1085,88,15
2021-03-02,OMN,Oman,42,0,41,7,1
2021-03-02,PAK,Pakistan,557,39,525,1145,50
2021-03-02,PLW,Palau,2,1,1,0,1
2021-03-02,PSE,Palestine,140,6,135,380,17
2021-03-02,PAN,Panama,177,3,172,35,4
2021-03-02,PRY,Paraguay,250,11,228,206,25
2021-03-02,PER,Peru,1383,73,1286,1878,102
2021-03-02,PHL,Philippines,1361,10,1316,306,24
2021-03-02,POL,Poland,1468,40,1400,596,56
2021-03-02,PRT,Portugal,1414,4,1373,195,28
2021-03-02,PRI,"Puerto Rico, U.S.",560,6,525,44,12
2021-03-02,QAT,Qatar,60,1,54,7,5
2021-03-02,REU,Réunion,3,0,3,0,0
2021-03-02,COG,Republic of the Congo,3,0,3,0,0
2021-03-02,ROU,Romania,1086,10,1040,502,28
2021-03-02,RUS,Russia,773,23,738,525,30
2021-03-02,KNA,Saint Kitts and Nevis,1,0,1,0,0
2021-03-02,MAF,Saint Martin,1,0,1,0,0
2021-03-02,WSM,Samoa,1,0,1,0,1
2021-03-02,SAU,Saudi Arabia,348,6,328,104,9
2021-03-02,SEN,Senegal,50,4,43,12,1
2021-03-02,SRB,Serbia,521,20,500,762,23
2021-03-02,SLE,Sierra Leone,1,0,1,0,0
2021-03-02,SGP,Singapore,145,1,143,23,2
2021-03-02,SVK,Slovakia,538,10,524,304,15
2021-03-02,SVN,Slovenia,214,2,202,160,10
2021-03-02,SOM,Somalia,1,0,0,0,0
2021-03-02,ZAF,South Africa,811,26,772,316,28
2021-03-02,KOR,South Korea,536,4,514,31,7
2021-03-02,SSD,South Sudan,3,0,2,1,2
2021-03-02,ESP,Spain,2394,14,2319,638,48
2021-03-02,LKA,Sri Lanka,152,7,142,200,9
2021-03-02,SDN,Sudan,170,13,152,139,5
2021-03-02,SUR,Suriname,2,0,2,0,0
2021-03-02,SWE,Sweden,2592,50,2526,828,134
2021-03-02,CHE,Switzerland,431,2,424,101,12
2021-03-02,TWN,Taiwan,1535,5,1484,42,3
2021-03-02,TJK,Tajikistan,2,0,2,1,0
2021-03-02,TZA,Tanzania,100,5,90,164,9
2021-03-02,THA,Thailand,1047,12,1010,91,19
2021-03-02,TGO,Togo,1,0,1,0,0
2021-03-02,TTO,Trinidad and Tobago,2,0,2,0,0
2021-03-02,TUN,Tunisia,287,6,262,272,19
2021-03-02,TUR,Turkey,1467,14,1401,899,36
2021-03-02,TCA,Turks and Caicos Islands,4,0,4,0,0
2021-03-02,TUV,Tuvalu,1,1,1,100,1
2021-03-02,UGA,Uganda,4,0,4,2,0
2021-03-02,UKR,Ukraine,930,43,879,642,40
2021-03-02,ARE,United Arab Emirates,316,6,305,115,9
2021-03-02,GBR,United Kingdom,2600,21,2519,592,51
2021-03-02,URY,Uruguay,522,6,498,390,15
2021-03-02,UZB,Uzbekistan,54,1,49,4,2
2021-03-02,VEN,Venezuela,728,28,677,501,39
2021-03-02,VNM,Vietnam,2297,11,2186,304,23
2021-03-02,VIR,"Virgin Islands, U.S.",2,0,2,0,0
2021-03-02,WLF,Wallis and Futuna,1,0,1,0,0
2021-03-02,ESH,Western Sahara,1,0,1,0,0
2021-03-02,YEM,Yemen,71,4,62,152,8
2021-03-02,ZMB,Zambia,4,1,3,0,2
2021-03-02,ZWE,Zimbabwe,9,3,7,3,2
