date,ISO3,country,count,cli,count_local_com,cli_local_com,anosmia
2020-07-01,AFG,Afghanistan,213,32,208,2379,40
2020-07-01,ALA,Aland Islands,20,1,19,102,1
2020-07-01,ALB,Albania,196,5,193,270,6
2020-07-01,DZA,Algeria,901,37,889,1188,58
2020-07-01,ASM,American Samoa,15,1,13,3,1
2020-07-01,AND,Andorra,32,4,31,284,5
2020-07-01,AGO,Angola,113,2,112,15,4
2020-07-01,AIA,Anguilla,4,0,4,100,1
2020-07-01,ATA,Antarctica,10,2,10,33,1
2020-07-01,ATG,Antigua,6,1,6,9,1
2020-07-01,ARG,Argentina,3603,15,3588,695,56
2020-07-01,ARM,Armenia,156,4,154,166,5
2020-07-01,ABW,Aruba,13,2,12,7,2
2020-07-01,AUS,Australia,2144,21,2129,365,44
2020-07-01,AUT,Austria,921,2,915,110,9
2020-07-01,AZE,Azerbaijan,244,5,241,243,12
2020-07-01,BHS,Bahamas,2,0,2,0,0
2020-07-01,BHR,Bahrain,3,0,3,0,0
2020-07-01,BGD,Bangladesh,796,28,787,2061,53
2020-07-01,BRB,Barbados,2,0,2,1,0
2020-07-01,BLR,Belarus,408,14,406,559,11
2020-07-01,BEL,Belgium,682,0,678,52,10
2020-07-01,BLZ,Belize,3,0,3,0,0
2020-07-01,BEN,Benin,44,1,42,3,1
2020-07-01,BMU,Bermuda,4,3,4,136,3
2020-07-01,BTN,Bhutan,1,0,1,0,0
2020-07-01,BOL,Bolivia,1415,80,1401,2018,134
2020-07-01,BIH,Bosnia and Herzegovina,195,2,194,89,4
2020-07-01,BWA,Botswana,3,0,3,1,1
2020-07-01,BRA,Brazil,13987,298,13885,16858,760
2020-07-01,IOT,British Indian Ocean Territory,1,0,1,0,0
2020-07-01,VGB,British Virgin Islands,2,0,2,0,1
2020-07-01,BRN,Brunei,3,0,3,0,0
2020-07-01,BGR,Bulgaria,584,3,584,111,5
2020-07-01,BFA,Burkina Faso,30,0,29,4,1
2020-07-01,BDI,Burundi,1,0,1,0,0
2020-07-01,CIV,Côte d'Ivoire,185,6,180,134,11
2020-07-01,KHM,Cambodia,89,9,86,55,5
2020-07-01,CMR,Cameroon,85,1,83,32,5
2020-07-01,CAN,Canada,2341,9,2328,304,34
2020-07-01,CPV,Cape Verde,3,1,2,2,1
2020-07-01,CAF,Central African Republic,1,0,1,0,0
2020-07-01,TCD,Chad,3,0,3,1,0
2020-07-01,CHL,Chile,2101,30,2089,1244,80
2020-07-01,CXR,Christmas Island,3,1,3,5,1
2020-07-01,COL,Colombia,3516,48,3492,1099,128
2020-07-01,COM,Comoros,1,1,1,100,1
2020-07-01,COK,Cook Islands,1,0,1,3,0
2020-07-01,CRI,Costa Rica,1281,13,1266,170,25
2020-07-01,HRV,Croatia,576,5,574,263,7
2020-07-01,CUW,Curaçao,2,0,2,0,0
2020-07-01,CYP,Cyprus,4,0,4,2,0
2020-07-01,CZE,Czech Republic,1095,3,1090,382,13
2020-07-01,COD,Democratic Republic of the Congo,36,2,36,93,2
2020-07-01,DNK,Denmark,1404,13,1396,230,24
2020-07-01,DJI,Djibouti,1,0,1,0,0
2020-07-01,DMA,Dominica,10,0,10,3,1
2020-07-01,DOM,Dominican Republic,782,13,778,431,35
2020-07-01,ECU,Ecuador,1789,67,1773,1950,113
2020-07-01,EGY,Egypt,2198,43,2171,4922,140
2020-07-01,SLV,El Salvador,1148,72,1133,1438,130
2020-07-01,GNQ,Equatorial Guinea,2,0,2,0,0
2020-07-01,ERI,Eritrea,2,0,2,5,0
2020-07-01,SWZ,Eswatini,1,0,1,0,0
2020-07-01,ETH,Ethiopia,3,0,3,0,0
2020-07-01,FSM,Federated States of Micronesia,1,0,1,0,0
2020-07-01,FJI,Fiji,1,0,1,0,0
2020-07-01,FIN,Finland,839,1,830,182,11
2020-07-01,FRA,France,3549,17,3533,408,25
2020-07-01,GUF,French Guiana,1,0,1,0,0
2020-07-01,ATF,French Southern Territories,2,0,2,0,0
2020-07-01,GAB,Gabon,3,0,3,0,0
2020-07-01,GEO,Georgia,2,0,2,0,0
2020-07-01,DEU,Germany,3842,17,3824,769,38
2020-07-01,GHA,Ghana,289,10,284,41,29
2020-07-01,GIB,Gibraltar,1,0,1,0,0
2020-07-01,GRC,Greece,1001,2,1000,26,9
2020-07-01,GRD,Grenada,1,0,1,0,0
2020-07-01,GLP,Guadeloupe,2,0,2,0,0
2020-07-01,GUM,Guam,1,0,1,0,0
2020-07-01,GTM,Guatemala,970,27,967,824,65
2020-07-01,GGY,Guernsey,1,0,1,0,0
2020-07-01,GIN,Guinea,37,0,36,6,1
2020-07-01,GNB,Guinea-Bissau,2,0,2,0,0
2020-07-01,GUY,Guyana,1,0,1,1,0
2020-07-01,HTI,Haiti,50,2,50,143,3
2020-07-01,HND,Honduras,787,35,779,1081,76
2020-07-01,HKG,Hong Kong,404,2,402,143,3
