"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/03/22","PT15",851258,1,200,1,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/23","PT15",851258,1,200,1,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/24","PT15",851258,1,200,1,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/25","PT15",851258,1,200,1,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/26","PT15",851258,1,200,1,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/27","PT15",851258,1,200,1,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/28","PT15",851258,2,300,2,300,0.00666666666666667,0.00920850946464776,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/29","PT15",851258,3,320,2,120,0.00625,0.00863478804099927,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/30","PT15",851258,3,320,2,120,0.00625,0.00863478804099927,NA,NA,NA,NA,NA,NA,NA,NA
"2020/03/31","PT15",851258,3,320,2,120,0.00625,0.00863478804099927,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/01","PT15",851258,3,320,2,120,0.00625,0.00863478804099927,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/02","PT15",851258,3,320,2,120,0.00625,0.00863478804099927,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/03","PT15",851258,3,320,2,120,0.00625,0.00863478804099927,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/04","PT15",851258,3,320,1,20,0.00625,0.00863478804099927,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/05","PT15",851258,7,372,4,52,0.00537634408602151,0.0074310390079117,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/06","PT15",851258,7,372,4,52,0.00537634408602151,0.0074310390079117,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/07","PT15",851258,7,372,4,52,0.00537634408602151,0.0074310390079117,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/08","PT15",851258,8,522,5,202,0.00574712643678161,0.00648465152586292,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/09","PT15",851258,49,2717,46,2397,0.00441663599558336,0.00249337666758783,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/10","PT15",851258,50,2869,50,2869,0.00453119553851516,0.00245755386965479,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/11","PT15",851258,50,2829,50,2829,0.00494874513962531,0.00258584141741333,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/12","PT15",851258,50,2955,50,2955,0.00439932318104907,0.00238618918794391,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/13","PT15",851258,50,2955,50,2955,0.00439932318104907,0.00238618918794391,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT15",851258,50,2955,50,2955,0.00439932318104907,0.00238618918794391,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/15","PT15",851258,50,2955,50,2955,0.00439932318104907,0.00238618918794391,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/16","PT15",851258,50,2905,19,1259,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/17","PT15",851258,50,2905,6,420,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/18","PT15",851258,50,2905,3,250,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/19","PT15",851258,50,2905,1,100,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/20","PT15",851258,50,2905,1,100,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/21","PT15",851258,50,2905,1,100,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/22","PT15",851258,50,2905,1,100,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/23","PT15",851258,50,2905,0,0,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/24","PT15",851258,50,2905,0,0,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/25","PT15",851258,50,2905,0,0,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/26","PT15",851258,50,2905,0,0,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/27","PT15",851258,50,2905,0,0,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/28","PT15",851258,50,2905,0,0,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/29","PT15",851258,50,2905,0,0,0.0044750430292599,0.00242716726615205,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/30","PT15",851258,50,2903,1,13,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/01","PT15",851258,50,2903,1,13,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/02","PT15",851258,50,2903,1,13,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/03","PT15",851258,50,2903,1,13,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/04","PT15",851258,50,2903,1,13,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/05","PT15",851258,50,2903,1,13,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/06","PT15",851258,50,2903,1,13,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/07","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/08","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/09","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/10","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/11","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/12","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/13","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/14","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/15","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/16","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/17","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/18","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/19","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/20","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/21","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/22","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/23","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/24","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/25","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/26","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/27","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/28","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/29","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/30","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/05/31","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/01","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/02","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/03","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/04","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/05","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/06","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/07","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/08","PT15",851258,50,2903,0,0,0.00447812607647261,0.00242883568382488,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/09","PT15",851258,50,2883,1,5,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/10","PT15",851258,50,2883,1,5,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/11","PT15",851258,50,2883,1,5,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/12","PT15",851258,50,2883,1,5,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/13","PT15",851258,50,2883,1,5,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/14","PT15",851258,50,2883,1,5,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/15","PT15",851258,50,2883,1,5,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/16","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/17","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/18","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/19","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/20","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/21","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/22","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/23","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/24","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/25","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/26","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/27","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/28","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/29","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
"2020/06/30","PT15",851258,50,2883,0,0,0.00450919181408255,0.00244564688719082,NA,NA,NA,NA,NA,NA,NA,NA
