"date","region","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_cases_daily","p_cases_daily_error","p_stillsick","p_stillsick_error"
"2020/04/14","PT20",245766,9,875,8,775,0.024,0.0101408554959453,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT30",267785,13,1150,10,880,0.00260869565217391,0.00294810988390363,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT01",714200,50,3950,45,3225,0.04,0.00611104040769405,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT02",152758,15,1201,5,351,0.00249791840133222,0.00282307630136165,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT03",848185,50,3779,50,3779,0.00555702566816618,0.00237012247409519,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT04",136252,2,50,2,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT05",196264,11,752,11,752,0.00531914893617021,0.00519878820247115,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT06",430104,38,3410,36,3130,0.00674486803519062,0.00274718583716864,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT07",166706,10,1010,9,910,0.00495049504950495,0.00432846652722453,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT08",451006,37,3288,30,2558,0.00395377128953771,0.00214500202261246,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT09",160939,11,425,11,425,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT10",470930,26,2165,21,1790,0.00415704387990762,0.00271023452259099,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT11",2250533,50,3264,50,3264,0.00735294117647059,0.00293089993893165,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT12",118506,7,770,7,770,0.00649350649350649,0.00567319515078603,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT13",1817117,50,3572,50,3572,0.0349944008958567,0.00602638070474387,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT14",453638,32,2417,31,2377,0.0173769135291684,0.00520942233355939,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT15",851258,50,2945,50,2945,0.00305602716468591,0.00199351460919616,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT16",244836,15,803,11,473,0.0149439601494396,0.00839177126728052,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT17",206661,11,657,9,640,0.0045662100456621,0.0051552477124025,NA,NA,NA,NA,NA,NA,NA,NA
"2020/04/14","PT18",377653,12,865,11,745,0.0023121387283237,0.00320069525132193,NA,NA,NA,NA,NA,NA,NA,NA
