"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"Honduras",NA,2020-03-11,2,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-12,2,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-13,2,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-14,2,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-15,3,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-16,6,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-17,8,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-18,9,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-19,12,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-20,24,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-21,24,0,0,NA,"HN","HND"
"Honduras",NA,2020-03-22,26,0,0,26,"HN","HND"
"Honduras",NA,2020-03-23,27,0,0,27,"HN","HND"
"Honduras",NA,2020-03-24,30,0,0,30,"HN","HND"
"Honduras",NA,2020-03-25,36,0,0,36,"HN","HND"
"Honduras",NA,2020-03-26,52,1,0,51,"HN","HND"
"Honduras",NA,2020-03-27,68,1,0,67,"HN","HND"
"Honduras",NA,2020-03-28,95,1,3,91,"HN","HND"
"Honduras",NA,2020-03-29,110,3,3,104,"HN","HND"
"Honduras",NA,2020-03-30,139,7,3,129,"HN","HND"
"Honduras",NA,2020-03-31,141,7,3,131,"HN","HND"
"Honduras",NA,2020-04-01,172,10,3,159,"HN","HND"
"Honduras",NA,2020-04-02,219,14,3,202,"HN","HND"
"Honduras",NA,2020-04-03,222,15,3,204,"HN","HND"
"Honduras",NA,2020-04-04,264,15,3,246,"HN","HND"
"Honduras",NA,2020-04-05,268,22,6,240,"HN","HND"
"Honduras",NA,2020-04-06,298,22,6,270,"HN","HND"
"Honduras",NA,2020-04-07,305,22,6,277,"HN","HND"
"Honduras",NA,2020-04-08,312,22,6,284,"HN","HND"
"Honduras",NA,2020-04-09,343,23,6,314,"HN","HND"
"Honduras",NA,2020-04-10,382,23,7,352,"HN","HND"
"Honduras",NA,2020-04-11,392,24,7,361,"HN","HND"
"Honduras",NA,2020-04-12,393,25,7,361,"HN","HND"
"Honduras",NA,2020-04-13,397,25,7,365,"HN","HND"
"Honduras",NA,2020-04-14,407,26,7,374,"HN","HND"
"Honduras",NA,2020-04-15,419,31,9,379,"HN","HND"
"Honduras",NA,2020-04-16,426,35,9,382,"HN","HND"
"Honduras",NA,2020-04-17,442,41,10,391,"HN","HND"
"Honduras",NA,2020-04-18,457,46,10,401,"HN","HND"
"Honduras",NA,2020-04-19,472,46,15,411,"HN","HND"
"Honduras",NA,2020-04-20,477,46,25,406,"HN","HND"
"Honduras",NA,2020-04-21,494,46,29,419,"HN","HND"
"Honduras",NA,2020-04-22,510,46,30,434,"HN","HND"
"Honduras",NA,2020-04-23,519,47,31,441,"HN","HND"
"Honduras",NA,2020-04-24,591,55,58,478,"HN","HND"
"Honduras",NA,2020-04-25,627,59,65,503,"HN","HND"
"Honduras",NA,2020-04-26,627,59,65,503,"HN","HND"
"Honduras",NA,2020-04-27,661,61,79,521,"HN","HND"
"Honduras",NA,2020-04-28,702,64,79,559,"HN","HND"
"Honduras",NA,2020-04-29,738,66,73,599,"HN","HND"
"Honduras",NA,2020-04-30,771,71,79,621,"HN","HND"
"Honduras",NA,2020-05-01,804,75,112,617,"HN","HND"
"Honduras",NA,2020-05-02,1010,76,116,818,"HN","HND"
"Honduras",NA,2020-05-03,1055,82,118,855,"HN","HND"
"Honduras",NA,2020-05-04,1178,83,122,973,"HN","HND"
"Honduras",NA,2020-05-05,1270,93,122,1055,"HN","HND"
"Honduras",NA,2020-05-06,1461,99,132,1230,"HN","HND"
"Honduras",NA,2020-05-07,1685,105,154,1426,"HN","HND"
"Honduras",NA,2020-05-08,1771,107,192,1472,"HN","HND"
"Honduras",NA,2020-05-09,1830,108,195,1527,"HN","HND"
