"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"Georgia",NA,2020-02-26,1,0,0,NA,"GE","GEO"
"Georgia",NA,2020-02-27,1,0,0,NA,"GE","GEO"
"Georgia",NA,2020-02-28,1,0,0,NA,"GE","GEO"
"Georgia",NA,2020-02-29,1,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-01,3,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-02,3,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-03,3,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-04,3,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-05,4,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-06,4,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-07,4,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-08,13,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-09,15,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-10,15,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-11,24,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-12,24,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-13,25,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-14,30,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-15,33,0,0,NA,"GE","GEO"
"Georgia",NA,2020-03-16,33,0,1,NA,"GE","GEO"
"Georgia",NA,2020-03-17,34,0,1,NA,"GE","GEO"
"Georgia",NA,2020-03-18,38,0,1,NA,"GE","GEO"
"Georgia",NA,2020-03-19,40,0,1,NA,"GE","GEO"
"Georgia",NA,2020-03-20,43,0,1,NA,"GE","GEO"
"Georgia",NA,2020-03-21,49,0,1,NA,"GE","GEO"
"Georgia",NA,2020-03-22,54,0,1,53,"GE","GEO"
"Georgia",NA,2020-03-23,61,0,8,53,"GE","GEO"
"Georgia",NA,2020-03-24,70,0,9,61,"GE","GEO"
"Georgia",NA,2020-03-25,75,0,10,65,"GE","GEO"
"Georgia",NA,2020-03-26,79,0,11,68,"GE","GEO"
"Georgia",NA,2020-03-27,83,0,14,69,"GE","GEO"
"Georgia",NA,2020-03-28,90,0,14,76,"GE","GEO"
"Georgia",NA,2020-03-29,91,0,18,73,"GE","GEO"
"Georgia",NA,2020-03-30,103,0,20,83,"GE","GEO"
"Georgia",NA,2020-03-31,110,0,21,89,"GE","GEO"
"Georgia",NA,2020-04-01,117,0,23,94,"GE","GEO"
"Georgia",NA,2020-04-02,134,0,26,108,"GE","GEO"
"Georgia",NA,2020-04-03,155,0,28,127,"GE","GEO"
"Georgia",NA,2020-04-04,162,1,36,125,"GE","GEO"
"Georgia",NA,2020-04-05,174,2,36,136,"GE","GEO"
"Georgia",NA,2020-04-06,188,2,39,147,"GE","GEO"
"Georgia",NA,2020-04-07,196,3,46,147,"GE","GEO"
"Georgia",NA,2020-04-08,211,3,50,158,"GE","GEO"
"Georgia",NA,2020-04-09,218,3,51,164,"GE","GEO"
"Georgia",NA,2020-04-10,234,3,54,177,"GE","GEO"
"Georgia",NA,2020-04-11,242,3,60,179,"GE","GEO"
"Georgia",NA,2020-04-12,257,3,67,187,"GE","GEO"
"Georgia",NA,2020-04-13,272,3,68,201,"GE","GEO"
"Georgia",NA,2020-04-14,300,3,69,228,"GE","GEO"
"Georgia",NA,2020-04-15,306,3,71,232,"GE","GEO"
"Georgia",NA,2020-04-16,348,3,76,269,"GE","GEO"
"Georgia",NA,2020-04-17,370,3,79,288,"GE","GEO"
"Georgia",NA,2020-04-18,388,4,86,298,"GE","GEO"
"Georgia",NA,2020-04-19,394,4,93,297,"GE","GEO"
"Georgia",NA,2020-04-20,402,4,95,303,"GE","GEO"
"Georgia",NA,2020-04-21,408,4,97,307,"GE","GEO"
"Georgia",NA,2020-04-22,416,5,107,304,"GE","GEO"
"Georgia",NA,2020-04-23,425,5,111,309,"GE","GEO"
"Georgia",NA,2020-04-24,444,5,132,307,"GE","GEO"
"Georgia",NA,2020-04-25,456,5,139,312,"GE","GEO"
"Georgia",NA,2020-04-26,486,6,149,331,"GE","GEO"
"Georgia",NA,2020-04-27,497,6,156,335,"GE","GEO"
"Georgia",NA,2020-04-28,511,6,168,337,"GE","GEO"
"Georgia",NA,2020-04-29,517,6,178,333,"GE","GEO"
"Georgia",NA,2020-04-30,539,6,184,349,"GE","GEO"
"Georgia",NA,2020-05-01,566,7,207,352,"GE","GEO"
"Georgia",NA,2020-05-02,582,8,207,367,"GE","GEO"
"Georgia",NA,2020-05-03,589,9,223,357,"GE","GEO"
"Georgia",NA,2020-05-04,593,9,223,361,"GE","GEO"
"Georgia",NA,2020-05-05,604,9,240,355,"GE","GEO"
"Georgia",NA,2020-05-06,610,9,269,332,"GE","GEO"
"Georgia",NA,2020-05-07,615,9,275,331,"GE","GEO"
"Georgia",NA,2020-05-08,623,10,288,325,"GE","GEO"
"Georgia",NA,2020-05-09,626,10,297,319,"GE","GEO"
"Georgia",NA,2020-05-10,635,10,309,316,"GE","GEO"
"Georgia",NA,2020-05-11,638,11,317,310,"GE","GEO"
"Georgia",NA,2020-05-12,642,11,349,282,"GE","GEO"
"Georgia",NA,2020-05-13,647,11,372,264,"GE","GEO"
"Georgia",NA,2020-05-14,667,12,383,272,"GE","GEO"
"Georgia",NA,2020-05-15,671,12,393,266,"GE","GEO"
"Georgia",NA,2020-05-16,683,12,419,252,"GE","GEO"
"Georgia",NA,2020-05-17,695,12,425,258,"GE","GEO"
"Georgia",NA,2020-05-18,701,12,432,257,"GE","GEO"
"Georgia",NA,2020-05-19,707,12,456,239,"GE","GEO"
"Georgia",NA,2020-05-20,713,12,475,226,"GE","GEO"
"Georgia",NA,2020-05-21,721,12,485,224,"GE","GEO"
"Georgia",NA,2020-05-22,723,12,495,216,"GE","GEO"
"Georgia",NA,2020-05-23,728,12,509,207,"GE","GEO"
"Georgia",NA,2020-05-24,730,12,522,196,"GE","GEO"
"Georgia",NA,2020-05-25,731,12,526,193,"GE","GEO"
"Georgia",NA,2020-05-26,732,12,537,183,"GE","GEO"
"Georgia",NA,2020-05-27,735,12,557,166,"GE","GEO"
"Georgia",NA,2020-05-28,738,12,573,153,"GE","GEO"
"Georgia",NA,2020-05-29,746,12,576,158,"GE","GEO"
"Georgia",NA,2020-05-30,757,12,600,145,"GE","GEO"
"Georgia",NA,2020-05-31,783,12,605,166,"GE","GEO"
"Georgia",NA,2020-06-01,794,12,624,158,"GE","GEO"
"Georgia",NA,2020-06-02,796,13,634,149,"GE","GEO"
"Georgia",NA,2020-06-03,800,13,640,147,"GE","GEO"
"Georgia",NA,2020-06-04,801,13,644,144,"GE","GEO"
"Georgia",NA,2020-06-05,805,13,650,142,"GE","GEO"
"Georgia",NA,2020-06-06,808,13,663,132,"GE","GEO"
"Georgia",NA,2020-06-07,809,13,674,122,"GE","GEO"
"Georgia",NA,2020-06-08,812,13,683,116,"GE","GEO"
"Georgia",NA,2020-06-09,818,13,686,119,"GE","GEO"
"Georgia",NA,2020-06-10,827,13,690,124,"GE","GEO"
"Georgia",NA,2020-06-11,831,13,694,124,"GE","GEO"
"Georgia",NA,2020-06-12,843,13,697,133,"GE","GEO"
"Georgia",NA,2020-06-13,851,14,702,135,"GE","GEO"
"Georgia",NA,2020-06-14,864,14,703,147,"GE","GEO"
"Georgia",NA,2020-06-15,879,14,704,161,"GE","GEO"
"Georgia",NA,2020-06-16,879,14,724,141,"GE","GEO"
"Georgia",NA,2020-06-17,888,14,731,143,"GE","GEO"
"Georgia",NA,2020-06-18,893,14,739,140,"GE","GEO"
"Georgia",NA,2020-06-19,896,14,741,141,"GE","GEO"
"Georgia",NA,2020-06-20,898,14,752,132,"GE","GEO"
"Georgia",NA,2020-06-21,906,14,755,137,"GE","GEO"
"Georgia",NA,2020-06-22,908,14,761,133,"GE","GEO"
"Georgia",NA,2020-06-23,911,14,768,129,"GE","GEO"
"Georgia",NA,2020-06-24,914,14,771,129,"GE","GEO"
"Georgia",NA,2020-06-25,917,14,776,127,"GE","GEO"
"Georgia",NA,2020-06-26,919,14,780,125,"GE","GEO"
"Georgia",NA,2020-06-27,921,14,781,126,"GE","GEO"
"Georgia",NA,2020-06-28,924,15,785,124,"GE","GEO"
"Georgia",NA,2020-06-29,926,15,791,120,"GE","GEO"
"Georgia",NA,2020-06-30,928,15,794,119,"GE","GEO"
"Georgia",NA,2020-07-01,931,15,794,122,"GE","GEO"
"Georgia",NA,2020-07-02,939,15,817,107,"GE","GEO"
"Georgia",NA,2020-07-03,943,15,821,107,"GE","GEO"
"Georgia",NA,2020-07-04,948,15,825,108,"GE","GEO"
"Georgia",NA,2020-07-05,951,15,828,108,"GE","GEO"
"Georgia",NA,2020-07-06,953,15,830,108,"GE","GEO"
"Georgia",NA,2020-07-07,958,15,838,105,"GE","GEO"
"Georgia",NA,2020-07-08,963,15,841,107,"GE","GEO"
"Georgia",NA,2020-07-09,968,15,844,109,"GE","GEO"
"Georgia",NA,2020-07-10,973,15,846,112,"GE","GEO"
