"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"Andorra",NA,2020-03-02,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-03,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-04,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-05,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-06,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-07,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-08,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-09,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-10,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-11,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-12,1,0,1,NA,"AD","AND"
"Andorra",NA,2020-03-13,1,0,0,NA,"AD","AND"
"Andorra",NA,2020-03-14,1,0,1,NA,"AD","AND"
"Andorra",NA,2020-03-15,1,0,1,NA,"AD","AND"
"Andorra",NA,2020-03-16,2,0,1,NA,"AD","AND"
"Andorra",NA,2020-03-17,39,0,1,NA,"AD","AND"
"Andorra",NA,2020-03-18,39,0,1,NA,"AD","AND"
"Andorra",NA,2020-03-19,53,0,1,NA,"AD","AND"
"Andorra",NA,2020-03-20,75,0,1,NA,"AD","AND"
"Andorra",NA,2020-03-21,88,0,1,NA,"AD","AND"
"Andorra",NA,2020-03-22,113,1,1,111,"AD","AND"
"Andorra",NA,2020-03-23,133,1,1,131,"AD","AND"
"Andorra",NA,2020-03-24,164,1,1,162,"AD","AND"
"Andorra",NA,2020-03-25,188,1,1,186,"AD","AND"
"Andorra",NA,2020-03-26,224,3,1,220,"AD","AND"
"Andorra",NA,2020-03-27,267,3,1,263,"AD","AND"
"Andorra",NA,2020-03-28,308,3,1,304,"AD","AND"
"Andorra",NA,2020-03-29,334,6,1,327,"AD","AND"
"Andorra",NA,2020-03-30,370,8,10,352,"AD","AND"
"Andorra",NA,2020-03-31,376,12,10,354,"AD","AND"
"Andorra",NA,2020-04-01,390,14,10,366,"AD","AND"
"Andorra",NA,2020-04-02,428,15,10,403,"AD","AND"
"Andorra",NA,2020-04-03,439,16,16,407,"AD","AND"
"Andorra",NA,2020-04-04,466,17,21,428,"AD","AND"
"Andorra",NA,2020-04-05,501,18,26,457,"AD","AND"
"Andorra",NA,2020-04-06,525,21,31,473,"AD","AND"
"Andorra",NA,2020-04-07,545,22,39,484,"AD","AND"
"Andorra",NA,2020-04-08,564,23,52,489,"AD","AND"
"Andorra",NA,2020-04-09,583,25,58,500,"AD","AND"
"Andorra",NA,2020-04-10,601,26,71,504,"AD","AND"
"Andorra",NA,2020-04-11,601,26,71,504,"AD","AND"
"Andorra",NA,2020-04-12,638,29,128,481,"AD","AND"
"Andorra",NA,2020-04-13,646,29,128,489,"AD","AND"
"Andorra",NA,2020-04-14,659,31,128,500,"AD","AND"
"Andorra",NA,2020-04-15,673,33,169,471,"AD","AND"
"Andorra",NA,2020-04-16,673,33,169,471,"AD","AND"
"Andorra",NA,2020-04-17,696,35,191,470,"AD","AND"
"Andorra",NA,2020-04-18,704,35,205,464,"AD","AND"
"Andorra",NA,2020-04-19,713,36,235,442,"AD","AND"
"Andorra",NA,2020-04-20,717,37,248,432,"AD","AND"
"Andorra",NA,2020-04-21,717,37,282,398,"AD","AND"
"Andorra",NA,2020-04-22,723,37,309,377,"AD","AND"
"Andorra",NA,2020-04-23,723,37,333,353,"AD","AND"
"Andorra",NA,2020-04-24,731,40,344,347,"AD","AND"
"Andorra",NA,2020-04-25,738,40,344,354,"AD","AND"
"Andorra",NA,2020-04-26,738,40,344,354,"AD","AND"
"Andorra",NA,2020-04-27,743,40,385,318,"AD","AND"
"Andorra",NA,2020-04-28,743,41,398,304,"AD","AND"
"Andorra",NA,2020-04-29,743,42,423,278,"AD","AND"
"Andorra",NA,2020-04-30,745,42,468,235,"AD","AND"
"Andorra",NA,2020-05-01,745,43,468,234,"AD","AND"
"Andorra",NA,2020-05-02,747,44,472,231,"AD","AND"
"Andorra",NA,2020-05-03,748,45,493,210,"AD","AND"
"Andorra",NA,2020-05-04,750,45,499,206,"AD","AND"
"Andorra",NA,2020-05-05,751,46,514,191,"AD","AND"
"Andorra",NA,2020-05-06,751,46,521,184,"AD","AND"
"Andorra",NA,2020-05-07,752,47,526,179,"AD","AND"
"Andorra",NA,2020-05-08,752,47,537,168,"AD","AND"
"Andorra",NA,2020-05-09,754,48,545,161,"AD","AND"
"Andorra",NA,2020-05-10,755,48,550,157,"AD","AND"
"Andorra",NA,2020-05-11,755,48,550,157,"AD","AND"
"Andorra",NA,2020-05-12,758,48,568,142,"AD","AND"
"Andorra",NA,2020-05-13,760,49,576,135,"AD","AND"
"Andorra",NA,2020-05-14,761,49,596,116,"AD","AND"
"Andorra",NA,2020-05-15,761,49,604,108,"AD","AND"
"Andorra",NA,2020-05-16,761,51,615,95,"AD","AND"
"Andorra",NA,2020-05-17,761,51,617,93,"AD","AND"
"Andorra",NA,2020-05-18,761,51,624,86,"AD","AND"
"Andorra",NA,2020-05-19,761,51,628,82,"AD","AND"
"Andorra",NA,2020-05-20,762,51,639,72,"AD","AND"
"Andorra",NA,2020-05-21,762,51,639,72,"AD","AND"
"Andorra",NA,2020-05-22,762,51,652,59,"AD","AND"
"Andorra",NA,2020-05-23,762,51,653,58,"AD","AND"
"Andorra",NA,2020-05-24,762,51,653,58,"AD","AND"
"Andorra",NA,2020-05-25,763,51,663,49,"AD","AND"
"Andorra",NA,2020-05-26,763,51,676,36,"AD","AND"
"Andorra",NA,2020-05-27,763,51,676,36,"AD","AND"
"Andorra",NA,2020-05-28,763,51,681,31,"AD","AND"
"Andorra",NA,2020-05-29,764,51,684,29,"AD","AND"
"Andorra",NA,2020-05-30,764,51,692,21,"AD","AND"
"Andorra",NA,2020-05-31,764,51,694,19,"AD","AND"
"Andorra",NA,2020-06-01,765,51,698,16,"AD","AND"
"Andorra",NA,2020-06-02,844,51,733,60,"AD","AND"
"Andorra",NA,2020-06-03,851,51,735,65,"AD","AND"
"Andorra",NA,2020-06-04,852,51,738,63,"AD","AND"
"Andorra",NA,2020-06-05,852,51,741,60,"AD","AND"
"Andorra",NA,2020-06-06,852,51,741,60,"AD","AND"
"Andorra",NA,2020-06-07,852,51,744,57,"AD","AND"
"Andorra",NA,2020-06-08,852,51,751,50,"AD","AND"
"Andorra",NA,2020-06-09,852,51,757,44,"AD","AND"
"Andorra",NA,2020-06-10,852,51,759,42,"AD","AND"
"Andorra",NA,2020-06-11,852,51,780,21,"AD","AND"
"Andorra",NA,2020-06-12,853,51,781,21,"AD","AND"
"Andorra",NA,2020-06-13,853,51,781,21,"AD","AND"
"Andorra",NA,2020-06-14,853,51,781,21,"AD","AND"
"Andorra",NA,2020-06-15,853,51,789,13,"AD","AND"
"Andorra",NA,2020-06-16,854,52,789,13,"AD","AND"
"Andorra",NA,2020-06-17,854,52,791,11,"AD","AND"
"Andorra",NA,2020-06-18,855,52,792,11,"AD","AND"
"Andorra",NA,2020-06-19,855,52,792,11,"AD","AND"
"Andorra",NA,2020-06-20,855,52,792,11,"AD","AND"
"Andorra",NA,2020-06-21,855,52,792,11,"AD","AND"
"Andorra",NA,2020-06-22,855,52,796,7,"AD","AND"
"Andorra",NA,2020-06-23,855,52,797,6,"AD","AND"
"Andorra",NA,2020-06-24,855,52,797,6,"AD","AND"
"Andorra",NA,2020-06-25,855,52,797,6,"AD","AND"
"Andorra",NA,2020-06-26,855,52,799,4,"AD","AND"
"Andorra",NA,2020-06-27,855,52,799,4,"AD","AND"
"Andorra",NA,2020-06-28,855,52,799,4,"AD","AND"
"Andorra",NA,2020-06-29,855,52,799,4,"AD","AND"
"Andorra",NA,2020-06-30,855,52,799,4,"AD","AND"
"Andorra",NA,2020-07-01,855,52,799,4,"AD","AND"
"Andorra",NA,2020-07-02,855,52,800,3,"AD","AND"
"Andorra",NA,2020-07-03,855,52,800,3,"AD","AND"
"Andorra",NA,2020-07-04,855,52,800,3,"AD","AND"
"Andorra",NA,2020-07-05,855,52,800,3,"AD","AND"
"Andorra",NA,2020-07-06,855,52,800,3,"AD","AND"
"Andorra",NA,2020-07-07,855,52,800,3,"AD","AND"
"Andorra",NA,2020-07-08,855,52,802,1,"AD","AND"
