"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"Latvia",NA,2020-03-02,1,0,0,NA,"LV","LVA"
"Latvia",NA,2020-03-03,1,0,0,NA,"LV","LVA"
"Latvia",NA,2020-03-04,1,0,0,NA,"LV","LVA"
"Latvia",NA,2020-03-05,1,0,0,NA,"LV","LVA"
"Latvia",NA,2020-03-06,1,0,0,NA,"LV","LVA"
"Latvia",NA,2020-03-07,1,0,0,NA,"LV","LVA"
"Latvia",NA,2020-03-08,2,0,0,NA,"LV","LVA"
"Latvia",NA,2020-03-09,6,0,0,NA,"LV","LVA"
"Latvia",NA,2020-03-10,8,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-11,10,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-12,10,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-13,17,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-14,26,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-15,30,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-16,34,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-17,49,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-18,71,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-19,86,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-20,111,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-21,124,0,1,NA,"LV","LVA"
"Latvia",NA,2020-03-22,139,0,1,138,"LV","LVA"
"Latvia",NA,2020-03-23,180,0,1,179,"LV","LVA"
"Latvia",NA,2020-03-24,197,0,1,196,"LV","LVA"
"Latvia",NA,2020-03-25,221,0,1,220,"LV","LVA"
"Latvia",NA,2020-03-26,244,0,1,243,"LV","LVA"
"Latvia",NA,2020-03-27,280,0,1,279,"LV","LVA"
"Latvia",NA,2020-03-28,305,0,1,304,"LV","LVA"
"Latvia",NA,2020-03-29,347,0,1,346,"LV","LVA"
"Latvia",NA,2020-03-30,376,0,1,375,"LV","LVA"
"Latvia",NA,2020-03-31,398,0,1,397,"LV","LVA"
"Latvia",NA,2020-04-01,446,0,1,445,"LV","LVA"
"Latvia",NA,2020-04-02,458,0,31,427,"LV","LVA"
"Latvia",NA,2020-04-03,493,1,1,491,"LV","LVA"
"Latvia",NA,2020-04-04,509,1,1,507,"LV","LVA"
"Latvia",NA,2020-04-05,533,1,1,531,"LV","LVA"
"Latvia",NA,2020-04-06,542,1,16,525,"LV","LVA"
"Latvia",NA,2020-04-07,548,2,16,530,"LV","LVA"
"Latvia",NA,2020-04-08,577,2,16,559,"LV","LVA"
"Latvia",NA,2020-04-09,589,3,16,570,"LV","LVA"
"Latvia",NA,2020-04-10,612,3,16,593,"LV","LVA"
"Latvia",NA,2020-04-11,630,3,16,611,"LV","LVA"
"Latvia",NA,2020-04-12,651,5,16,630,"LV","LVA"
