"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"Netherlands",NA,2020-02-27,1,0,0,NA,"NL","NLD"
"Netherlands",NA,2020-02-28,1,0,0,NA,"NL","NLD"
"Netherlands",NA,2020-02-29,6,0,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-01,10,0,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-02,18,0,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-03,24,0,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-04,38,0,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-05,82,0,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-06,128,1,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-07,188,1,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-08,265,3,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-09,321,3,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-10,382,4,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-11,503,5,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-12,503,5,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-13,804,10,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-14,959,12,2,NA,"NL","NLD"
"Netherlands",NA,2020-03-15,1135,20,2,NA,"NL","NLD"
"Netherlands","Netherlands",2020-03-16,1413,24,2,NA,"NL","NLD"
"Netherlands","Curacao",2020-03-16,1,0,0,NA,"NL","NLD"
"Netherlands","Netherlands",2020-03-17,1705,43,2,NA,"NL","NLD"
"Netherlands","Curacao",2020-03-17,3,0,0,NA,"NL","NLD"
"Netherlands","Netherlands",2020-03-18,2051,58,2,NA,"NL","NLD"
"Netherlands","Curacao",2020-03-18,3,0,0,NA,"NL","NLD"
"Netherlands","Aruba",2020-03-18,2,0,0,NA,"NL","NLD"
"Netherlands","Netherlands",2020-03-19,2460,76,2,NA,"NL","NLD"
"Netherlands","Curacao",2020-03-19,3,1,0,NA,"NL","NLD"
"Netherlands","Aruba",2020-03-19,2,0,0,NA,"NL","NLD"
"Netherlands","Netherlands",2020-03-20,2994,106,2,NA,"NL","NLD"
"Netherlands","Aruba",2020-03-20,5,0,0,NA,"NL","NLD"
"Netherlands","Curacao",2020-03-20,3,1,0,NA,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-20,1,0,0,NA,"NL","NLD"
"Netherlands","Netherlands",2020-03-21,3631,136,2,NA,"NL","NLD"
"Netherlands","Aruba",2020-03-21,5,0,0,NA,"NL","NLD"
"Netherlands","Curacao",2020-03-21,3,1,0,NA,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-21,1,0,0,NA,"NL","NLD"
"Netherlands",NA,2020-03-22,4204,179,2,4023,"NL","NLD"
"Netherlands","Aruba",2020-03-22,9,0,1,8,"NL","NLD"
"Netherlands","Curacao",2020-03-22,3,1,0,2,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-22,1,0,0,1,"NL","NLD"
"Netherlands","Aruba",2020-03-23,9,0,1,8,"NL","NLD"
"Netherlands","Curacao",2020-03-23,4,1,0,3,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-23,2,0,0,2,"NL","NLD"
"Netherlands",NA,2020-03-23,4749,213,2,4534,"NL","NLD"
"Netherlands","Aruba",2020-03-24,12,0,1,11,"NL","NLD"
"Netherlands","Curacao",2020-03-24,6,1,0,5,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-24,2,0,0,2,"NL","NLD"
"Netherlands",NA,2020-03-24,5560,276,2,5282,"NL","NLD"
"Netherlands","Aruba",2020-03-25,17,0,1,16,"NL","NLD"
"Netherlands","Curacao",2020-03-25,6,1,0,5,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-25,3,0,0,3,"NL","NLD"
"Netherlands",NA,2020-03-25,6412,356,3,6053,"NL","NLD"
"Netherlands","Aruba",2020-03-26,28,0,1,27,"NL","NLD"
"Netherlands","Curacao",2020-03-26,6,1,2,3,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-26,3,0,0,3,"NL","NLD"
"Netherlands",NA,2020-03-26,7431,434,3,6994,"NL","NLD"
"Netherlands","Aruba",2020-03-27,33,0,1,32,"NL","NLD"
"Netherlands","Curacao",2020-03-27,8,1,2,5,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-27,3,0,0,3,"NL","NLD"
"Netherlands",NA,2020-03-27,8603,546,3,8054,"NL","NLD"
"Netherlands","Aruba",2020-03-28,46,0,1,45,"NL","NLD"
"Netherlands","Curacao",2020-03-28,8,1,2,5,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-28,3,0,0,3,"NL","NLD"
"Netherlands",NA,2020-03-28,9762,639,3,9120,"NL","NLD"
"Netherlands","Aruba",2020-03-29,50,0,1,49,"NL","NLD"
"Netherlands","Curacao",2020-03-29,8,1,2,5,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-29,6,0,0,6,"NL","NLD"
"Netherlands",NA,2020-03-29,10866,771,250,9845,"NL","NLD"
"Netherlands","Aruba",2020-03-30,50,0,1,49,"NL","NLD"
"Netherlands","Curacao",2020-03-30,11,1,2,8,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-30,6,0,0,6,"NL","NLD"
"Netherlands",NA,2020-03-30,11750,864,250,10636,"NL","NLD"
"Netherlands","Aruba",2020-03-31,55,0,1,54,"NL","NLD"
"Netherlands","Curacao",2020-03-31,11,1,2,8,"NL","NLD"
"Netherlands","Sint Maarten",2020-03-31,6,0,0,6,"NL","NLD"
"Netherlands",NA,2020-03-31,12595,1039,250,11306,"NL","NLD"
"Netherlands","Sint Maarten",2020-04-01,16,1,6,9,"NL","NLD"
"Netherlands",NA,2020-04-01,13614,1173,250,12191,"NL","NLD"
"Netherlands","Aruba",2020-04-01,55,0,1,54,"NL","NLD"
"Netherlands","Curacao",2020-04-01,11,1,3,7,"NL","NLD"
"Netherlands","Aruba",2020-04-02,60,0,1,59,"NL","NLD"
"Netherlands","Bonaire, Sint Eustatius and Saba",2020-04-02,2,0,0,2,"NL","NLD"
"Netherlands","Curacao",2020-04-02,11,1,3,7,"NL","NLD"
"Netherlands","Sint Maarten",2020-04-02,18,1,6,11,"NL","NLD"
"Netherlands",NA,2020-04-02,14697,1339,250,13108,"NL","NLD"
"Netherlands","Aruba",2020-04-03,62,0,1,61,"NL","NLD"
"Netherlands","Bonaire, Sint Eustatius and Saba",2020-04-03,2,0,0,2,"NL","NLD"
"Netherlands","Curacao",2020-04-03,11,1,3,7,"NL","NLD"
"Netherlands","Sint Maarten",2020-04-03,23,2,6,15,"NL","NLD"
"Netherlands",NA,2020-04-03,15723,1487,250,13986,"NL","NLD"
"Netherlands","Sint Maarten",2020-04-04,23,4,6,13,"NL","NLD"
"Netherlands",NA,2020-04-04,16627,1651,250,14726,"NL","NLD"
"Netherlands","Aruba",2020-04-04,64,0,1,63,"NL","NLD"
"Netherlands","Bonaire, Sint Eustatius and Saba",2020-04-04,2,0,0,2,"NL","NLD"
"Netherlands","Curacao",2020-04-04,11,1,5,5,"NL","NLD"
"Netherlands","Aruba",2020-04-05,64,0,1,63,"NL","NLD"
"Netherlands","Bonaire, Sint Eustatius and Saba",2020-04-05,2,0,0,2,"NL","NLD"
"Netherlands","Curacao",2020-04-05,11,1,5,5,"NL","NLD"
"Netherlands","Sint Maarten",2020-04-05,25,4,1,20,"NL","NLD"
"Netherlands",NA,2020-04-05,17851,1766,250,15835,"NL","NLD"
"Netherlands","Aruba",2020-04-06,71,0,2,69,"NL","NLD"
"Netherlands","Bonaire, Sint Eustatius and Saba",2020-04-06,2,0,0,2,"NL","NLD"
"Netherlands","Curacao",2020-04-06,13,1,5,7,"NL","NLD"
"Netherlands","Sint Maarten",2020-04-06,37,6,1,30,"NL","NLD"
"Netherlands",NA,2020-04-06,18803,1867,250,16686,"NL","NLD"
"Netherlands","Aruba",2020-04-07,74,0,14,60,"NL","NLD"
"Netherlands","Bonaire, Sint Eustatius and Saba",2020-04-07,2,0,0,2,"NL","NLD"
"Netherlands","Curacao",2020-04-07,13,1,7,5,"NL","NLD"
"Netherlands","Sint Maarten",2020-04-07,40,6,1,33,"NL","NLD"
"Netherlands",NA,2020-04-07,19580,2101,250,17229,"NL","NLD"
"Netherlands","Aruba",2020-04-08,77,0,14,63,"NL","NLD"
"Netherlands","Bonaire, Sint Eustatius and Saba",2020-04-08,2,0,0,2,"NL","NLD"
