"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"Italy",NA,2020-01-31,2,NA,NA,NA,"IT","ITA"
"Italy",NA,2020-02-01,2,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-02,2,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-03,2,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-04,2,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-05,2,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-06,2,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-07,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-08,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-09,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-10,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-11,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-12,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-13,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-14,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-15,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-16,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-17,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-18,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-19,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-20,3,0,0,NA,"IT","ITA"
"Italy",NA,2020-02-21,20,1,0,NA,"IT","ITA"
"Italy",NA,2020-02-22,62,2,1,NA,"IT","ITA"
"Italy",NA,2020-02-23,155,3,2,NA,"IT","ITA"
"Italy",NA,2020-02-24,229,7,1,NA,"IT","ITA"
"Italy",NA,2020-02-25,322,10,1,NA,"IT","ITA"
"Italy",NA,2020-02-26,453,12,3,NA,"IT","ITA"
"Italy",NA,2020-02-27,655,17,45,NA,"IT","ITA"
"Italy",NA,2020-02-28,888,21,46,NA,"IT","ITA"
"Italy",NA,2020-02-29,1128,29,46,NA,"IT","ITA"
"Italy",NA,2020-03-01,1694,34,83,NA,"IT","ITA"
"Italy",NA,2020-03-02,2036,52,149,NA,"IT","ITA"
"Italy",NA,2020-03-03,2502,79,160,NA,"IT","ITA"
"Italy",NA,2020-03-04,3089,107,276,NA,"IT","ITA"
"Italy",NA,2020-03-05,3858,148,414,NA,"IT","ITA"
"Italy",NA,2020-03-06,4636,197,523,NA,"IT","ITA"
"Italy",NA,2020-03-07,5883,233,589,NA,"IT","ITA"
"Italy",NA,2020-03-08,7375,366,622,NA,"IT","ITA"
"Italy",NA,2020-03-09,9172,463,724,NA,"IT","ITA"
"Italy",NA,2020-03-10,10149,631,724,NA,"IT","ITA"
"Italy",NA,2020-03-11,12462,827,1045,NA,"IT","ITA"
"Italy",NA,2020-03-12,12462,827,1045,NA,"IT","ITA"
"Italy",NA,2020-03-13,17660,1266,1439,NA,"IT","ITA"
"Italy",NA,2020-03-14,21157,1441,1966,NA,"IT","ITA"
"Italy",NA,2020-03-15,24747,1809,2335,NA,"IT","ITA"
"Italy",NA,2020-03-16,27980,2158,2749,NA,"IT","ITA"
"Italy",NA,2020-03-17,31506,2503,2941,NA,"IT","ITA"
"Italy",NA,2020-03-18,35713,2978,4025,NA,"IT","ITA"
"Italy",NA,2020-03-19,41035,3405,4440,NA,"IT","ITA"
"Italy",NA,2020-03-20,47021,4032,4440,NA,"IT","ITA"
"Italy",NA,2020-03-21,53578,4825,6072,NA,"IT","ITA"
"Italy",NA,2020-03-22,59138,5476,7024,46638,"IT","ITA"
"Italy",NA,2020-03-23,63927,6077,7432,50418,"IT","ITA"
"Italy",NA,2020-03-24,69176,6820,8326,54030,"IT","ITA"
"Italy",NA,2020-03-25,74386,7503,9362,57521,"IT","ITA"
"Italy",NA,2020-03-26,80589,8215,10361,62013,"IT","ITA"
"Italy",NA,2020-03-27,86498,9134,10950,66414,"IT","ITA"
"Italy",NA,2020-03-28,92472,10023,12384,70065,"IT","ITA"
"Italy",NA,2020-03-29,97689,10779,13030,73880,"IT","ITA"
"Italy",NA,2020-03-30,101739,11591,14620,75528,"IT","ITA"
"Italy",NA,2020-03-31,105792,12428,15729,77635,"IT","ITA"
"Italy",NA,2020-04-01,110574,13155,16847,80572,"IT","ITA"
"Italy",NA,2020-04-02,115242,13915,18278,83049,"IT","ITA"
"Italy",NA,2020-04-03,119827,14681,19758,85388,"IT","ITA"
"Italy",NA,2020-04-04,124632,15362,20996,88274,"IT","ITA"
"Italy",NA,2020-04-05,128948,15887,21815,91246,"IT","ITA"
"Italy",NA,2020-04-06,132547,16523,22837,93187,"IT","ITA"
"Italy",NA,2020-04-07,135586,17127,24392,94067,"IT","ITA"
"Italy",NA,2020-04-08,139422,17669,26491,95262,"IT","ITA"
"Italy",NA,2020-04-09,143626,18279,28470,96877,"IT","ITA"
"Italy",NA,2020-04-10,147577,18849,30455,98273,"IT","ITA"
"Italy",NA,2020-04-11,152271,19468,32534,100269,"IT","ITA"
"Italy",NA,2020-04-12,156363,19899,34211,102253,"IT","ITA"
"Italy",NA,2020-04-13,159516,20465,35435,103616,"IT","ITA"
"Italy",NA,2020-04-14,162488,21067,37130,104291,"IT","ITA"
"Italy",NA,2020-04-15,165155,21645,38092,105418,"IT","ITA"
"Italy",NA,2020-04-16,168941,22170,40164,106607,"IT","ITA"
"Italy",NA,2020-04-17,172434,22745,42727,106962,"IT","ITA"
"Italy",NA,2020-04-18,175925,23227,44927,107771,"IT","ITA"
"Italy",NA,2020-04-19,178972,23660,47055,108257,"IT","ITA"
"Italy",NA,2020-04-20,181228,24114,48877,108237,"IT","ITA"
"Italy",NA,2020-04-21,183957,24648,51600,107709,"IT","ITA"
"Italy",NA,2020-04-22,187327,25085,54543,107699,"IT","ITA"
"Italy",NA,2020-04-23,189973,25549,57576,106848,"IT","ITA"
"Italy",NA,2020-04-24,192994,25969,60498,106527,"IT","ITA"
"Italy",NA,2020-04-25,195351,26384,63120,105847,"IT","ITA"
