"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"Egypt",NA,2020-02-14,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-15,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-16,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-17,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-18,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-19,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-20,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-21,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-22,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-23,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-24,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-25,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-26,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-27,1,0,0,NA,"EG","EGY"
"Egypt",NA,2020-02-28,1,0,1,NA,"EG","EGY"
"Egypt",NA,2020-02-29,1,0,1,NA,"EG","EGY"
"Egypt",NA,2020-03-01,2,0,1,NA,"EG","EGY"
"Egypt",NA,2020-03-02,2,0,1,NA,"EG","EGY"
"Egypt",NA,2020-03-03,2,0,1,NA,"EG","EGY"
"Egypt",NA,2020-03-04,2,0,1,NA,"EG","EGY"
"Egypt",NA,2020-03-05,3,0,1,NA,"EG","EGY"
"Egypt",NA,2020-03-06,15,0,1,NA,"EG","EGY"
"Egypt",NA,2020-03-07,15,0,1,NA,"EG","EGY"
"Egypt",NA,2020-03-08,49,1,1,NA,"EG","EGY"
"Egypt",NA,2020-03-09,55,1,12,NA,"EG","EGY"
"Egypt",NA,2020-03-10,59,1,1,NA,"EG","EGY"
"Egypt",NA,2020-03-11,60,1,27,NA,"EG","EGY"
"Egypt",NA,2020-03-12,67,1,27,NA,"EG","EGY"
"Egypt",NA,2020-03-13,80,2,27,NA,"EG","EGY"
"Egypt",NA,2020-03-14,109,2,27,NA,"EG","EGY"
"Egypt",NA,2020-03-15,110,2,21,NA,"EG","EGY"
"Egypt",NA,2020-03-16,150,2,27,NA,"EG","EGY"
"Egypt",NA,2020-03-17,196,4,32,NA,"EG","EGY"
"Egypt",NA,2020-03-18,196,6,32,NA,"EG","EGY"
"Egypt",NA,2020-03-19,256,6,32,NA,"EG","EGY"
"Egypt",NA,2020-03-20,285,8,39,NA,"EG","EGY"
"Egypt",NA,2020-03-21,294,10,41,NA,"EG","EGY"
"Egypt",NA,2020-03-22,327,14,56,257,"EG","EGY"
"Egypt",NA,2020-03-23,366,19,68,279,"EG","EGY"
"Egypt",NA,2020-03-24,402,20,80,302,"EG","EGY"
"Egypt",NA,2020-03-25,456,21,95,340,"EG","EGY"
"Egypt",NA,2020-03-26,495,24,102,369,"EG","EGY"
"Egypt",NA,2020-03-27,536,30,116,390,"EG","EGY"
"Egypt",NA,2020-03-28,576,36,121,419,"EG","EGY"
"Egypt",NA,2020-03-29,609,40,132,437,"EG","EGY"
"Egypt",NA,2020-03-30,656,41,150,465,"EG","EGY"
"Egypt",NA,2020-03-31,710,46,157,507,"EG","EGY"
"Egypt",NA,2020-04-01,779,52,179,548,"EG","EGY"
"Egypt",NA,2020-04-02,865,58,201,606,"EG","EGY"
"Egypt",NA,2020-04-03,985,66,216,703,"EG","EGY"
"Egypt",NA,2020-04-04,1070,71,241,758,"EG","EGY"
"Egypt",NA,2020-04-05,1173,78,247,848,"EG","EGY"
"Egypt",NA,2020-04-06,1322,85,259,978,"EG","EGY"
"Egypt",NA,2020-04-07,1450,94,276,1080,"EG","EGY"
"Egypt",NA,2020-04-08,1560,103,305,1152,"EG","EGY"
"Egypt",NA,2020-04-09,1699,118,348,1233,"EG","EGY"
"Egypt",NA,2020-04-10,1794,135,384,1275,"EG","EGY"
"Egypt",NA,2020-04-11,1939,146,426,1367,"EG","EGY"
"Egypt",NA,2020-04-12,2065,159,589,1317,"EG","EGY"
"Egypt",NA,2020-04-13,2190,164,589,1437,"EG","EGY"
"Egypt",NA,2020-04-14,2350,178,589,1583,"EG","EGY"
"Egypt",NA,2020-04-15,2505,183,589,1733,"EG","EGY"
"Egypt",NA,2020-04-16,2673,196,596,1881,"EG","EGY"
"Egypt",NA,2020-04-17,2844,205,646,1993,"EG","EGY"
"Egypt",NA,2020-04-18,3032,224,701,2107,"EG","EGY"
"Egypt",NA,2020-04-19,3144,239,732,2173,"EG","EGY"
"Egypt",NA,2020-04-20,3333,250,821,2262,"EG","EGY"
"Egypt",NA,2020-04-21,3490,264,870,2356,"EG","EGY"
"Egypt",NA,2020-04-22,3659,276,935,2448,"EG","EGY"
"Egypt",NA,2020-04-23,3891,287,1004,2600,"EG","EGY"
"Egypt",NA,2020-04-24,4092,294,1075,2723,"EG","EGY"
"Egypt",NA,2020-04-25,4319,307,1114,2898,"EG","EGY"
"Egypt",NA,2020-04-26,4534,317,1176,3041,"EG","EGY"
"Egypt",NA,2020-04-27,4782,337,1236,3209,"EG","EGY"
"Egypt",NA,2020-04-28,5042,359,1304,3379,"EG","EGY"
"Egypt",NA,2020-04-29,5268,380,1335,3553,"EG","EGY"
"Egypt",NA,2020-04-30,5537,392,1381,3764,"EG","EGY"
"Egypt",NA,2020-05-01,5895,406,1460,4029,"EG","EGY"
"Egypt",NA,2020-05-02,6193,415,1522,4256,"EG","EGY"
"Egypt",NA,2020-05-03,6465,429,1562,4474,"EG","EGY"
"Egypt",NA,2020-05-04,6813,436,1632,4745,"EG","EGY"
"Egypt",NA,2020-05-05,7201,452,1730,5019,"EG","EGY"
"Egypt",NA,2020-05-06,7588,469,1815,5304,"EG","EGY"
"Egypt",NA,2020-05-07,7981,482,1887,5612,"EG","EGY"
"Egypt",NA,2020-05-08,8476,503,1945,6028,"EG","EGY"
"Egypt",NA,2020-05-09,8964,514,2002,6448,"EG","EGY"
"Egypt",NA,2020-05-10,9400,525,2075,6800,"EG","EGY"
"Egypt",NA,2020-05-11,9746,533,2172,7041,"EG","EGY"
"Egypt",NA,2020-05-12,10093,544,2326,7223,"EG","EGY"
"Egypt",NA,2020-05-13,10431,556,2486,7389,"EG","EGY"
"Egypt",NA,2020-05-14,10829,571,2626,7632,"EG","EGY"
"Egypt",NA,2020-05-15,11228,592,2799,7837,"EG","EGY"
"Egypt",NA,2020-05-16,11719,612,2950,8157,"EG","EGY"
"Egypt",NA,2020-05-17,12229,630,3172,8427,"EG","EGY"
"Egypt",NA,2020-05-18,12764,645,3440,8679,"EG","EGY"
"Egypt",NA,2020-05-19,13484,659,3742,9083,"EG","EGY"
"Egypt",NA,2020-05-20,14229,680,3994,9555,"EG","EGY"
"Egypt",NA,2020-05-21,15003,696,4217,10090,"EG","EGY"
"Egypt",NA,2020-05-22,15786,707,4374,10705,"EG","EGY"
"Egypt",NA,2020-05-23,16513,735,4628,11150,"EG","EGY"
"Egypt",NA,2020-05-24,17265,764,4807,11694,"EG","EGY"
"Egypt",NA,2020-05-25,17967,783,4900,12284,"EG","EGY"
"Egypt",NA,2020-05-26,18756,797,5027,12932,"EG","EGY"
"Egypt",NA,2020-05-27,19666,816,5205,13645,"EG","EGY"
"Egypt",NA,2020-05-28,20793,845,5359,14589,"EG","EGY"
"Egypt",NA,2020-05-29,22082,879,5511,15692,"EG","EGY"
"Egypt",NA,2020-05-30,23449,913,5693,16843,"EG","EGY"
"Egypt",NA,2020-05-31,24985,959,6037,17989,"EG","EGY"
"Egypt",NA,2020-06-01,26384,1005,6447,18932,"EG","EGY"
"Egypt",NA,2020-06-02,27536,1052,6827,19657,"EG","EGY"
"Egypt",NA,2020-06-03,28615,1088,7350,20177,"EG","EGY"
"Egypt",NA,2020-06-04,29767,1126,7756,20885,"EG","EGY"
"Egypt",NA,2020-06-05,31115,1166,8158,21791,"EG","EGY"
"Egypt",NA,2020-06-06,32612,1198,8538,22876,"EG","EGY"
"Egypt",NA,2020-06-07,34079,1237,8961,23881,"EG","EGY"
"Egypt",NA,2020-06-08,35444,1271,9375,24798,"EG","EGY"
