"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2020-05-06","Cyprus","CY","Λεμεσός - Lemesós","CY02","en",100,2,,1,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-108","ef6xh6farrk9up8vzw",
"2020-05-07","Cyprus","CY","","","el",100,2,,1,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-948","9gjtaufyjyk9x2hfh8",
"2020-05-09","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",120,3,,1,,,,,,,,,,,,,,,,,,"Y","N","","limesurvey-2958","fxe6uj6zryka01gmfd",
"2020-05-09","Cyprus","CY","","","en",100,1,,0,,,,,,,,,,,,,,,,,,"","","","limesurvey-2962","6t5x33amvdka01ho0f",
"2020-05-11","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",60,0,,0,,,,,,,,,,,,,,,,,,"","","","limesurvey-4008","j37glppcqpka1pocl0",
"2020-05-11","Cyprus","CY","Λευκωσία - Lefkosía","CY01","el",60,0,,0,,,,,,,,,,,,,,,,,,"","","","limesurvey-4007","j37glppcqpka1pocl0",
"2020-05-11","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",60,0,,0,,,,,,,,,,,,,,,,,,"","","","limesurvey-4009","j37glppcqpka1pocl0",
"2020-05-14","Cyprus","CY","","","en",100,2,,1,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-6256","9gjtaufyjyk9x2hfh8",
"2020-05-19","Cyprus","CY","","","en",100,3,,2,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-9302","sh3iizw3e7kae6b0or",
"2020-05-23","Cyprus","CY","","","en",100,3,,2,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-11111","7tz4qmtk2yk9vqedhj",
"2020-05-27","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",5,0,,0,,,,,,,,,,,,,,,,,,"N","N","Y","limesurvey-12053","vql1ak6vhpkapneox5",
"2020-05-28","Cyprus","CY","Πάφος - Páfos","CY05","en",600,0,,,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-12147","jupi522yimkar1y5ga",
"2020-06-02","Cyprus","CY","Πάφος - Páfos","CY05","en",80,0,,0,,,,,,,,,,,,,,,,,,"Y","Y","N","limesurvey-12850","54245t5jw3kaxo219e",
"2020-06-02","Cyprus","CY","Λάρνακα - Lárnaka","CY03","en",100,0,,0,,,,,,,,,,,,,,,,,,"Y","N","N","limesurvey-12865","95nj20ttunkaxrk68p",
"2020-06-02","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",60,0,,0,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-12874","8guvx5kum3kaxwflft",
"2020-06-02","Cyprus","CY","Πάφος - Páfos","CY05","en",80,0,,0,,,,,,,,,,,,,,,,,,"Y","Y","N","limesurvey-12848","54245t5jw3kaxo219e",
"2020-06-02","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",25,0,,0,,,,,,,,,,,,,,,,,,"N","Y","N","limesurvey-12854","bdlzkqzbvkkaxowpp2",
"2020-06-02","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",50,0,,,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-12901","xureej80bjkay3ykmn",
"2020-06-02","Cyprus","CY","","","en",100,3,,2,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-12843","sh3iizw3e7kae6b0or",
"2020-06-02","Cyprus","CY","Πάφος - Páfos","CY05","en",80,0,,0,,,,,,,,,,,,,,,,,,"Y","Y","N","limesurvey-12849","54245t5jw3kaxo219e",
"2020-06-03","Cyprus","CY","","","en",100,3,,2,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-12986","sh3iizw3e7kae6b0or",
"2020-06-09","Cyprus","CY","","","en",100,3,,2,,0,,,,,0,,,,,,,,,,,"N","Y","Y","limesurvey-14814","9gjtaufyjyk9x2hfh8",
"2020-06-17","Cyprus","CY","","","en",100,3,,2,,0,,,,,0,,,,,,,,,,,"N","Y","Y","limesurvey-16616","sh3iizw3e7kae6b0or",
"2020-06-29","Cyprus","CY","","","en",100,0,,0,,0,,,,,0,,,,,,,,,,,"N","Y","Y","limesurvey-21409","ciwpt77ex7kc0hcd8v",
"2020-06-29","Cyprus","CY","Λεμεσός - Lemesós","CY02","en",200,0,,,,0,,,,,0,,,,,,,,,,,"N","N","Y","limesurvey-21603","d563dyutfkc0s8gkf",
"2020-06-30","Cyprus","CY","","","en",100,3,,2,,0,,,,,0,,,,,,,,,,,"N","Y","Y","limesurvey-22373","m9hcl6hxjykc2ax5io",
"2020-06-30","Cyprus","CY","","","en",100,3,,2,,0,,,,,0,,,,,,,,,,,"N","Y","Y","limesurvey-22371","m9hcl6hxjykc2ax5io",
"2020-06-30","Cyprus","CY","","","en",100,3,,2,,0,,,,,0,,,,,,,,,,,"N","Y","Y","limesurvey-22372","m9hcl6hxjykc2ax5io",
"2020-06-30","Cyprus","CY","","","en",100,3,,2,,0,,,,,0,,,,,,,,,,,"N","Y","Y","limesurvey-22374","m9hcl6hxjykc2ax5io",
"2020-07-04","Cyprus","CY","","","en",100,3,,2,,0,,,,,0,,,,,,,,,,,"N","Y","Y","limesurvey-22636","1o0ze1i77gkc7edmgj",
"2020-07-08","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",100,0,,0,,0,,,,,0,,,,,,,,,,,"Y","N","N","limesurvey-23292","tkbs0xwi1fkcdqlb5i",
"2020-07-13","Cyprus","CY","Λεμεσός - Lemesós","CY02","en",40,0,,0,,,,,,,,,,,,,,,,,,"N","Y","Y","limesurvey-23542","vlusyj4uga7umetx3l",
"2020-07-14","Cyprus","CY","","","en",50,0,,0,,0,,,,,0,,,,,,,,,,,"","","","limesurvey-23587","vlusyj4uga7umetx3l",
"2020-07-15","Cyprus","CY","","","en",50,0,,,,,,,,,,,,,,,,,,,,"","","","limesurvey-23845","vlusyj4uga7umetx3l",
"2020-07-17","Cyprus","CY","Αμμόχωστος - Ammóchostos","CY04","en",20,0,,0,,0,,,,,0,,,,,,,,,,,"Y","Y","N","limesurvey-23919","bpgh3nsuiwkcqpsrdi",
"2020-07-23","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",30,0,,0,,0,,,,,0,,,,,,,,,,,"Y","Y","N","limesurvey-24363","d5jbsikae1kcz3rey6",
"2020-07-29","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",9,9,,,9,9,,,,,9,,,,,,,,,,,"","Y","","limesurvey-5476","j37glppcqpka1pocl0",
"2020-10-31","Cyprus","CY","Λεμεσός - Lemesós","CY02","en",45,3,,,0,1,,,,,2,,,,,,,,,,,"","Y","","limesurvey-17825","wy8muqam93qmlar51r",
"2020-11-16","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",15,0,,,,0,,,,,,,,,,,,,,,,"","N","","limesurvey-20807","32otdnhgrl2lbt9don",
"2020-11-26","Cyprus","CY","","","en",50,3,,,1,0,,,,,0,,,,,,,,,,,"","Y","","limesurvey-22637","1o0ze1i77gkc7edmgj",
"2020-12-07","Cyprus","CY","Λεμεσός - Lemesós","CY02","en",50,4,,,0,0,,,,,,,,,,,,,,,,"","","","limesurvey-24378","wy8muqam93qmlar51r",
"2020-12-14","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",1000,2,,,0,1,,,,,1,,,,,,,,,,,"","","","limesurvey-6082","86c59zsd53kjx9dp99",
"2020-12-14","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",1000,2,,,0,1,,,,,1,,,,,,,,,,,"","","","limesurvey-6083","86c59zsd53kjx9dp99",
"2020-12-14","Cyprus","CY","Λευκωσία - Lefkosía","CY01","en",1000,2,,,0,1,,,,,1,,,,,,,,,,,"","","","limesurvey-6084","86c59zsd53kjx9dp99",
"2020-12-14","Cyprus","CY","Λάρνακα - Lárnaka","CY03","en",30,1,,,0,1,,,,,1,,,,,,,,,,,"","","","limesurvey-6038","b9exq3ovsx7hwspc36",
"2020-12-26","Cyprus","CY","","","en",100,6,20,,,1,,,,,1,,,,,,0,,,0,,"","","","limesurvey-5963","1o0ze1i77gkc7edmgj",
