"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2024-04-08","Cuba","CU","Holguín","CU11","en",100,5,20,,1,0,,,,,0,,,2,,,20,,,,,,,,"limesurvey-138965","j9x0ieidrb9pqyvv9h",20240408
"2024-06-10","Cuba","CU","Santiago de Cuba","CU13","en",100,20,10,,1,0,,,,,0,,,5,,,95,,,,,,,,"limesurvey-143618","4lil3bxcxrc4dxpt5p",20240610
"2024-07-01","Cuba","CU","Ciudad de La Habana","CU03","en",20,10,8,,0,0,,,,,0,,,4,,,20,,,,,,,,"limesurvey-145173","fiofxeujyiawam1w3h",20240701
"2024-07-08","Cuba","CU","Camagüey","CU09","en",2,0,1,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-145669","i1a4on0p1lltuna9k4",20240708
"2024-07-08","Cuba","CU","Santiago de Cuba","CU13","en",100,10,20,,1,0,,,,,0,,,5,,,90,,,,,,,,"limesurvey-145644","1j538sl59151ps01od",20240708
"2024-09-02","Cuba","CU","Santiago de Cuba","CU13","en",100,10,15,,1,0,,,,,0,,,6,,,100,,,,,,,,"limesurvey-149896","1j538sl59151ps01od",20240902
"2024-12-09","Cuba","CU","Ciudad de La Habana","CU03","en",20,12,8,,0,0,,,,,0,,,5,,,20,,,,,,,,"limesurvey-157392","8mykohoqb2sa9elygs",20241209
