ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
ET,ETH,Ethiopia,1,2020-05-20,2020-04-24,4,26,101,13222662.3709386,0,0,0,0,3,1,0,0,0,0,51,3649.46669470833,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-21,2020-04-27,7,24,100,12386046.6495595,0,0,0,0,3,1,0,0,0,0,50,3612.60339476178,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-22,2020-04-29,6,23,100,12360025.7950967,0,0,0,0,3,1,0,0,0,0,49,3612.60339476178,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-23,2020-05-04,9,20,101,11842664.2245074,0,0,0,0,3,1,0,0,0,0,49,3649.46669470833,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-24,2020-05-07,6,18,101,12029064.3242414,0,0,0,0,3,1,0,0,0,0,59,3649.46669470833,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-25,2020-05-10,12,16,101,12087164.4889444,0,0,0,0,3,1,0,0,0,0,59,3649.46669470833,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-26,2020-05-13,15,14,100,12267628.2148888,0,0,0,0,3,1,0,0,0,0,59,3612.60339476178,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-27,2020-05-16,14,12,102,13090979.3859792,0,0,0,0,1,1,1,93803.6441780602,0,0,51,3686.32999465488,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-28,2020-05-18,16,11,104,13420495.5442997,0,0,0,0,1,1,1,93803.6441780602,0,0,50,3760.05659454797,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-29,2020-05-21,20,9,105,13677906.2963994,0,0,0,0,0,2,2,238771.027060885,0,0,17,3833.78319444107,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-30,2020-05-23,10,8,102,12616762.2988409,0,0,0,0,0,2,2,238771.027060885,0,0,22,3723.19329460142,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-05-31,2020-05-25,15,7,102,12344352.7407421,0,0,0,0,1,3,3,305767.610702083,1,66996.5836411974,17,3686.32999465488,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-06-01,2020-05-27,27,6,102,12583668.8005645,0,0,0,0,1,3,3,305767.610702083,1,66996.5836411974,19,3649.46669470833,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET,ETH,Ethiopia,1,2020-06-02,2020-05-27,9,7,111,13419468.0593338,0,0,0,0,1,3,3,305767.610702083,1,66996.5836411974,21,3981.23639422727,0,1,,,,0,0,0,0,0,0,0.0181564245810056,0.0112410947579312,0.02507175440408,0.0153631284916201,0.00899290805827899,0.0217333489249612,0.0104748603351955,0.00520178326768986,0.0157479374027012,0.00892281976939879,0.00890897968771353,0.00893665985108405,0.00209497206703911,0,0.00446312805664034,0.00113330143671411,0.00112834966811461,0.0011382532053136,0.0110711645108123,0.0101697042127049,0.0119726248089196,0,0,0
ET,ETH,Ethiopia,1,2020-06-03,2020-05-28,6,7,103,11851233.7172328,0,0,0,0,1,3,2,211963.966524022,1,66996.5836411974,21,3686.32999465488,0,1,,,,0,0,0,0,0,0,0.0167364016736402,0.0100968379839737,0.0233759653633066,0.0167364016736402,0.0100968379839737,0.0233759653633066,0.0118549511854951,0.00625307185061871,0.0174568305203715,0.010196852117285,0.0101820089342236,0.0102116953003463,0.00278940027894003,5.96533980690545e-05,0.005519147159811,0.00152284465147692,0.00151708340526631,0.00152860589768753,0.010484055114105,0.00960687481339411,0.0113612354148159,0,0,0
ET,ETH,Ethiopia,1,2020-06-04,2020-05-28,2,8,105,12015207.6977008,0,0,0,0,1,3,2,211963.966524022,1,66996.5836411974,21,3760.05659454797,0,1,,,,0,0,0,0,0,0,0.0152883947185546,0.00894892158511699,0.0216278678519921,0.0180681028492008,0.0111861030593239,0.0249501026390778,0.0132036136205698,0.00730597886663295,0.0191012483745067,0.0114254239930123,0.0114097052241288,0.0114411427618958,0.00347463516330785,0.000434334894158714,0.00651493543245699,0.00190757566642581,0.00190112203864185,0.00191402929420978,0.00989595965132492,0.00904469448243951,0.0107472248202103,0,0,0
ET,ETH,Ethiopia,1,2020-06-05,2020-05-28,2,9,107,12462437.5301654,0,0,0,0,1,3,2,211963.966524022,1,66996.5836411974,21,3833.78319444107,0,1,,,,0,0,0,0,0,0,0.0138312586445367,0.00781162013055098,0.0198508971585223,0.0193637621023513,0.012261236912364,0.0264662872923387,0.0145228215767635,0.00835669080381425,0.0206889523497127,0.012625099758347,0.012608591186773,0.012641608329921,0.004149377593361,0.000836140439258919,0.00746261474746307,0.00228775660672104,0.00228069247796786,0.00229482073547422,0.00931720432040859,0.00849271907844696,0.0101416895623702,0,0,0
ET,ETH,Ethiopia,1,2020-06-06,2020-05-28,4,10,111,12874324.2406525,0,0,0,0,1,3,2,211963.966524022,1,66996.5836411974,31,3981.23639422727,0,3,,,,0,0,0,0,0,0,0.0123626373626374,0.0066869074062344,0.0180383673190403,0.0206043956043956,0.0133076968167271,0.0279010943920641,0.0157967032967033,0.00939208809615982,0.0222013184972468,0.0137506988048598,0.0137335301783581,0.0137678674313614,0.00480769230769231,0.00125474111727997,0.00836064349810465,0.00265346976197632,0.00264588555937851,0.00266105396457413,0.00891541684737391,0.00811129441346045,0.00971953928128736,0,0,0
ET,ETH,Ethiopia,1,2020-06-07,2020-05-28,3,11,114,13063021.106113,0,0,0,0,1,4,2,211963.966524022,1,66996.5836411974,31,4091.82629406691,0,3,,,,0,0,0,0,0,0,0.0108917631041525,0.00558404076370291,0.0161994854446021,0.0224642614023145,0.0148863488860217,0.0300421739186073,0.0170183798502383,0.0104043066317872,0.0236324530686893,0.0148630415269729,0.0148452540100396,0.0148808290439063,0.00544588155207624,0.00168243719959224,0.00920932590456024,0.00301489930517198,0.00300684006840837,0.00302295854193559,0.00831197113880347,0.00753855484954932,0.00908538742805762,0,0,0
ET,ETH,Ethiopia,1,2020-06-08,2020-05-29,4,11,102,11441344.9227654,0,0,0,0,1,4,2,211963.966524022,1,66996.5836411974,34,3649.46669470833,0,3,,,,0,0,0,0,0,0,0.00952380952380953,0.00455883763133621,0.0144887814162828,0.0244897959183673,0.0165885075010899,0.0323910843356448,0.0183673469387755,0.0115031910736502,0.0252315028039008,0.0161138983686288,0.0160953555313873,0.0161324412058703,0.00612244897959184,0.00213478595292666,0.010110112006257,0.00340412823185913,0.00339555062848002,0.00341270583523824,0.00783970005137145,0.00708839828117397,0.00859100182156894,0,0,0
ET,ETH,Ethiopia,1,2020-06-09,2020-05-29,3,12,105,11587648.5283616,0,0,0,0,1,4,2,211963.966524022,1,66996.5836411974,34,3760.05659454797,0,3,,,,0,0,0,0,0,0,0.00813559322033898,0.00355129516056531,0.0127198912801127,0.0264406779661017,0.0182528335060827,0.0346285224261207,0.0196610169491525,0.0125759622749167,0.0267460716233884,0.0173772734996506,0.0173579927953401,0.017396554203961,0.00677966101694915,0.00259192909115063,0.0109673929427477,0.00379694077412156,0.00378786613170417,0.00380601541653895,0.00734696388348405,0.00662048594536773,0.00807344182160038,0,0,0
ET,ETH,Ethiopia,1,2020-06-10,2020-05-29,3,13,108,12186961.5258001,0,0,0,0,1,4,3,390586.29362254,1,66996.5836411974,34,3870.64649438762,0,3,,,,0,0,0,0,0,0,0.00810263335584065,0.00353683187986823,0.0126684348318131,0.0283592167454423,0.019905055138416,0.0368133783524685,0.0209318028359217,0.0136409161040445,0.0282226895677988,0.0191574000331009,0.0191371221782765,0.0191776778879253,0.00742741390952059,0.00305450417048314,0.011800323648558,0.00419814361619807,0.00418857896411513,0.004207708268281,0.00700239773063074,0.00629426519346253,0.00771053026779896,0,0,0
ET,ETH,Ethiopia,1,2020-06-11,2020-05-29,6,14,114,13127287.5376012,0,0,0,0,1,4,3,390586.29362254,1,66996.5836411974,38,4091.82629406691,0,3,,,,0,0,0,0,0,0,0.00804828973843059,0.00351298643947813,0.012583593037383,0.0301810865191147,0.0214970422401331,0.0388651307980963,0.0221327967806841,0.0146654321608756,0.0296001614004927,0.0208829175711996,0.0208617471272601,0.020904088015139,0.00804828973843059,0.00351298643947813,0.012583593037383,0.00458745534418833,0.00457745063328201,0.00459746005509465,0.00673517036149675,0.00604274079410022,0.00742759992889329,0,0,0
