ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
SO,SOM,Somalia,2,2020-10-01,2020-04-29,100,2,73,0.04,0.0384072934108425,0.00854143133595324,0.000103067003488614,0.02,0.0274394957835608,0.00299236783140569,6.11749703694899e-05,0.0294540194029127,0.0063585153460056,6,0,,,0.0407013627235745,0.0386480633088026,0.00844863368693751,0.000100868791215754,0.0207616768755631,0.0278503644791028,0.00307163401602864,6.08464153358158e-05,0.0301140826519054,0.00640904990710154,,,0.0407013627235745
SO,SOM,Somalia,2,2020-10-13,2020-04-29,101,1,74,0.0396039603960396,0.0380348662281565,0.00818175346610009,9.87447800075156e-05,0.0198019801980198,0.0271705622473482,0.00286635985392694,5.86026082142666e-05,0.029147206700799,0.0062932753024828,6,0,,,0.041700257881603,0.0390631815438429,0.008571406587712,0.000100561296303967,0.0217739575823374,0.0284421640694641,0.00329917774232402,6.22958430940318e-05,0.0318280964852712,0.00657220394540973,,,0.041700257881603
SO,SOM,Somalia,2,2020-10-18,2020-05-04,100,1,74,0.04,0.0384072934108425,0.00815708729985949,9.84483106311048e-05,0.02,0.0274394957835608,0.00285771841673926,5.84261875568632e-05,0.0294540194029127,0.0063585153460056,6,0,,,0.0418885955397752,0.0391371731763898,0.00864615122000117,0.000100713198751487,0.0219655077785413,0.0285431824590314,0.00340278513717474,6.30739988926004e-05,0.0327561808959863,0.00666254756037431,,,0.0418885955397752
SO,SOM,Somalia,2,2020-10-20,2020-05-07,100,1,74,0.04,0.0384072934108425,0.00812075938660737,9.80116620293231e-05,0.02,0.0274394957835608,0.00284499145392448,5.81663554007518e-05,0.0276131431902306,0.00616244199380827,6,0,,,0.0418722302104076,0.0391251675627043,0.00867040185158643,0.000100750493614376,0.0219509045992048,0.0285238561930629,0.0034376261696531,6.33281886850598e-05,0.033132169072354,0.00669927568346025,,,0.0418722302104076
SO,SOM,Somalia,2,2020-10-21,2020-05-07,101,1,75,0.0396039603960396,0.0380348662281565,0.00801596371435115,9.67519651459769e-05,0.0198019801980198,0.0271705622473482,0.00280827779479687,5.74167950896995e-05,0.0273255062819991,0.00609915176946427,6,0,,,0.0418394824345235,0.039107943988339,0.00868013244253647,0.00010075506150129,0.021919170092399,0.0284979809723421,0.00345266776815777,6.34322858020704e-05,0.0333169353253207,0.00671734460549663,,,0.0418394824345235
SO,SOM,Somalia,2,2020-10-24,2020-05-10,100,2,74,0.05,0.042716424707947,0.00971625221558493,0.000106640642874049,0.03,0.0334344809563718,0.00448780536533496,7.26664322247713e-05,0.0386584004663229,0.00724996967428658,6,0,,,0.0416257193216704,0.039003221723711,0.0086947519694511,0.000100674731889627,0.0217088764422327,0.0283427412536996,0.003484143485866,6.3605980235087e-05,0.0338406128697171,0.00676863287122273,,,0.0416257193216704
SO,SOM,Somalia,2,2020-10-25,2020-05-11,100,1,74,0.05,0.042716424707947,0.00963559706279873,0.000105759719553106,0.03,0.0334344809563718,0.00445055184212617,7.20645724518137e-05,0.0386584004663229,0.00724996967428658,7,0,,,0.0415116779561742,0.0389485841771209,0.00869325566787858,0.000100605316756854,0.0215960753683159,0.0282617992555706,0.00348881786362123,6.3603395352831e-05,0.0339990990325266,0.0067841822505555,,,0.0415116779561742
SO,SOM,Somalia,2,2020-10-27,2020-05-13,100,1,74,0.04,0.0384072934108425,0.0088880952850536,0.000101585871481798,0.02,0.0274394957835608,0.00370581561493523,6.57662856564121e-05,0.0371856994961773,0.00711597847246415,7,0,,,0.0412154764341287,0.0388077651793382,0.00867833315147335,0.000100385140377641,0.0213023362953139,0.0280526193860848,0.00348740655652443,6.34847570621362e-05,0.0342807019805517,0.00681186070037187,,,0.0412154764341287
SO,SOM,Somalia,2,2020-11-01,2020-05-13,101,1,75,0.0396039603960396,0.0380348662281565,0.00880809098221104,0.000100675530932777,0.0198019801980198,0.0271705622473482,0.00367245850239004,6.51753954451157e-05,0.0367983484597587,0.00704327006279281,8,0,,,0.0400819586429367,0.038272139215276,0.00855581061791444,9.92464020995491e-05,0.0201734250436781,0.027248084300017,0.00340758264692156,6.23726220455561e-05,0.0346926781820554,0.00685267609369833,,,0.0400819586429367
SO,SOM,Somalia,2,2020-11-04,2020-05-13,102,1,76,0.0392156862745098,0.0376695877073438,0.00878429533293788,0.000100404754417449,0.0196078431372549,0.0269068483623884,0.00366253710913131,6.49996433672545e-05,0.0364189840426478,0.00697203162005506,8,0,,,0.0391807661748266,0.0378456882102112,0.00841926230438288,9.81269445833061e-05,0.0192729651047358,0.0265984099686608,0.00330320010789957,6.1095916724818e-05,0.0346920611162838,0.00685292867876081,,,0.0391807661748266
