ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
GP,GLP,Guadeloupe,5,2021-09-03,2020-12-01,100,1,85,0.01,0.0195013954179879,0.0213367231811262,0.000276826806877479,0,0,0,0,0.01,0.0061668827072413,28,1,7,38,0.01,0.155555555555556,0.155555555555556,0.01
