ISO2,ISO_3,country_agg,age,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,test_recent,positive_recent,B0.1,B0.2,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cases_infected,p_cases_infected_smooth,p_cases_active
RE,REU,Réunion,2,2021-08-01,2020-12-17,100,2,76,0.02,0.0274394957835608,0.00957288060751109,0.000138814028445508,0.02,0.0274394957835608,0.00957288060751109,0.000138814028445508,0.0198505231689088,0.0102944271987255,30,1,4,28,0.0199556945586515,0.0273793200957096,0.00835308477360365,0.000121194284286878,0.0199556945586515,0.0273793200957096,0.00835308477360365,0.000121194284286878,0.0199100253834444,0.0103249658766394,0.125,0.118934984505079,0.0199556945586515
RE,REU,Réunion,2,2021-08-02,2020-12-20,100,1,76,0.02,0.0274394957835608,0.00957361188574763,0.000138824581284166,0.02,0.0274394957835608,0.00957361188574763,0.000138824581284166,0.0198505231689088,0.0102944271987255,30,1,4,29,0.0199539052727623,0.0273768897195673,0.0083127592487726,0.000120611752805481,0.0199539052727623,0.0273768897195673,0.0083127592487726,0.000120611752805481,0.0199125469706135,0.0103262601096539,0.121212121212121,0.118586847719581,0.0199539052727623
RE,REU,Réunion,2,2021-08-04,2020-12-21,100,1,76,0.02,0.0274394957835608,0.00940152745197636,0.000136341070353888,0.02,0.0274394957835608,0.00940152745197636,0.000136341070353888,0.0198505231689088,0.0102944271987255,29,1,4,30,0.0199501213385246,0.0273717500200475,0.00823375215593987,0.000119470437722095,0.0199501213385246,0.0273717500200475,0.00823375215593987,0.000119470437722095,0.0199173758810972,0.0103287385911145,0.117647058823529,0.11786336846671,0.0199501213385246
RE,REU,Réunion,2,2021-08-07,2020-12-21,101,1,77,0.0198019801980198,0.0271705622473482,0.00937192323025516,0.000135913780413928,0.0198019801980198,0.0271705622473482,0.00937192323025516,0.000135913780413928,0.0196539833355533,0.0101935240273545,30,1,5,30,0.0199439867981263,0.0273634175022589,0.00812155527860912,0.00011784967434278,0.0199439867981263,0.0273634175022589,0.00812155527860912,0.00011784967434278,0.0199239069656502,0.0103320906959763,0.142857142857143,0.116736125780568,0.0199439867981263
RE,REU,Réunion,2,2021-08-09,2021-01-03,100,4,76,0.02,0.0274394957835608,0.00767054999665885,0.000111335560242485,0.02,0.0274394957835608,0.00767054999665885,0.000111335560242485,0.0198505231689088,0.0102944271987255,30,1,5,34,0.0199396597197596,0.0273575400590146,0.00805252645361626,0.000116852508357605,0.0199396597197596,0.0273575400590146,0.00805252645361626,0.000116852508357605,0.0199276804179402,0.0103340274103362,0.128205128205128,0.115980050124921,0.0199396597197596
RE,REU,Réunion,2,2021-08-10,2021-01-09,100,2,75,0.02,0.0274394957835608,0.00761200149742512,0.000110489006992527,0.02,0.0274394957835608,0.00761200149742512,0.000110489006992527,0.0200510335039483,0.0103973476498064,30,1,5,36,0.0199374492392733,0.027354537581483,0.00802008461242161,0.000116383867119653,0.0199374492392733,0.027354537581483,0.00802008461242161,0.000116383867119653,0.0199293761871366,0.0103348977512089,0.121951219512195,0.115607278638159,0.0199374492392733
RE,REU,Réunion,2,2021-08-11,2021-01-10,100,1,75,0.02,0.0274394957835608,0.00761977648245311,0.000110601428459959,0.02,0.0274394957835608,0.00761977648245311,0.000110601428459959,0.0200510335039483,0.0103973476498064,30,1,5,37,0.0199352207304409,0.0273515106198235,0.00798914711598742,0.000115936958845013,0.0199352207304409,0.0273515106198235,0.00798914711598742,0.000115936958845013,0.0199309419008674,0.0103357013365675,0.119047619047619,0.115241113874743,0.0199352207304409
RE,REU,Réunion,2,2021-08-12,2021-01-11,100,1,75,0.02,0.0274394957835608,0.00765763494004833,0.00011114882564725,0.02,0.0274394957835608,0.00765763494004833,0.00011114882564725,0.0200510335039483,0.0103973476498064,30,1,5,38,0.0199329853403213,0.0273484743156207,0.00795978814195871,0.000115512855303314,0.0199329853403213,0.0273484743156207,0.00795978814195871,0.000115512855303314,0.0199323781900345,0.0103364384908198,0.116279069767442,0.114883908352118,0.0199329853403213
RE,REU,Réunion,2,2021-08-14,2021-01-21,100,2,74,0.02,0.0274394957835608,0.00763720210929705,0.000110853389012449,0.02,0.0274394957835608,0.00763720210929705,0.000110853389012449,0.0200510335039483,0.0103973476498064,30,1,5,40,0.0199285426266636,0.0273424398447635,0.00790602750519222,0.000114736266487832,0.0199285426266636,0.0273424398447635,0.00790602750519222,0.000114736266487832,0.0199348758690026,0.0103377203734554,0.111111111111111,0.114205751254942,0.0199285426266636
RE,REU,Réunion,2,2021-08-15,2021-01-29,100,2,73,0.02,0.0274394957835608,0.00748430417422779,0.000108642456045393,0.02,0.0274394957835608,0.00748430417422779,0.000108642456045393,0.0200510335039483,0.0103973476498064,29,1,5,42,0.0199263613744857,0.0273394770915182,0.00788169886571143,0.000114384836454253,0.0199263613744857,0.0273394770915182,0.00788169886571143,0.000114384836454253,0.0199359492220475,0.0103382712438295,0.106382978723404,0.113889410043942,0.0199263613744857
