ISO2,ISO_3,country,age,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_rf_symp,p_rf_symp_low,p_rf_symp_high,p_xgb,p_xgb_low,p_xgb_high,p_xgb_symp,p_xgb_symp_low,p_xgb_symp_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
AQ,ATA,Antarctica,3,2020-09-20,2020-06-11,1,63,100,2010228.50553775,0,0,5,5,6,12,8,74955.516692805,5,37005.0605451563,215,2144.75294117647,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQ,ATA,Antarctica,3,2020-09-22,2020-06-12,2,63,101,2021939.07611327,0,0,5,5,6,12,9,80775.4000575969,6,42824.9439099482,211,2167.09411764706,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQ,ATA,Antarctica,3,2020-09-23,2020-06-12,1,64,102,2036472.38235059,0,0,5,5,6,12,9,80775.4000575969,6,42824.9439099482,217,2189.43529411765,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQ,ATA,Antarctica,3,2020-09-26,2020-06-13,2,64,101,2241309.10805141,0,0,6,6,7,13,10,103860.584059535,7,65910.1279118866,262,2167.09411764706,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQ,ATA,Antarctica,3,2020-09-28,2020-06-13,2,65,103,2271649.64171182,0,0,6,6,7,13,10,103860.584059535,7,65910.1279118866,262,2211.77647058824,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQ,ATA,Antarctica,3,2020-09-29,2020-06-14,1,65,100,2245520.38034021,0,0,6,6,6,13,10,103860.584059535,7,65910.1279118866,262,2144.75294117647,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
