"Timestamp","Country","ISO.3166.1.a2","Region","ISO.3166.2","Language","Reach","Cases","Visibility","Recovered","Fatalities","RecentCases","RecentCases14","PositiveTest14Days","PositiveTest07Days","LongCovid","StillSick","Tested","Positive","Hospital","Severe","ICU","Vaccinated","RecentVaccinated","VaccineSideEffects","RefuseVaccine","ContactsDoctors","Surveyfirst","Surveyknown","Surveyforward","Dataset","Cookie","Campaign"
"2022-07-21","Ireland","IE","Munster","IEM","en",4,3,4,,,0,,,,,0,,,,,,3,,,,,,,,"limesurvey-33546","nb04m6uomw5pw8gtw4",20220721
"2022-07-25","Ireland","IE","Leinster","IEL","en",55,25,6,,0,0,,,,,0,,,0,,,35,,,,,,,,"limesurvey-34500","sruav1lr4lp8j15rw0",20220725
"2022-07-30","Ireland","IE","","","en",2,0,,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-36764","qnvly77mgi5qzzb09a",20220729
"2022-08-11","Ireland","IE","Leinster","IEL","en",2,2,0,,0,0,,,,,0,,,0,,,2,,,,,,,,"limesurvey-39747","e2u58xoqjhtsc55l44",20220811
"2022-10-12","Ireland","IE","Munster","IEM","en",10,1,0,,0,0,,,,,0,,,0,,,10,,,,,,,,"limesurvey-64308","gii3c8z0zl0kng3bki",
"2022-12-01","Ireland","IE","Connacht","IEC","en",4,4,3,,0,0,,,,,0,,,0,,,4,,,,,,,,"limesurvey-83447","jr1yiq1u1kmb0tqakg",20221201
"2022-12-29","Ireland","IE","","","en",3,3,3,,0,0,,,,,0,,,0,,,3,,,,,,,,"limesurvey-93142","jr1yiq1u1kmb0tqakg",20221229
"2023-01-12","Ireland","IE","Connacht","IEC","en",3,3,3,,0,0,,,,,0,,,0,,,3,,,,,,,,"limesurvey-97847","jr1yiq1u1kmb0tqakg",20230112
"2023-01-30","Ireland","IE","Leinster","IEL","en",30,20,7,,0,0,,,,,0,,,0,,,25,,,,,,,,"limesurvey-102526","nelcc9jjt60vsmmmgb",20230130
"2023-03-06","Ireland","IE","Connacht","IEC","en",50,10,30,,0,0,,,,,1,,,3,,,50,,,,,,,,"limesurvey-109479","iljoc2if8xkf3b8jfg",20230306
