ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.NA,C0_2.0,C0_2.1,C0_2.NA,C0_3.0,C0_3.1,C0_3.NA,C0_4.0,C0_4.1,C0_4.NA,C0_5.0,C0_5.1,C0_5.NA,C0_6.0,C0_6.1,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
CA,CAN,Canada,2021-10-11,2021-10-11,1909,28598481.5703,1614,5996,481,5064,0,4184,9,8,8,15,1909,803,151,1709,1669,182,51,1594,16,213141.669007265,12,3,0,12,14,181085.143581876,484,1870,72676.119964782,205,179,0,0,0,9,6,3,1,5,6,5,3,1,4,7,1,1,1,5,5,3,2,1,1,4,3,2,0,0,0,3,3,1,0,1,0,4,1,1,1,1,1,6,5,4,2,1,1,5,3,2,0,0,0,3,3,1,0,1,0,4,1,1,1279,507,123,634,1152,123,1344,442,123,824,962,123,1447,339,123,1655,131,123,1510,276,123,44,278,469,1118,34,212,541,1122,101,255,425,1128,136,303,344,1126,362,336,70,1141,203,444,123,1139,117,506,147,1139,512,210,41,1146,9,28,105,123,617,1027,24,35,99,46,15,64,209,53,60,122,19,53,133,43,15,919,15,47,124,183,517,1023,13,73,127,660,1036,71,184,200,420,1034,1,0.0811827956989247,0.0124118974790327,0.00471451021477213,0.00307282093944652,0.00419067574646412,0.00289784565494392,0.00419067574646412,0.00289784565494392,0.00785751702462022,0.00396072614599373,0.00838135149292824,0.0040895403421518,0.00745290159840572,3.15220794403946e-05,0.00733368255631221,0.00382743499524368,0.00633198455438053,2.90714827120625e-05,0.00665968409203106,0.000591327490805953
CA,CAN,Canada,2021-10-12,2021-10-12,1760,27558055.8233504,1498,5394.2,629,4543,0,3833,12,9,11,13,1760,700,126,1591,1540,163,54,1471,15,183495.63460938,10,5,1,9,13,152130.987015873,633,1729,67196.2627909669,179,157,0,0,0,11,8,3,1,7,7,8,4,1,7,8,2,6,4,6,6,3,3,2,1,6,4,3,1,4,2,4,5,1,2,0,1,4,3,2,2,6,5,7,7,4,3,3,1,6,5,3,1,4,2,4,5,1,2,0,1,4,3,2,1081,571,108,611,1041,108,1254,398,108,796,856,108,1353,299,108,1524,128,108,1382,270,108,63,273,406,1018,46,186,511,1017,117,222,397,1024,121,302,314,1023,355,318,57,1030,201,414,117,1028,110,486,137,1027,459,226,35,1040,16,18,73,131,580,942,18,36,78,41,13,61,179,71,51,80,14,53,116,43,13,893,20,38,92,171,498,941,29,55,101,622,953,77,174,175,386,948,1,0.0733838089691322,0.0123342574940578,0.00681818181818182,0.00384450496819065,0.00511363636363636,0.00333229481267196,0.00625,0.00368188599183981,0.00738636363636364,0.0040003428844981,0.00852272727272727,0.0042945971788406,0.00665851160856932,3.03641879704233e-05,0.00738636363636364,0.0040003428844981,0.00552038169858739,2.76634473814048e-05,0.00942016674303937,0.00073038116854932
CA,CAN,Canada,2021-10-13,2021-10-13,1843,28411043.8510691,1558,6110,485,4491,0,3825,9,12,11,8,1843,782,145,1642,1623,175,46,1561,9,145908.515339918,7,2,0,7,8,107604.72423019,488,1808,70266.5373777144,161,148,0,0,0,6,4,2,0,4,6,7,2,1,6,9,2,3,0,3,4,1,1,0,0,2,0,1,2,3,0,2,3,1,0,0,0,1,0,1,2,4,0,5,6,3,2,0,0,3,2,1,2,4,0,4,5,3,1,0,0,2,2,1,1112,620,111,586,1146,111,1333,399,111,959,773,111,1474,258,111,1589,143,111,1426,306,111,55,274,427,1087,45,204,496,1098,123,218,400,1102,132,298,317,1096,380,307,49,1107,208,421,107,1107,106,497,134,1106,474,219,32,1118,13,29,79,154,595,973,16,32,103,54,7,39,202,59,49,72,13,48,113,43,7,986,18,41,100,147,562,975,31,63,116,649,984,78,153,169,464,979,1,0.0811415780637941,0.0126599456074697,0.00488334237655996,0.00318259230638793,0.00651112316874661,0.00367193414249707,0.00596852957135106,0.00351656917926099,0.00434074877916441,0.00300139473231002,0.00488334237655996,0.00318259230638793,0.00513562669871516,2.62834977193418e-05,0.00434074877916441,0.00300139473231002,0.00378742593176987,2.25866893891007e-05,0.00694498431560359,0.000614039209509654
CA,CAN,Canada,2021-10-14,2021-10-14,1748,27716496.5827232,1494,5314.41,507,4207,0,3647,10,7,6,10,1748,709,126,1573,1520,186,59,1449,5,61825.1365518007,4,0,0,4,4,49352.3871758489,508,1719,66807.6204382141,176,155,0,0,0,7,7,0,1,6,4,9,1,2,7,6,1,4,2,3,4,3,3,2,2,4,3,2,1,4,2,3,4,3,3,2,2,4,3,2,1,5,3,4,4,3,3,2,3,5,3,2,1,4,2,3,4,3,3,2,3,5,3,2,1013,627,108,561,1079,108,1245,395,108,894,746,108,1422,218,108,1518,122,108,1372,268,108,51,241,408,1048,51,154,491,1052,104,191,398,1055,127,268,300,1053,363,256,63,1066,190,386,108,1064,112,453,123,1060,452,194,30,1072,10,24,92,132,593,897,16,36,95,40,24,42,181,61,60,64,19,52,119,48,8,883,17,45,109,166,513,898,14,52,112,661,909,82,144,186,433,903,1,0.0741612713360801,0.0124597020346087,0.005720823798627,0.00353558135224429,0.0040045766590389,0.00296063149032986,0.0034324942791762,0.00274179922351807,0.005720823798627,0.00353558135224429,0.0028604118993135,0.00250362710263441,0.002230625951129,1.75633511362312e-05,0.0022883295194508,0.00223995443757607,0.00178061419229342,1.56955608622913e-05,0.00760392297567035,0.000658713346988426
CA,CAN,Canada,2021-10-15,2021-10-15,1656,28179720.3076206,1411,5816.6,493,3974.4,0,3361,17,18,16,15,1656,681,134,1472,1455,151,54,1383,12,170654.329894763,10,2,0,10,8,93918.0182532056,495,1623,63076.6538517868,151,133,0,0,0,15,11,4,2,8,14,13,4,3,9,16,3,7,3,10,8,6,5,7,4,7,7,3,2,6,2,7,8,4,4,5,4,4,5,2,5,8,3,11,9,8,5,8,4,8,9,4,4,7,2,8,9,6,4,6,4,5,7,3,969,588,99,490,1067,99,1148,409,99,856,701,99,1321,236,99,1440,117,99,1332,225,99,51,255,378,972,47,190,443,976,112,210,354,980,136,265,273,982,333,275,57,991,220,345,100,991,94,437,131,994,405,208,36,1007,8,37,72,120,534,885,24,40,70,41,16,33,163,52,57,77,6,42,104,42,15,874,12,52,98,155,453,886,21,41,101,600,893,54,156,159,396,891,1,0.0834371108343711,0.0135249629408519,0.0102657004830918,0.0048548020853954,0.0108695652173913,0.00499402593740651,0.00966183574879227,0.00471128641967243,0.00905797101449275,0.00456307400586271,0.0072463768115942,0.00408506641771081,0.00605592702950333,2.86451461754319e-05,0.00483091787439614,0.00333949801398102,0.00333282293890644,2.12794770462797e-05,0.00784759447073901,0.000688606691964963
CA,CAN,Canada,2021-10-16,2021-10-16,1767,27998993.5039242,1525,5960.2,463,4166,0,3854,9,8,7,12,1767,738,146,1573,1540,173,56,1472,12,156121.141526645,11,0,1,10,11,146463.92076938,463,1727,67118.5343204163,186,161,0,0,0,6,2,3,0,2,4,5,3,1,4,7,1,3,1,2,4,2,0,1,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,4,2,5,7,5,2,2,4,3,3,2,2,1,1,3,4,3,2,1,3,0,2,1,976,672,119,476,1172,119,1184,464,119,912,736,119,1411,237,119,1503,145,119,1436,212,119,51,294,404,1018,40,207,495,1025,108,249,388,1022,143,280,323,1021,371,305,61,1030,217,411,109,1030,121,477,140,1029,472,201,49,1045,16,25,87,139,552,948,29,38,80,29,14,42,202,53,60,86,14,57,129,58,10,866,20,55,100,133,512,947,33,67,105,607,955,80,174,171,389,953,1,0.0849331006399069,0.0131787756619648,0.00509337860780985,0.00331912766246103,0.00452744765138653,0.00313019346188283,0.00396151669496321,0.00292886005291066,0.0067911714770798,0.00382932696725481,0.0067911714770798,0.00382932696725481,0.00557595548942727,2.75817830829605e-05,0.00622524052065648,0.00366734582448662,0.00523104234974918,2.6719732830768e-05,0.00689824360272365,0.000626171068048355
CA,CAN,Canada,2021-10-17,2021-10-17,1841,28183392.896243,1619,5457.5,593,4464,0,3979,11,10,10,14,1841,736,132,1667,1631,171,54,1563,11,175937.414103172,8,3,0,8,6,112321.907962388,594,1816,70577.4512599167,196,173,0,0,0,8,8,0,1,7,7,10,1,1,9,10,0,6,1,4,5,1,2,0,0,1,0,1,0,6,1,4,5,1,2,0,0,1,0,1,2,8,1,5,6,3,2,1,1,2,1,3,2,8,1,5,6,3,2,1,1,1,1,3,1185,572,84,569,1188,84,1236,521,84,860,897,84,1407,350,84,1630,127,84,1474,283,84,58,278,436,1069,41,213,513,1074,114,241,409,1077,149,306,313,1073,378,320,64,1079,224,445,91,1081,121,512,124,1084,462,246,34,1099,6,31,88,151,614,951,29,50,93,53,18,54,214,51,55,81,25,61,140,52,8,857,15,49,122,169,535,951,26,50,122,684,959,75,166,228,416,956,1,0.0733740967204002,0.0120491416925272,0.00597501357957632,0.00352037797916018,0.00543183052688756,0.00335746566769156,0.00543183052688756,0.00335746566769156,0.00760456273764259,0.00396826530357719,0.00597501357957632,0.00352037797916018,0.00624259168336774,2.90786411399501e-05,0.00325909831613254,0.00260352089631899,0.00398539339730672,2.32605460471097e-05,0.00841628578811194,0.000673969177341772
CA,CAN,Canada,2021-10-18,2021-10-18,1726,27726627.9926588,1482,5768,521,4018,0,3526.2,7,5,6,8,1726,691,129,1562,1496,192,47,1431,8,130023.277690633,7,0,1,6,6,109401.172460582,523,1695,65874.8787916072,192,176,0,0,0,4,3,1,1,2,3,5,2,1,4,5,1,3,0,3,3,2,2,0,1,2,2,1,1,2,0,2,2,1,1,0,0,1,1,0,1,5,0,4,5,3,2,0,1,3,2,1,1,3,0,3,3,2,1,0,0,1,1,0,1054,575,97,543,1086,97,1229,400,97,802,827,97,1350,279,97,1497,132,97,1405,224,97,44,247,428,1007,37,166,511,1012,98,220,391,1017,124,276,305,1021,325,316,55,1030,193,414,88,1031,102,467,128,1029,445,195,46,1040,10,22,89,115,582,908,22,41,95,51,16,53,174,58,47,75,13,51,125,44,6,855,14,49,112,149,496,906,23,75,112,598,918,94,152,178,387,915,1,0.0762862211709048,0.0126522582984096,0.00405561993047509,0.00299829156036671,0.00289687137891078,0.00253549256446925,0.00347624565469293,0.00277668588505151,0.00463499420625724,0.00320437605075383,0.00463499420625724,0.00320437605075383,0.00468947315645667,2.54296796414203e-05,0.00347624565469293,0.00277668588505151,0.00394570780440911,2.3334770252893e-05,0.00793929354548782,0.000677716767219543
CA,CAN,Canada,2021-10-19,2021-10-19,1735,27473224.7340316,1499,5962.5,416,4538,0,3897.5,9,7,6,6,1735,765,141,1550,1505,181,51,1439,6,81526.4395950864,5,1,0,5,3,41367.8255940529,416,1706,66302.3853796354,175,152,0,0,0,5,5,0,0,5,5,6,2,1,5,8,1,3,1,3,5,3,2,1,2,5,2,1,1,3,1,3,5,3,2,1,2,5,2,1,1,4,3,5,6,5,2,3,4,8,4,2,1,3,2,4,5,4,2,2,3,6,3,1,1046,587,102,551,1082,102,1240,393,102,901,732,102,1378,255,102,1493,140,102,1376,257,102,45,255,432,1003,30,198,499,1008,99,225,399,1012,112,286,326,1011,337,320,60,1018,207,408,104,1016,124,463,127,1021,465,199,41,1030,11,20,90,147,553,914,17,36,93,49,15,44,179,64,39,63,13,52,136,45,9,881,14,46,120,170,466,919,37,67,100,606,925,78,168,191,374,924,1,0.0833826138379657,0.0131767432889221,0.00518731988472622,0.00338018540905151,0.00403458213256484,0.00298276996565729,0.00345821325648415,0.00276230731919964,0.00345821325648415,0.00276230731919964,0.00345821325648415,0.00276230731919964,0.00296748708549302,2.03395973308485e-05,0.00172910662824208,0.00195494004831751,0.00150575063519244,1.44991513459262e-05,0.00627428406411112,0.000601033760465671
CA,CAN,Canada,2021-10-20,2021-10-20,1717,28896295.2663465,1511,5535.5,460,4254,0,3664,8,6,6,8,1717,710,122,1553,1507,173,41,1446,12,205172.322980395,11,1,1,10,10,183250.653842669,460,1691,65719.4218505061,145,129,0,0,0,5,3,2,0,2,4,5,3,1,4,8,0,2,2,3,3,2,2,2,1,4,3,2,0,1,0,1,1,1,1,0,1,2,1,1,1,3,2,5,3,5,2,3,1,6,5,3,1,2,0,3,1,4,1,1,1,3,3,2,994,648,75,539,1103,75,1259,383,75,917,725,75,1414,228,75,1518,124,75,1387,255,75,36,262,433,986,32,184,507,994,92,218,407,1000,118,264,342,993,315,331,65,1006,195,393,121,1008,91,469,147,1010,442,214,41,1020,12,25,86,105,594,895,23,27,108,46,13,46,204,72,59,76,8,37,124,43,7,824,20,39,102,154,507,895,25,83,113,589,907,93,171,158,391,904,1,0.0728358208955224,0.012444903035829,0.0046592894583576,0.00322113311870393,0.0034944670937682,0.00279121492219857,0.0034944670937682,0.00279121492219857,0.0046592894583576,0.00322113311870393,0.0069889341875364,0.00394044675008243,0.00710029853617064,3.06138537081885e-05,0.005824111822947,0.00359922841516369,0.00634166602166779,2.89432456639888e-05,0.00699945293259541,0.000637394066856335
CA,CAN,Canada,2021-10-21,2021-10-21,1624,28336058.3574276,1384,5196.5,439,3753,0,3314,15,10,10,15,1624,689,131,1449,1394,185,45,1335,11,246003.382231971,5,5,1,4,8,127437.825803018,442,1600,62182.7764404552,150,130,0,0,0,11,7,4,1,6,9,8,6,1,6,12,1,7,2,6,6,5,3,1,2,5,3,2,0,4,1,3,4,4,2,0,0,3,1,1,4,9,3,9,8,7,5,2,5,7,5,5,0,4,1,3,4,4,2,0,0,3,1,1,931,599,94,517,1013,94,1167,363,94,849,681,94,1315,215,94,1396,134,94,1288,242,94,38,231,371,984,32,160,448,984,85,193,358,988,106,252,278,988,310,273,44,997,185,368,72,999,126,388,117,993,408,186,28,1002,13,22,88,127,539,835,23,57,80,63,12,39,170,46,46,69,12,45,112,47,9,794,13,51,111,167,450,832,34,63,112,571,844,97,135,186,364,842,1,0.0829113924050633,0.0135966619879064,0.00923645320197044,0.00465256774206403,0.0061576354679803,0.00380470350820928,0.0061576354679803,0.00380470350820928,0.00923645320197044,0.00465256774206403,0.00677339901477833,0.00398917032706388,0.00868163733744878,3.41574756391418e-05,0.00492610837438424,0.0034051380636914,0.00449737307128368,2.46365014240486e-05,0.00710807759481838,0.000660298187608457
CA,CAN,Canada,2021-10-22,2021-10-22,1506,27383141.0023898,1300,6277,485,3737,0,3227,16,11,14,20,1506,638,125,1339,1301,164,44,1244,13,248434.896497579,11,2,1,10,9,216636.153362098,486,1476,57363.6112663199,167,146,0,0,0,12,7,4,3,4,6,10,5,4,6,10,0,5,3,5,3,2,0,2,3,4,4,1,0,4,3,4,2,1,0,2,3,2,3,0,0,7,4,7,5,4,0,3,3,5,5,2,0,6,4,6,4,3,0,3,3,2,4,1,870,557,79,412,1015,79,1064,363,79,766,661,79,1210,217,79,1307,120,79,1230,197,79,43,234,369,860,38,177,427,864,98,195,344,869,116,232,293,865,291,284,52,879,186,345,96,879,108,389,129,880,417,155,36,898,11,14,78,108,491,804,22,32,90,43,16,33,142,44,49,74,14,29,113,37,8,760,18,36,89,124,434,805,15,43,109,524,815,54,139,154,346,813,1,0.0853825136612022,0.0143146841857511,0.0106241699867198,0.00517802041969871,0.00730411686586985,0.00430058535968044,0.00929614873837981,0.00484684423256181,0.0132802124833997,0.00578142685934373,0.00863213811420983,0.00467210089879637,0.00907254929140149,3.55133840202603e-05,0.00597609561752988,0.00389262697710732,0.00791129671147629,3.31822284015599e-05,0.00847226995078231,0.000750036112013227
CA,CAN,Canada,2021-10-23,2021-10-23,1545,28256969.690292,1323,5738.5,365,3749,0,3346,8,8,7,8,1545,628,124,1387,1347,161,29,1311,15,265599.889246486,9,5,1,8,11,184619.465702011,368,1517,58957.0449126066,146,126,0,0,0,6,5,1,0,5,6,5,3,0,5,8,1,6,2,5,4,4,1,2,3,3,6,3,0,5,1,4,3,3,1,1,2,2,5,2,1,7,3,6,6,4,1,2,3,4,7,3,0,5,1,4,3,3,1,1,2,2,5,2,890,572,83,440,1022,83,1035,427,83,765,697,83,1210,252,83,1320,142,83,1263,199,83,40,220,384,901,39,150,455,901,91,194,355,905,94,253,300,898,290,277,62,916,178,344,108,915,94,406,131,914,392,185,38,930,10,15,80,106,509,825,24,35,92,41,11,34,179,49,61,82,10,48,103,39,9,728,15,29,97,139,440,825,26,44,99,545,831,62,149,143,360,831,1,0.0820648577101257,0.0138388648369199,0.00517799352750809,0.00357879887890963,0.00517799352750809,0.00357879887890963,0.00453074433656958,0.00334874866219832,0.00517799352750809,0.00357879887890963,0.00970873786407767,0.00488930027679285,0.00939944700927136,3.55783442605207e-05,0.00711974110032363,0.00419241617377462,0.00653359039293728,2.97055668378798e-05,0.00624183251629207,0.000635735770858158
CA,CAN,Canada,2021-10-24,2021-10-24,1679,27791821.8010404,1454,5716.5,555,4112,0,3526,8,8,11,13,1679,686,142,1495,1486,149,40,1433,11,169090.51743042,7,3,1,6,9,147891.602582202,557,1652,64203.71667477,168,150,0,0,0,6,3,2,0,3,4,4,3,0,4,6,1,4,0,2,3,2,2,0,0,0,3,1,0,2,0,1,2,1,2,0,0,0,2,0,2,6,1,5,5,5,2,1,1,3,4,2,0,3,0,3,3,3,1,0,1,2,2,0,1080,504,95,484,1100,95,1099,485,95,836,748,95,1269,315,95,1451,133,95,1357,227,95,43,263,411,962,36,170,511,962,96,206,412,965,114,292,311,962,343,299,67,970,189,402,115,973,117,456,136,970,442,212,43,982,11,20,80,134,534,900,27,41,97,35,12,38,190,62,64,90,15,49,121,34,12,792,14,51,95,153,466,900,25,58,107,580,909,83,145,166,380,905,1,0.0867440439828955,0.0136345195953254,0.00476474091721263,0.00329386097830309,0.00476474091721263,0.00329386097830309,0.00655151876116736,0.00385892566289963,0.00774270399047052,0.00419257867964041,0.00655151876116736,0.00385892566289963,0.00608418255704599,2.89111590024032e-05,0.00536033353186421,0.00349262161246658,0.00532140727012958,2.70485642636172e-05,0.00867551021729063,0.000717337337680791
CA,CAN,Canada,2021-10-25,2021-10-25,1668,29369070.6891099,1417,5301,408,3704,0,3497,7,6,6,10,1668,682,137,1495,1457,171,43,1394,17,203727.894769887,15,1,2,13,14,172932.211644513,409,1639,63698.4816161913,144,123,0,0,0,2,2,0,1,1,2,6,0,1,5,7,1,1,1,2,1,1,0,1,1,1,1,0,1,1,1,2,1,1,0,1,1,1,1,0,2,5,2,7,4,4,0,1,1,2,4,1,1,4,2,6,4,3,0,1,1,1,4,1,1021,548,99,528,1041,99,1134,435,99,795,774,99,1283,286,99,1441,128,99,1322,247,99,48,244,385,991,35,175,470,988,93,205,376,994,113,255,304,996,328,279,58,1003,186,386,91,1005,112,435,121,1000,442,182,30,1014,6,21,77,115,572,877,22,32,79,42,15,49,185,57,46,87,13,39,116,36,11,839,11,42,88,148,504,875,32,55,126,569,886,79,168,158,379,884,1,0.0839460784313726,0.0134539168512815,0.00419664268585132,0.00310232903735501,0.00359712230215827,0.00287306304800911,0.00359712230215827,0.00287306304800911,0.00599520383693046,0.0037046423293022,0.0101918465227818,0.00482005527785408,0.00693681788322399,3.0017296530873e-05,0.00839328537170264,0.00437810115898192,0.00588824254860186,2.76702727105852e-05,0.0064208751860741,0.000620271596005585
CA,CAN,Canada,2021-10-26,2021-10-26,1572,28556949.7406202,1368,5500.5,425,3782,0,3312,6,4,4,9,1572,622,136,1397,1364,171,28,1321,8,94272.3198087402,7,1,1,6,5,56603.4972844315,428,1542,59928.6507944887,139,115,0,0,0,4,3,0,2,1,3,5,1,2,3,6,2,2,1,2,3,2,1,1,1,3,2,3,2,2,1,2,3,2,1,1,1,3,2,3,2,3,2,2,5,2,2,1,2,5,3,3,2,3,2,2,5,2,2,1,2,4,3,3,910,579,83,495,994,83,1128,361,83,795,694,83,1255,234,83,1376,113,83,1259,230,83,48,250,358,916,48,180,426,918,104,198,347,923,110,274,272,916,317,275,48,932,188,364,88,932,106,427,112,927,445,165,24,938,4,20,82,112,528,826,17,30,79,44,14,35,172,59,56,55,15,45,106,45,4,796,16,37,93,154,447,825,23,55,102,558,834,68,142,174,355,833,1,0.0887149380300065,0.0142331988210465,0.00381679389312977,0.00304818121630916,0.00254452926208651,0.00249041832494664,0.00254452926208651,0.00249041832494664,0.00572519083969466,0.00372966669299332,0.00508905852417303,0.00351748817672972,0.00330120410845716,2.10382851743647e-05,0.00318066157760814,0.00278348431805841,0.00198212686573864,1.63127456962869e-05,0.00714182606025498,0.000674184995933406
CA,CAN,Canada,2021-10-27,2021-10-27,1561,28487301.4120166,1354,5128.63,428,3766,0,3308,9,8,8,13,1561,647,113,1415,1384,141,36,1340,13,323860.845914443,9,2,1,8,10,281954.167932489,431,1541,59889.7865592134,163,141,0,0,0,5,2,3,0,2,4,4,5,0,4,8,0,0,2,2,3,3,0,1,0,3,3,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2,3,4,5,5,0,2,2,6,4,1,0,1,1,2,2,2,0,1,1,1,1,0,918,569,74,518,969,74,1128,359,74,819,668,74,1260,227,74,1361,126,74,1243,244,74,40,256,391,874,37,173,467,884,87,210,379,885,95,276,310,880,328,282,53,898,185,378,106,892,104,446,119,892,417,199,35,910,7,25,73,116,496,844,19,34,81,36,6,37,171,46,51,78,17,37,98,37,7,806,10,48,95,133,430,845,28,54,99,530,850,73,149,149,342,848,1,0.0739528795811518,0.0131214098605523,0.00576553491351698,0.00375587257513498,0.0051249199231262,0.00354221124799692,0.0051249199231262,0.00354221124799692,0.00832799487508008,0.00450817629183437,0.00832799487508008,0.00450817629183437,0.0113686038993441,3.89307887216452e-05,0.00640614990390775,0.00395776164435666,0.00989753869117116,3.63518158632542e-05,0.00719655261375606,0.000676964038861164
CA,CAN,Canada,2021-10-28,2021-10-28,1545,28468949.2000141,1323,4969,330,3832,0,3129,13,9,7,10,1545,652,111,1402,1357,148,39,1306,14,227549.442565613,10,2,1,9,7,123075.42566561,331,1519,59034.7733831572,161,147,0,0,0,7,7,0,1,5,6,10,2,2,7,11,0,4,2,1,5,2,3,1,1,1,2,0,0,4,2,1,5,2,3,1,1,1,2,0,3,7,3,3,5,4,6,1,2,4,4,3,1,5,3,3,5,4,5,1,2,2,4,2,882,577,86,484,975,86,1091,368,86,785,674,86,1248,211,86,1332,127,86,1245,214,86,43,206,377,919,35,157,434,919,100,174,347,924,116,224,282,923,296,274,45,930,183,347,82,933,97,402,117,929,404,168,31,942,10,27,80,94,533,801,25,37,77,42,15,48,177,52,44,65,12,35,108,42,9,757,23,47,89,143,440,803,27,58,104,551,805,69,137,169,364,806,1,0.0733641771315268,0.0131378771093215,0.00841423948220065,0.00455466483717692,0.0058252427184466,0.00379465439559126,0.00453074433656958,0.00334874866219832,0.00647249190938511,0.00399861467279116,0.00906148867313916,0.00472505620191321,0.00799289924496054,3.27093513577805e-05,0.00453074433656958,0.00334874866219832,0.0043231460634855,2.41002491573068e-05,0.00560686492097953,0.000602328268770184
CA,CAN,Canada,2021-10-29,2021-10-29,1420,27806085.0799414,1223,5100.4,417,3455,0,2955,7,9,7,7,1420,580,108,1278,1238,138,25,1206,14,222764.878279903,10,4,0,10,10,158122.051853412,418,1396,54254.4724442972,154,136,0,0,0,7,4,2,0,4,7,4,2,0,4,7,1,3,3,5,3,3,2,2,3,3,4,1,0,1,2,2,2,2,1,1,1,1,2,0,1,3,3,5,3,3,2,2,3,3,4,1,0,1,2,2,2,2,1,1,1,1,2,0,847,487,86,427,907,86,999,335,86,707,627,86,1131,203,86,1219,115,86,1124,210,86,46,218,324,832,32,154,400,834,80,197,307,836,102,233,249,836,278,251,44,847,184,321,72,843,98,366,107,849,363,171,28,858,11,15,71,94,474,755,19,30,63,36,14,45,132,53,52,52,13,41,93,37,7,733,13,29,82,132,408,756,21,57,91,490,761,60,148,149,303,760,1,0.0779220779220779,0.0141117394802465,0.00492957746478873,0.00364280291455628,0.00633802816901409,0.00412762596789969,0.00492957746478873,0.00364280291455628,0.00492957746478873,0.00364280291455628,0.00985915492957747,0.00513892468291031,0.00801137152675259,3.31348455466171e-05,0.00704225352112676,0.00434935774386396,0.00568659886491813,2.79489895168916e-05,0.0077044339603368,0.000735734654150324
