ISO2,ISO_3,country_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.NA,C0_2.0,C0_2.1,C0_2.NA,C0_3.0,C0_3.1,C0_3.NA,C0_4.0,C0_4.1,C0_4.NA,C0_5.0,C0_5.1,C0_5.NA,C0_6.0,C0_6.1,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,2021-10-11,2021-10-11,650,36490422.7456381,494,2203,257,1789,0,1483,16,14,27,17,650,302,159,468,466,154,177,283,13,1090413.11705011,7,4,4,3,7,564163.746120237,259,640,8625.40602094468,64,45,0,0,0,5,2,2,1,1,4,10,4,6,4,15,0,1,1,1,1,1,1,1,0,0,1,2,0,1,0,1,1,1,1,0,0,0,1,1,3,8,3,9,8,9,8,5,3,6,9,6,2,6,1,7,6,7,7,4,2,4,6,4,365,225,60,267,323,60,455,135,60,376,214,60,473,117,60,493,97,60,480,110,60,19,99,126,406,10,91,141,408,29,72,141,408,48,107,86,409,148,74,17,411,74,129,34,413,34,144,59,413,84,116,37,413,11,9,35,43,191,361,15,13,15,9,17,4,63,26,17,23,3,20,26,19,4,376,12,16,43,55,163,361,46,32,60,145,367,76,65,60,82,367,1,0.253588516746412,0.0340540107250425,0.0246153846153846,0.0119119449124085,0.0215384615384615,0.0111601654148694,0.0415384615384615,0.0153392442006103,0.0261538461538462,0.0122688645482603,0.02,0.0107626557264249,0.029882172773141,5.52429640567134e-05,0.0107692307692308,0.00793473747609487,0.0154605977040284,4.00302529443636e-05,0.0300275719625351,0.00360162191407616
ZA,ZAF,South Africa,2021-10-12,2021-10-12,660,34816543.8321719,507,2772,174,1867,0,1402,13,15,31,21,660,338,178,456,475,145,202,269,14,910184.17391899,9,3,5,4,6,304182.080880282,174,649,8746.70079311422,59,41,0,0,0,4,2,2,1,1,2,4,9,3,1,12,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,8,8,8,5,5,4,8,6,3,0,1,1,3,2,2,0,2,1,2,2,1,338,266,56,252,352,56,448,156,56,354,250,56,501,103,56,503,101,56,509,95,56,22,120,107,411,18,90,139,413,28,84,128,420,53,115,74,418,157,72,10,421,75,136,28,421,39,156,46,419,90,111,36,423,10,16,23,32,199,380,12,13,25,7,8,8,64,26,11,27,4,15,29,20,3,388,13,20,38,41,165,383,30,42,53,152,383,67,70,68,72,383,1,0.280757097791798,0.0349789385647253,0.0196969696969697,0.0106012238316715,0.0227272727272727,0.0113699269534071,0.046969696969697,0.0161412943514451,0.0318181818181818,0.0133903603382881,0.0212121212121212,0.0109929047393902,0.0261422896628224,5.29998727727952e-05,0.00909090909090909,0.00724096898126112,0.00873671098276001,3.09117618021414e-05,0.0198932150665289,0.00292627503725819
ZA,ZAF,South Africa,2021-10-13,2021-10-13,697,37232856.3168265,516,2665,222,1782,0,1555,19,20,42,35,697,339,196,475,485,160,195,285,21,1733287.0500755,8,7,6,2,13,1125233.78938202,222,682,9191.44829106918,49,35,0,0,0,1,1,0,1,0,1,8,9,5,3,19,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,7,14,4,14,16,11,7,5,6,5,13,2,3,5,1,6,6,4,3,1,1,1,6,1,351,268,78,267,352,78,495,124,78,395,224,78,517,102,78,530,89,78,513,106,78,19,111,116,451,18,97,130,452,30,93,122,452,51,116,77,453,139,85,18,455,64,141,35,457,41,133,67,456,77,118,44,458,9,15,30,36,213,394,8,17,33,11,1,17,70,31,14,29,4,23,19,26,5,389,10,20,44,53,176,394,45,39,58,150,405,77,74,72,72,402,1,0.292101341281669,0.0344063934424729,0.0272596843615495,0.0120890053918626,0.0286944045911047,0.0123939076572792,0.0602582496413199,0.01766624378041,0.0502152080344333,0.0162129461701012,0.03012912482066,0.012690593091633,0.0465526210325203,6.76714289880131e-05,0.0186513629842181,0.0100438137551015,0.0302215274543279,5.49894516288727e-05,0.024152885700908,0.00313856784504765
ZA,ZAF,South Africa,2021-10-14,2021-10-14,609,34164754.8817737,487,1992,171,1715,0,1394,13,11,26,20,609,277,156,427,447,118,178,265,19,1793364.01566015,13,6,4,9,8,719796.925217111,172,596,8032.40935700473,51,36,0,0,0,6,2,3,1,1,4,8,4,4,4,11,1,2,2,4,2,2,2,3,3,3,3,1,1,2,0,2,2,1,1,2,2,2,2,1,5,6,3,9,7,7,6,5,4,5,8,3,5,5,1,6,6,5,4,4,3,4,6,3,339,219,51,251,307,51,438,120,51,352,206,51,483,75,51,451,107,51,442,116,51,19,91,114,385,15,71,136,387,20,75,126,388,46,94,81,388,115,77,23,394,58,116,40,395,40,117,58,394,71,105,34,399,10,18,27,32,193,329,12,8,27,7,9,8,68,25,8,17,1,18,16,15,6,364,10,16,50,38,165,330,32,39,52,153,333,67,68,66,73,335,1,0.267581475128645,0.0359353182638337,0.0213464696223317,0.0114793410282061,0.0180623973727422,0.0105771603092393,0.0426929392446634,0.0160562123572282,0.0328407224958949,0.0141545086218819,0.0311986863711002,0.0138078149595174,0.0524916400502812,7.4781734272216e-05,0.013136288998358,0.00904283031517168,0.0210684059554342,4.81560601207399e-05,0.0214132512868017,0.00316567368684909
ZA,ZAF,South Africa,2021-10-15,2021-10-15,577,36324281.6985652,441,2202,92,1620,0,1299,12,10,23,15,577,266,128,427,414,124,163,245,9,568866.603190096,4,4,3,1,4,171761.545433681,93,567,7641.57064668068,62,47,0,0,0,1,1,0,0,1,1,7,4,2,4,12,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,2,8,4,10,9,7,7,6,4,9,9,4,1,4,2,6,7,2,4,3,2,6,6,2,287,231,59,231,287,59,406,112,59,326,192,59,442,76,59,429,89,59,431,87,59,18,99,106,354,8,86,123,360,16,84,116,361,36,101,77,363,119,79,14,365,49,124,37,367,28,117,64,368,57,108,44,368,4,7,28,22,184,332,16,6,16,7,6,11,56,23,17,30,5,22,21,14,6,321,5,11,39,37,152,333,24,39,53,129,332,56,60,66,60,335,1,0.230630630630631,0.0350451189717828,0.0207972270363952,0.0116439201415622,0.0173310225303293,0.0106481926701371,0.0398613518197574,0.0159625831175681,0.0259965337954939,0.0129836906254079,0.0155979202772964,0.0101106666961597,0.0156607805189598,4.03764999875696e-05,0.00693240901213172,0.00677004690984491,0.00472855999903958,2.23092410714007e-05,0.0121702728797511,0.00245837413771093
ZA,ZAF,South Africa,2021-10-16,2021-10-16,619,34416346.2943455,496,2726,297,1812,0,1569,12,14,31,19,619,297,170,430,460,128,174,280,17,1372704.02711857,10,6,4,6,6,327209.770702661,297,608,8194.13571989745,64,48,0,0,0,5,2,3,2,0,2,8,4,4,4,10,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,4,4,3,9,8,7,5,2,5,3,7,5,3,3,2,8,7,6,4,2,4,3,6,4,327,243,49,232,338,49,420,150,49,343,227,49,472,98,49,478,92,49,464,106,49,22,97,107,393,16,76,132,395,33,67,119,400,49,99,67,404,133,68,14,404,67,120,27,405,26,128,62,403,70,100,39,410,8,16,33,31,208,323,17,13,23,6,6,13,58,39,14,24,5,24,25,20,4,328,8,21,44,42,180,324,34,33,51,172,329,60,71,71,87,330,1,0.283333333333333,0.0360561958378824,0.0193861066235864,0.0108616820587638,0.0226171243941842,0.0117126137763947,0.0500807754442649,0.0171823130549434,0.0306946688206785,0.0135882817458497,0.0274636510500808,0.0128746319853185,0.039885234050661,6.5378259779467e-05,0.00969305331179321,0.00771823468680756,0.00950739418717496,3.2420676951737e-05,0.0362454333382358,0.00404675011027936
ZA,ZAF,South Africa,2021-10-17,2021-10-17,632,34722835.6153026,490,2083,258,1853,0,1579,17,14,27,23,632,291,175,438,473,122,172,289,16,1150400.09753428,7,5,3,3,6,529358.842870804,261,621,8369.33927969788,64,52,0,0,0,3,3,0,3,0,1,11,4,5,6,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,3,9,8,11,8,6,3,3,11,3,1,7,2,6,5,7,3,4,1,1,8,0,385,194,53,245,334,53,409,170,53,334,245,53,438,141,53,500,79,53,485,94,53,24,99,114,395,17,91,127,397,28,88,117,399,56,106,70,400,138,68,24,402,66,123,41,402,43,120,70,399,80,101,46,405,8,9,31,32,194,358,14,10,24,9,9,15,63,31,14,29,10,17,19,18,7,343,8,22,25,50,169,358,23,31,52,167,359,75,60,56,85,356,1,0.285481239804241,0.0357530798495364,0.0268987341772152,0.0126134674896693,0.0221518987341772,0.0114744196457891,0.0427215189873418,0.0157663819356711,0.0363924050632911,0.0145997371834734,0.0253164556962025,0.0122468055124274,0.0331309375270979,5.95307280161595e-05,0.00949367088607595,0.00756023448137131,0.0152452653560792,4.07541680232728e-05,0.0311852574352108,0.00372389597169028
ZA,ZAF,South Africa,2021-10-18,2021-10-18,628,36376458.0273082,511,2028,139,1832,0,1395,11,9,22,12,628,303,144,463,438,151,172,265,24,1692407.55178241,11,11,4,7,10,549789.09741196,139,614,8274.9989013438,67,46,0,0,0,2,1,1,1,0,1,6,5,3,3,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,2,5,3,7,2,4,4,4,8,5,3,3,1,3,2,3,1,3,1,3,4,3,365,213,50,257,321,50,436,142,50,347,231,50,462,116,50,485,93,50,455,123,50,22,107,117,382,16,84,142,386,23,80,137,388,50,103,84,391,126,83,25,394,66,129,40,393,29,144,65,390,75,112,45,396,8,12,43,27,186,352,7,20,24,11,10,11,71,25,16,13,7,24,19,17,4,349,10,23,42,48,154,351,38,45,50,141,354,75,74,59,67,353,1,0.237232289950577,0.0338405019295976,0.017515923566879,0.0102600044705705,0.0143312101910828,0.00929555242714938,0.035031847133758,0.01437991364174,0.0191082802547771,0.0107075375113522,0.0382165605095541,0.0149945251017627,0.0465248032260837,6.84439174360883e-05,0.0159235668789809,0.00979045471496346,0.015113871092101,3.9647768926453e-05,0.0167975853117548,0.00276891111466555
ZA,ZAF,South Africa,2021-10-19,2021-10-19,671,35983476.055967,527,2184,305,1952,0,1474.4,15,23,30,30,671,323,165,485,490,137,183,302,18,1269750.46442309,11,6,5,6,8,751315.077224965,305,660,8894.9499590992,71,57,0,0,0,5,4,1,3,1,5,6,8,4,2,15,1,4,3,4,5,4,3,3,0,2,4,2,1,3,2,3,4,4,3,3,0,2,4,2,5,10,4,11,12,13,9,5,2,5,10,5,2,5,2,4,5,6,5,4,0,2,6,3,345,272,54,283,334,54,478,139,54,394,223,54,506,111,54,518,99,54,488,129,54,20,107,140,404,15,90,161,405,28,87,152,404,51,118,94,408,147,86,27,411,65,141,54,411,38,156,67,410,79,127,52,413,5,11,27,35,199,394,7,14,20,7,6,10,63,34,14,27,9,27,21,12,6,394,12,16,41,42,165,395,36,48,57,136,394,87,72,60,57,395,1,0.253846153846154,0.0334573005342461,0.022354694485842,0.0111856663264547,0.0342771982116244,0.0137662525193237,0.0447093889716841,0.0156370186048134,0.0447093889716841,0.0156370186048134,0.0268256333830104,0.0122252332501996,0.0352870429318217,6.02841611996855e-05,0.0119225037257824,0.00821232387238971,0.0208794468899115,4.67169102912104e-05,0.0342891192645774,0.00378162154701786
ZA,ZAF,South Africa,2021-10-20,2021-10-20,657,35902172.0830162,513,2257,150,1870,0,1387.5,15,16,32,24,657,306,173,464,466,145,189,273,20,1080882.66544319,15,3,10,5,12,583581.314676916,152,646,8706.26920239104,66,47,0,0,0,4,3,1,2,1,2,10,5,7,3,13,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,3,10,7,6,7,8,5,4,9,4,5,6,3,7,4,4,5,4,2,2,6,3,323,279,55,274,328,55,476,126,55,372,230,55,505,97,55,496,106,55,496,106,55,24,111,97,425,21,90,116,430,40,72,115,430,56,97,70,434,140,67,12,438,74,116,27,440,31,140,47,439,73,105,38,441,9,10,38,39,222,339,15,13,29,10,10,14,56,27,15,27,7,25,21,16,9,363,15,15,49,54,186,338,36,42,68,165,346,80,78,64,90,345,1,0.271585557299843,0.0345398927225985,0.0228310502283105,0.0114212379638311,0.0243531202435312,0.0117866135038875,0.0487062404870624,0.0164594392192177,0.0365296803652968,0.0143452298934764,0.030441400304414,0.0131366536760655,0.0301063306962006,5.58957393518562e-05,0.0182648401826484,0.0102393058823391,0.0162547634535177,4.13636997535854e-05,0.0174586836756961,0.00275114324897889
ZA,ZAF,South Africa,2021-10-21,2021-10-21,544,34628669.9108682,430,1941,114,1460,0,1149,8,10,18,17,544,243,130,392,390,139,135,248,7,406195.961935111,6,1,1,5,4,212230.280221175,115,538,7250.73193635662,45,34,0,0,0,3,2,0,0,1,1,4,4,1,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,2,3,0,3,5,2,1,1,1,2,2,2,1,1,0,1,2,1,276,233,35,227,282,35,396,113,35,299,210,35,419,90,35,428,81,35,431,78,35,22,85,92,345,19,81,98,346,31,67,97,349,54,81,61,348,124,61,8,351,58,107,27,352,18,126,50,350,58,100,38,348,10,6,24,33,182,289,10,6,25,5,6,18,60,30,11,20,5,17,14,10,4,303,8,24,26,36,161,289,44,31,51,123,295,83,54,56,57,294,1,0.24904214559387,0.0370985594537682,0.0147058823529412,0.0101152618533557,0.0183823529411765,0.0112880875722347,0.0330882352941177,0.0150306882107366,0.03125,0.0146210818983082,0.0128676470588235,0.00947078340141979,0.0117300480492214,3.58606268436351e-05,0.00735294117647059,0.00717920933753692,0.00612874478769879,2.59944731227491e-05,0.0158604677444172,0.00287569949152388
ZA,ZAF,South Africa,2021-10-22,2021-10-22,545,36634200.3210543,438,2103,119,1575,0,1262,12,15,29,20,545,235,149,378,397,128,150,244,14,1370463.05348888,9,5,4,5,10,975079.651837085,120,535,7210.30034563344,53,40,0,0,0,4,2,2,1,1,1,5,7,2,3,11,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,10,8,9,2,6,5,7,8,5,2,1,2,4,3,3,2,2,3,2,4,3,289,220,36,221,288,36,396,113,36,320,189,36,426,83,36,434,75,36,414,95,36,18,83,106,338,13,65,130,337,26,60,123,336,39,91,79,336,118,70,16,341,47,109,48,341,36,119,50,340,59,98,45,343,8,11,25,39,163,299,9,12,19,8,4,13,52,30,14,30,7,19,15,13,2,298,8,21,37,37,142,300,31,27,50,132,305,66,60,57,58,304,1,0.282732447817837,0.0384477741493232,0.0220183486238532,0.0123199108490789,0.0275229357798165,0.013735260543103,0.0532110091743119,0.0188441775437738,0.036697247706422,0.0157851236110677,0.0256880733944954,0.0132820348671058,0.0374093890811983,6.14491460158859e-05,0.018348623853211,0.0112675690608438,0.0266166490135364,5.21222768623858e-05,0.0166428573357103,0.00295284735262368
ZA,ZAF,South Africa,2021-10-23,2021-10-23,537,35535318.7927569,415,2197,121,1425,0,1087,14,16,33,22,537,257,149,375,394,129,139,247,18,1315585.7832703,13,5,9,4,8,436187.321424897,121,528,7115.95996727936,66,47,0,0,0,7,3,4,2,1,3,7,7,5,2,11,0,1,0,1,1,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,3,6,3,7,6,7,4,4,4,3,9,3,2,4,2,4,3,4,3,2,2,1,6,2,290,208,39,207,291,39,371,127,39,308,190,39,390,108,39,429,69,39,414,84,39,21,88,95,333,21,74,106,336,30,73,99,335,49,87,67,334,119,60,20,338,64,103,32,338,18,126,56,337,64,96,34,343,6,9,27,28,165,302,8,8,25,6,3,10,46,25,17,28,4,19,19,12,4,303,12,15,31,48,130,301,34,22,40,136,305,56,54,55,69,303,1,0.284351145038168,0.0386242383642063,0.0260707635009311,0.0134772574550839,0.0297951582867784,0.014380219508945,0.0614525139664804,0.0203122905738572,0.0409683426443203,0.0167649250966723,0.0335195530726257,0.0152232224631138,0.0370219215125897,6.20805650776345e-05,0.0148975791433892,0.0102461212755482,0.0122747547016183,3.62028258410026e-05,0.0170040304549748,0.00300388393723723
ZA,ZAF,South Africa,2021-10-24,2021-10-24,519,33851819.8256107,412,2005,75,1413,0,1096,5,3,18,12,519,239,134,375,404,97,148,252,11,812819.780604284,6,4,1,5,8,326805.62964825,76,508,6846.41602912484,41,33,0,0,0,2,2,0,0,2,0,3,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,3,2,2,2,1,3,1,0,2,0,1,0,1,1,1,0,0,1,0,309,173,37,183,299,37,359,123,37,269,213,37,365,117,37,417,65,37,411,71,37,18,80,83,338,17,60,102,340,28,64,85,342,56,69,52,342,113,56,7,343,58,101,19,341,29,109,40,341,61,90,25,343,4,12,27,33,181,262,10,11,25,10,9,11,50,13,13,36,2,15,21,12,4,277,10,13,37,43,157,259,27,38,54,136,264,64,70,55,70,260,1,0.263261296660118,0.0382595141371963,0.00963391136801541,0.0084035660121248,0.00578034682080925,0.00652202609966103,0.0346820809248555,0.0157417195090635,0.023121387283237,0.0129297955263131,0.0211946050096339,0.0123915391395084,0.0240111103270538,5.156863538593e-05,0.0154142581888247,0.0105986975191255,0.00965400475755233,3.29385373162885e-05,0.0111006984788383,0.00248180489209093
ZA,ZAF,South Africa,2021-10-25,2021-10-25,619,36740974.598704,473,2679,110,1510,0,1312,18,17,32,19,619,295,147,448,440,153,152,280,16,1475416.59953754,10,6,6,3,11,1184050.20955153,110,608,8194.13571989745,67,48,0,0,0,5,3,2,2,1,3,9,9,3,6,15,0,2,1,3,2,2,1,0,1,1,3,2,0,1,0,2,1,1,1,0,1,1,2,1,2,7,4,13,11,9,6,4,4,5,10,4,0,3,2,7,6,3,3,2,3,3,4,1,346,221,52,241,326,52,418,149,52,355,212,52,456,111,52,479,88,52,456,111,52,32,94,100,393,24,78,115,402,44,69,103,403,67,85,64,403,143,63,9,404,80,108,28,403,43,129,42,405,87,104,24,404,7,10,33,37,189,343,10,13,32,11,9,7,74,21,13,29,6,22,17,15,4,336,7,9,48,50,163,342,34,34,59,147,345,71,64,63,76,345,1,0.247058823529412,0.0346553521911817,0.0290791599353796,0.013236879216609,0.0274636510500808,0.0128746319853185,0.0516962843295638,0.0174423966059951,0.0306946688206785,0.0135882817458497,0.0258481421647819,0.0125005973013878,0.0401572526491876,6.34826131169065e-05,0.0177705977382876,0.0104078314330457,0.0322269679148168,5.7104355746137e-05,0.013424234569717,0.0024917616774936
ZA,ZAF,South Africa,2021-10-26,2021-10-26,533,36332806.2882291,393,1971.5,148,1233.4,0,1027,8,10,24,19,533,259,138,378,399,116,147,247,15,1221519.84189941,8,6,5,3,8,616046.864781597,149,526,7089.00557346391,47,39,0,0,0,2,1,1,0,1,1,4,3,2,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,6,5,3,3,4,2,3,2,0,2,1,3,3,3,2,2,2,2,2,1,272,209,52,188,293,52,353,128,52,279,202,52,376,105,52,395,86,52,406,75,52,15,76,92,350,12,56,115,350,22,59,103,349,33,81,67,352,110,50,19,354,55,94,30,354,28,110,41,354,64,79,36,354,2,8,19,38,165,301,3,10,21,2,7,7,70,18,16,20,3,21,20,15,4,296,9,13,22,50,138,301,33,28,49,121,302,66,46,55,63,303,1,0.267441860465116,0.0381908198621612,0.0150093808630394,0.0103224294349078,0.0187617260787993,0.0115188234514533,0.0450281425891182,0.017604422766416,0.0356472795497186,0.0157403953920953,0.0281425891181989,0.0140400219537402,0.0336202998526747,5.86102143726265e-05,0.0150093808630394,0.0103224294349078,0.0169556642526999,4.19800137083322e-05,0.0210184628091912,0.00333920558531122
ZA,ZAF,South Africa,2021-10-27,2021-10-27,561,36261225.4526524,415,2194,113,1347,0,1188,9,10,21,15,561,242,118,431,396,156,155,234,10,809257.431412376,6,4,4,2,6,516024.886610803,115,558,7520.27587451114,52,45,0,0,0,4,4,0,2,2,2,5,4,3,2,7,1,0,1,0,0,2,1,0,0,1,1,0,1,0,1,0,0,2,1,0,0,1,1,0,2,4,2,5,2,6,4,3,1,1,5,0,1,1,1,1,0,2,2,1,0,1,1,0,294,229,38,227,296,38,417,106,38,324,199,38,432,91,38,443,80,38,423,100,38,25,80,89,367,17,63,111,370,28,61,102,370,56,80,53,372,117,54,13,377,62,93,31,375,23,115,46,377,63,85,32,381,5,15,36,28,172,305,9,13,17,3,4,10,52,25,16,27,6,24,18,11,3,323,4,16,38,48,148,307,38,35,49,125,314,83,59,51,53,315,1,0.214936247723133,0.0343612704750532,0.0160427807486631,0.0103966779823225,0.017825311942959,0.0109491296557514,0.0374331550802139,0.0157076178362681,0.0267379679144385,0.0133489083098649,0.017825311942959,0.0109491296557514,0.022317431948599,4.80781665963143e-05,0.0106951871657754,0.00851188830137433,0.0142307624789073,3.85503715463771e-05,0.0152919921980223,0.0027734284959593
ZA,ZAF,South Africa,2021-10-28,2021-10-28,493,34186805.2193833,382,1642,112,1169,0,1075,6,9,11,10,493,222,121,352,374,102,123,248,13,1091360.96114855,8,3,4,4,5,307820.092876234,113,483,6509.48610643169,43,34,0,0,0,3,3,0,2,1,2,6,0,5,1,6,1,2,1,2,2,1,1,2,1,0,1,0,1,2,1,2,2,1,1,2,1,0,1,0,1,4,1,4,4,3,2,2,2,0,2,1,1,4,1,4,4,3,2,2,2,0,2,1,253,199,41,180,272,41,349,103,41,288,164,41,370,82,41,365,87,41,372,80,41,25,82,83,303,18,71,98,306,29,56,99,309,40,81,64,308,111,53,19,310,54,99,31,309,28,114,40,311,57,96,28,312,9,11,23,27,138,285,6,8,18,9,6,9,44,26,15,7,2,19,13,16,7,288,14,15,26,32,121,285,31,21,47,109,285,62,49,47,48,287,1,0.255813953488372,0.0393206235966168,0.0121703853955375,0.00967871758779395,0.0182555780933063,0.0118173921551476,0.0223123732251521,0.0130375976363078,0.0202839756592292,0.0124437500031106,0.026369168356998,0.0141439270248353,0.0319234556766879,5.89289400588212e-05,0.0101419878296146,0.00884448653867446,0.00900406138862326,3.16645990510254e-05,0.017359281232408,0.00317276558884944
ZA,ZAF,South Africa,2021-10-29,2021-10-29,466,35415248.2084219,365,1915,101,1310,0,1135,9,9,18,20,466,216,128,321,357,93,110,242,9,854446.824652895,6,3,3,3,4,193924.697736831,101,461,6212.98777446172,46,34,0,0,0,3,2,0,1,1,2,6,3,2,4,8,0,1,0,1,1,0,0,1,0,0,2,0,0,1,0,1,1,0,0,1,0,0,1,0,2,4,6,6,5,7,3,5,1,5,8,2,1,3,3,4,3,4,1,2,1,3,5,1,244,183,39,179,248,39,318,109,39,260,167,39,351,76,39,356,71,39,351,76,39,16,69,94,287,10,62,108,286,19,62,97,288,46,68,63,289,110,56,11,289,52,89,35,290,28,107,42,289,57,85,33,291,9,9,24,22,141,261,10,12,14,7,7,14,39,22,13,22,2,20,19,14,4,247,9,17,32,37,110,261,19,34,54,92,267,52,56,40,52,266,1,0.285077951002227,0.0417576529517615,0.01931330472103,0.0124953541815536,0.01931330472103,0.0124953541815536,0.0386266094420601,0.0174962298537001,0.0429184549356223,0.0184014329337996,0.01931330472103,0.0124953541815536,0.0241265236833693,5.05355595027343e-05,0.00858369098712446,0.00837568237273409,0.00547574018387692,2.43042404670176e-05,0.0162562689106129,0.00314448312051601
