date,p_tested,p_tested_error,p_cli,p_cli_error,PV_cli,PV_cli_error,PU_cli,PU_cli_error,PV1D_cli,PV1D_cli_error,PV2D_cli,PV2D_cli_error,p_stringent_cli,p_stringent_cli_error,PV_stringent_cli,PV_stringent_cli_error,PU_stringent_cli,PU_stringent_cli_error,PV1D_stringent_cli,PV1D_stringent_cli_error,PV2D_stringent_cli,PV2D_stringent_cli_error,p_classic_cli,p_classic_cli_error,PV_classic_cli,PV_classic_cli_error,PU_classic_cli,PU_classic_cli_error,PV1D_classic_cli,PV1D_classic_cli_error,PV2D_classic_cli,PV2D_classic_cli_error,p_broad_cli,p_broad_cli_error,PV_broad_cli,PV_broad_cli_error,PU_broad_cli,PU_broad_cli_error,PV1D_broad_cli,PV1D_broad_cli_error,PV2D_broad_cli,PV2D_broad_cli_error,p_pos_RF,p_pos_RF_error,PV_pos_RF,PV_pos_RF_error,PU_pos_RF,PU_pos_RF_error,PV1D_pos_RF,PV1D_pos_RF_error,PV2D_pos_RF,PV2D_pos_RF_error,RR_pos_RF,RR_pos_RF_lower,RR_pos_RF_upper,RR1D_pos_RF,RR1D_pos_RF_lower,RR1D_pos_RF_upper,RR2D_pos_RF,RR2D_pos_RF_lower,RR2D_pos_RF_upper,efficacy_RF,efficacy_RF_lower,efficacy_RF_upper,efficacy1D_RF,efficacy1D_RF_lower,efficacy1D_RF_upper,efficacy2D_RF,efficacy2D_RF_lower,efficacy2D_RF_upper,p_confirmed
2021-06-18,0.225497420781135,0.0222351667524697,0.0524929775280899,0.00409533964356875,0.0224242424242424,0.00714397984172969,0.0553040103492885,0.00465148976273316,0.0188298587760592,0.00690857218705353,0,0,0.0415203651685393,0.00366328012691328,0.0157575757575758,0.00600899525588971,0.0452781371280724,0.00423107214065834,0.01546738399462,0.00627214506869702,0,0,0.111920646067416,0.00578934050825983,0.0509090909090909,0.010606148330839,0.119987063389392,0.00661270976132891,0.0477471418964358,0.0108378326152583,0.0172413793103448,0.0334999013790829,0.103669241573034,0.00559766898955956,0.0515151515151515,0.0106656863605675,0.111686071582579,0.00640988834638002,0.0504371217215871,0.0111231967266291,0.0172413793103448,0.0334999013790829,0.0582865168539326,0.00430220943814594,0.0248484848484849,0.00751090251253653,0.0639284174213023,0.00497816432570426,0.0255548083389375,0.00802061424545419,0,0,0.3886923194849,0.284476470192117,0.531086873809002,0.399740981706549,0.289293447389041,0.552355588755617,0,0,,0.6113076805151,0.468913126190998,0.715523529807883,0.600259018293451,0.447644411244383,0.710706552610959,1,,1,0.00134844935118823
2021-06-19,0.229668674698795,0.0226224019724603,0.0521356783919598,0.00412732000017051,0.0222772277227723,0.0071955807325956,0.0555555555555556,0.00470888522473114,0.0192439862542955,0.00705902310291206,0,0,0.0420854271356784,0.00372783600918455,0.0173267326732673,0.00636195101828341,0.0455445544554455,0.00428609910160241,0.0171821305841924,0.00667715755634391,0,0,0.111719310839914,0.00584880003827423,0.0525990099009901,0.0108838642050158,0.11991199119912,0.00667821672121072,0.0501718213058419,0.0112168019710824,0.0175438596491228,0.0340823726802422,0.103374012921752,0.0056524780965611,0.0538366336633663,0.0110039707011078,0.111221122112211,0.00646333472765172,0.0536082474226804,0.0115735841185846,0.0175438596491228,0.0340823726802422,0.0594041636755205,0.00438871630673297,0.0266089108910891,0.007846656579088,0.0646864686468647,0.00505651709156711,0.0274914089347079,0.00840159643441935,0,0,0.411352040816327,0.303195037317133,0.558091263567642,0.424994740164107,0.310017837157636,0.582613345164768,0,0,,0.588647959183674,0.441908736432358,0.696804962682868,0.575005259835893,0.417386654835232,0.689982162842364,1,,1,0.00144755698749467
2021-06-20,0.240670220868241,0.0231228904890242,0.0517415678706001,0.00416194977285111,0.0225281602002503,0.00727569849683779,0.0558123802006991,0.0047775494005513,0.0194309507286607,0.00712692545718622,0,0,0.0428269460527525,0.00380423617533049,0.0168961201501877,0.0063190661708317,0.0467921975420002,0.00439532788933006,0.0173490631505899,0.00674145672166886,0,0,0.112397757559048,0.00593474009953727,0.0538172715894869,0.0110638951078666,0.120983199909798,0.00678690679248754,0.0520471894517696,0.0114685391420937,0.0178571428571429,0.0346854549486931,0.104585975553717,0.00574992735577022,0.0563204005006258,0.0113032895817344,0.112526778667268,0.00657682574906135,0.0569049271339348,0.0119610353622961,0.0178571428571429,0.0346854549486931,0.061759029500965,0.00452294299357506,0.0281602002503129,0.00811100956046596,0.0675386176570076,0.00522278652138721,0.0298403886190146,0.008784962931124,0,0,0.416949609382346,0.309430719057446,0.561828435436676,0.441827056197062,0.325881308797999,0.599025296381038,0,0,,0.583050390617654,0.438171564563324,0.690569280942554,0.558172943802938,0.400974703618962,0.674118691202001,1,,1,0.00154614011569512
2021-06-21,0.244511733535201,0.0231771694751133,0.0528873107830312,0.00424025707633212,0.0243589743589744,0.00764998032186345,0.0567830566685747,0.0048532405403734,0.0207290922087205,0.00746587650393525,0,0,0.0433563819846758,0.00385848862215133,0.0153846153846154,0.00610748518526115,0.0476244991413852,0.00446617724487062,0.0157255182273052,0.00651928293676292,0,0,0.11409082414502,0.00602331500491504,0.0570512820512821,0.0115096610227005,0.122266742987979,0.00686992641083716,0.0550393137955683,0.0119504046049064,0.0178571428571429,0.0346854549486931,0.107176228742291,0.00586067617651556,0.0564102564102564,0.0114487068337619,0.115397824842587,0.00670022596033445,0.0571837026447463,0.0121671513549311,0.0178571428571429,0.0346854549486931,0.0628854419734629,0.00459925001911866,0.0275641025641026,0.00812434227343089,0.0689181453921007,0.00531223597773396,0.0293066476054325,0.00883818997949864,0,0,0.399954212454213,0.29491708944082,0.542401162181443,0.425238483112047,0.3114937085372,0.580518201695363,0,0,,0.600045787545788,0.457598837818557,0.70508291055918,0.574761516887953,0.419481798304637,0.6885062914628,1,,1,0.00161780256040901
2021-06-22,0.253765060240964,0.0234046826152708,0.0538996286067994,0.00431910989782653,0.0256410256410256,0.0078435556664478,0.0581694756554307,0.00496308172409689,0.0221270521056388,0.00770250552639578,0,0,0.0441862679744786,0.00393063806528745,0.016025641025641,0.00623139652440967,0.048689138576779,0.00456346521296489,0.0164168451106353,0.00665394818863543,0,0,0.114655747071707,0.00609377987565988,0.058974358974359,0.0116900975427427,0.123010299625468,0.00696442804661061,0.0571020699500357,0.0121503080930005,0.0175438596491228,0.0340823726802422,0.107037425007142,0.00591312713890861,0.0570512820512821,0.0115096610227005,0.11563670411985,0.00678079599332069,0.0578158458244111,0.0122213832441785,0.0175438596491228,0.0340823726802422,0.0652318826778402,0.00472296431160991,0.0288461538461538,0.00830565269273542,0.0716292134831461,0.00546793439661676,0.0306923625981442,0.0090318143254332,0,0,0.402714932126697,0.298972677592754,0.542455310176279,0.428489454311346,0.316162690333163,0.580723842723377,0,0,,0.597285067873303,0.457544689823721,0.701027322407246,0.571510545688654,0.419276157276623,0.683837309666838,1,,1,0.00170177264881929
2021-06-23,0.258710155670867,0.0233691480516849,0.0547511746092626,0.00436612887736856,0.0255264837268666,0.00780897640336783,0.059497107779483,0.00503742676347742,0.0214899713467049,0.00760686905969744,0,0,0.0450666410969412,0.00398144650588793,0.017230376515635,0.00644298082460733,0.0495809231495691,0.00462269911701196,0.0179083094555874,0.00695678682068987,0,0,0.11784447214498,0.00618805186326867,0.0606253988513082,0.0118157230775923,0.126903553299492,0.00708840873000141,0.0594555873925502,0.0124048458780559,0.0166666666666667,0.0323927053989007,0.109885895100201,0.00600233974657363,0.0587109125717932,0.0116395052394557,0.118994215558966,0.00689498070650576,0.0601719197707736,0.0124745969938214,0.0166666666666667,0.0323927053989007,0.0670246428228977,0.00479931325760647,0.0299936183790683,0.00844530462342079,0.0734269861881714,0.00555454417826414,0.0322349570200573,0.00926518072453323,0,0,0.408482220722006,0.305177511585263,0.54675629203223,0.439006946811745,0.326131505944678,0.590949036925193,0,0,,0.591517779277995,0.45324370796777,0.694822488414737,0.560993053188255,0.409050963074807,0.673868494055322,1,,1,0.00180682064437265
2021-06-24,0.265566391597899,0.023708050508989,0.0559898377955834,0.00445418574927771,0.0259403372243839,0.00793389580158209,0.0607555341674687,0.00513543891732211,0.0217548948513416,0.00769960230686002,0,0,0.045827633378933,0.00405137568460115,0.0168612191958495,0.00642625278488339,0.0504090471607315,0.00470346430074863,0.0181290790427846,0.00704175690427517,0,0,0.120383036935705,0.00630456069759437,0.0603112840466926,0.0118822092847322,0.129812319538017,0.00722536421931805,0.0587382160986222,0.0124102790653537,0.0175438596491228,0.0340823726802422,0.110513973031073,0.00607440222424725,0.0577172503242542,0.0116399024570234,0.120307988450433,0.00699371419651476,0.0594633792603336,0.0124818398495982,0.0175438596491228,0.0340823726802422,0.0692788743404339,0.00491966557698768,0.0298313878080415,0.00849114472294702,0.0760346487006737,0.00569808519554343,0.0311820159535896,0.00917358625139137,0,0,0.392339391551331,0.292302511667155,0.526612642788882,0.410102716149108,0.302722946795753,0.555571487305685,0,0,,0.607660608448669,0.473387357211118,0.707697488332845,0.589897283850892,0.444428512694315,0.697277053204247,1,,1,0.00189136403234064
2021-06-25,0.270864946889226,0.0239922389172599,0.056750888274773,0.00450505434914422,0.0260078023407022,0.00795425464369246,0.0616563298066399,0.00519879562494043,0.0218023255813953,0.00771620216162506,0,0,0.0469798657718121,0.00412009684289868,0.0201560468140442,0.0070234591513703,0.0510762495439621,0.00475836885531811,0.0210755813953488,0.00758932649990195,0,0,0.120805369127517,0.00634579637727682,0.0598179453836151,0.0118520001409824,0.130487656573027,0.00728040497084031,0.0566860465116279,0.0122181397359926,0.0344827586206897,0.0469585969091862,0.110935649427556,0.0061150873314833,0.0591677503250975,0.0117914862673567,0.120758847136082,0.00704281739991786,0.059593023255814,0.0125081910067247,0.0344827586206897,0.0469585969091862,0.0716541650217134,0.00502199316038327,0.0331599479843953,0.00894858072334726,0.0785601362033321,0.00581523886330584,0.0334302325581395,0.00949784715757738,0.0172413793103448,0.0334999013790829,0.422096365751831,0.319068054934487,0.55839291720221,0.425536845705234,0.31727131229309,0.570746865652574,0.219467278744529,0.0313997317012286,1,0.577903634248169,0.44160708279779,0.680931945065513,0.574463154294766,0.429253134347426,0.68272868770691,0.780532721255471,0,0.968600268298771,0.00202239347593496
2021-06-26,0.281638624725677,0.0238441270816718,0.0574622474995097,0.00451680424171991,0.0264175257731959,0.00797874666972404,0.0623034115654488,0.00521059684969238,0.0230381569474442,0.00788968447849518,0,0,0.0505000980584428,0.00424995332080519,0.0219072164948454,0.00728258999143345,0.0548028066779579,0.00490640057710947,0.0230381569474442,0.00788968447849518,0,0,0.124926456167876,0.00641711872504608,0.0599226804123711,0.0118080894894661,0.135131865473022,0.0073697749268084,0.0583153347732181,0.0123236996098572,0.0163934426229508,0.0318661035966566,0.115905079427339,0.00621285573680704,0.0599226804123711,0.0118080894894661,0.126421485603678,0.00716410277147027,0.0611951043916487,0.0126050038008887,0.0163934426229508,0.0318661035966566,0.0758972347519121,0.0051400068602181,0.0360824742268041,0.00927834091720253,0.0828695862569562,0.00594310664802233,0.0367170626349892,0.00989026360921117,0.0163934426229508,0.0318661035966566,0.435412747385055,0.333398456604451,0.568641686336082,0.4430704229793,0.335285005616186,0.585506051361514,0.197822184994615,0.0282816656686109,1,0.564587252614945,0.431358313663918,0.666601543395549,0.5569295770207,0.414493948638486,0.664714994383814,0.802177815005385,0,0.971718334331389,0.00212774641806157
2021-06-27,0.287943262411348,0.0236346565255407,0.0584834762501204,0.00451440894492638,0.0272151898734177,0.00802294143740121,0.0634128963306021,0.00520510073536058,0.0241305890702626,0.00801258055875845,0,0,0.0510646497735813,0.0042349552601169,0.0208860759493671,0.00705122523420096,0.0555753473459209,0.0048931779244898,0.0220014194464159,0.00765926431722496,0,0,0.128817805183544,0.00644484946885915,0.0607594936708861,0.0117791791647877,0.139532122075763,0.0074006640176013,0.0596167494677076,0.0123631512817651,0.0149253731343284,0.0290340656665217,0.118893920416225,0.00622679055294736,0.0607594936708861,0.0117791791647877,0.129794561216008,0.00717803218490282,0.0624556422995032,0.0126349738156721,0.0149253731343284,0.0290340656665217,0.0772714134309664,0.00513708499022117,0.0354430379746835,0.0091169370808613,0.0846692791829949,0.00594590831145123,0.0369056068133428,0.00984403608474825,0.0149253731343284,0.0290340656665217,0.418605642054432,0.320629962535009,0.546519988881794,0.435879544144684,0.330808939327161,0.574322378924233,0.176278495321429,0.0251665453491906,1,0.581394357945568,0.453480011118206,0.679370037464991,0.564120455855316,0.425677621075767,0.669191060672839,0.823721504678571,0,0.974833454650809,0.00221775444862221
